time,redemption_price,twap
2021-12-06T06:26:36Z,3.030348995,3.0110868
2021-12-06T06:29:13Z,3.030348995,3.0110868
2021-12-06T06:49:05Z,3.030348995,3.0110868
2021-12-06T06:53:57Z,3.030348995,3.0110868
2021-12-06T06:58:08Z,3.030348995,3.0110868
2021-12-06T06:59:48Z,3.030348995,3.0110868
2021-12-06T07:06:37Z,3.030348995,3.0110868
2021-12-06T07:14:04Z,3.030348995,3.0110868
2021-12-06T07:24:43Z,3.030348995,3.0110868
2021-12-06T07:29:35Z,3.030348995,3.0110868
2021-12-06T07:33:06Z,3.030348995,3.0110868
2021-12-06T07:43:20Z,3.030348995,3.0110868
2021-12-06T07:45:26Z,3.030348995,3.0110868
2021-12-06T07:57:18Z,3.030348995,3.0110868
2021-12-06T07:59:42Z,3.030348995,3.0110868
2021-12-06T08:03:41Z,3.030348995,3.0110868
2021-12-06T08:05:09Z,3.030348995,3.0110868
2021-12-06T08:05:54Z,3.030348995,3.0110868
2021-12-06T08:13:18Z,3.030348995,3.0110868
2021-12-06T08:23:49Z,3.030348995,3.0110868
2021-12-06T08:26:51Z,3.030348995,3.0110868
2021-12-06T08:34:12Z,3.030348995,3.0110868
2021-12-06T08:38:52Z,3.030348995,3.0110868
2021-12-06T08:45:05Z,3.030348995,3.0110868
2021-12-06T08:49:31Z,3.030348995,3.0110868
2021-12-06T08:56:44Z,3.030348995,3.0110868
2021-12-06T08:58:35Z,3.030348995,3.0110868
2021-12-06T09:01:38Z,3.030348995,3.0110868
2021-12-06T09:05:08Z,3.030348995,3.0110868
2021-12-06T09:08:10Z,3.030348995,3.0110868
2021-12-06T09:11:46Z,3.030348995,3.0110868
2021-12-06T09:17:09Z,3.030348995,3.0110868
2021-12-06T09:26:43Z,3.030348995,3.0110868
2021-12-06T09:29:40Z,3.030348995,3.0110868
2021-12-06T09:36:34Z,3.030348995,3.0110868
2021-12-06T09:42:45Z,3.030348995,3.0110868
2021-12-06T09:43:11Z,3.030348995,3.0110868
2021-12-06T09:57:43Z,3.030348995,3.0110868
2021-12-06T10:16:10Z,3.030348995,3.0110868
2021-12-06T10:27:09Z,3.030348995,3.0110868
2021-12-06T10:32:49Z,3.030348995,3.0110868
2021-12-06T10:57:38Z,3.030348995,3.0110868
2021-12-06T11:24:57Z,3.030428744,3.0110868
2021-12-06T11:29:24Z,3.030428744,3.0110868
2021-12-06T11:31:29Z,3.030428744,3.0110868
2021-12-06T11:43:31Z,3.030428744,3.0110868
2021-12-06T11:47:10Z,3.030428744,3.0110868
2021-12-06T11:56:45Z,3.0304366,3.0110868
2021-12-06T12:09:43Z,3.0304366,3.0110868
2021-12-06T12:25:43Z,3.0304366,3.0110868
2021-12-06T12:28:39Z,3.0304366,3.0110868
2021-12-06T12:34:29Z,3.0304366,3.0110868
2021-12-06T12:37:18Z,3.0304366,3.0110868
2021-12-06T12:39:45Z,3.0304366,3.0110868
2021-12-06T13:11:51Z,3.0304366,3.0110868
2021-12-06T13:15:01Z,3.0304366,3.0110868
2021-12-06T13:16:14Z,3.0304366,3.0110868
2021-12-06T13:18:43Z,3.0304366,3.0110868
2021-12-06T13:21:34Z,3.0304366,3.0110868
2021-12-06T13:27:09Z,3.0304366,3.0110868
2021-12-06T13:45:54Z,3.0304366,3.0110868
2021-12-06T13:47:01Z,3.0304366,3.0110868
2021-12-06T13:51:45Z,3.0304366,3.0110868
2021-12-06T13:56:07Z,3.0304366,3.0126985
2021-12-06T13:58:37Z,3.0304366,3.0126985
2021-12-06T14:01:26Z,3.0304366,3.0126985
2021-12-06T14:05:44Z,3.0304366,3.0126985
2021-12-06T14:06:12Z,3.0304366,3.0126985
2021-12-06T14:09:18Z,3.0304366,3.0126985
2021-12-06T14:09:38Z,3.0304366,3.0126985
2021-12-06T14:12:38Z,3.0304366,3.0126985
2021-12-06T14:19:15Z,3.0304366,3.0126985
2021-12-06T14:29:45Z,3.0304366,3.0126985
2021-12-06T14:30:41Z,3.0304366,3.0126985
2021-12-06T14:38:31Z,3.0304366,3.0126985
2021-12-06T14:46:54Z,3.0304366,3.0126985
2021-12-06T14:49:07Z,3.0304366,3.0126985
2021-12-06T14:58:32Z,3.0304366,3.0126985
2021-12-06T14:59:57Z,3.0304366,3.0126985
2021-12-06T15:05:35Z,3.0304366,3.0126985
2021-12-06T15:11:41Z,3.0304366,3.0126985
2021-12-06T15:30:27Z,3.0304366,3.0126985
2021-12-06T15:49:06Z,3.0304366,3.0126985
2021-12-06T15:59:07Z,3.0304366,3.0126985
2021-12-06T16:12:47Z,3.0304366,3.0126985
2021-12-06T16:25:08Z,3.0304366,3.0126985
2021-12-06T16:29:02Z,3.0304366,3.0126985
2021-12-06T16:31:06Z,3.0304366,3.0126985
2021-12-06T16:33:54Z,3.0304366,3.0126985
2021-12-06T16:41:03Z,3.0304366,3.0126985
2021-12-06T16:42:04Z,3.0304366,3.0126985
2021-12-06T16:45:58Z,3.030513014,3.0126985
2021-12-06T16:47:45Z,3.030513014,3.0126985
2021-12-06T16:52:19Z,3.030513014,3.0126985
2021-12-06T16:54:51Z,3.030513014,3.0126985
2021-12-06T16:56:21Z,3.030513014,3.0126985
2021-12-06T17:07:32Z,3.030513014,3.0126985
2021-12-06T17:12:22Z,3.030513014,3.0126985
2021-12-06T17:16:33Z,3.030513014,3.0126985
2021-12-06T17:18:13Z,3.030513014,3.0126985
2021-12-06T17:23:34Z,3.030513014,3.0126985
2021-12-06T18:03:00Z,3.030513014,3.0126985
2021-12-06T18:05:12Z,3.030513014,3.0126985
2021-12-06T18:32:10Z,3.030513014,3.0126985
2021-12-06T18:38:29Z,3.030513014,3.0126985
2021-12-06T18:54:41Z,3.030513014,3.0126985
2021-12-06T19:44:24Z,3.030513014,3.0126985
2021-12-06T20:06:04Z,3.030513014,3.0126985
2021-12-06T20:08:19Z,3.030513014,3.0126985
2021-12-06T20:20:01Z,3.030513014,3.0126985
2021-12-06T20:24:34Z,3.030513014,3.0126985
2021-12-06T20:29:15Z,3.030513014,3.0126985
2021-12-06T20:31:07Z,3.030513014,3.0126985
2021-12-06T20:39:13Z,3.030513014,3.0126985
2021-12-06T20:42:28Z,3.030513014,3.0126985
2021-12-06T21:20:56Z,3.030513014,3.0126985
2021-12-06T21:23:17Z,3.030513014,3.0126985
2021-12-06T21:26:07Z,3.030513014,3.0126985
2021-12-06T21:26:46Z,3.030513014,3.0126985
2021-12-06T21:28:56Z,3.030513014,3.0126985
2021-12-06T21:36:33Z,3.030513014,3.0126985
2021-12-06T21:45:43Z,3.030513014,3.0126985
2021-12-06T21:47:08Z,3.030513014,3.0126985
2021-12-06T21:54:09Z,3.030513014,3.0126985
2021-12-06T22:00:07Z,3.030513014,3.0126985
2021-12-06T22:20:09Z,3.030513014,3.0126985
2021-12-06T22:25:39Z,3.030602651,3.0126985
2021-12-06T22:34:56Z,3.030602651,3.0126985
2021-12-06T22:47:16Z,3.030602651,3.0126985
2021-12-06T23:03:28Z,3.030602651,3.0126985
2021-12-06T23:07:00Z,3.030602651,3.0126985
2021-12-06T23:23:17Z,3.030602651,3.0126985
2021-12-06T23:55:15Z,3.030602651,3.0126985
2021-12-07T00:03:12Z,3.030602651,3.0126985
2021-12-07T00:12:11Z,3.030602651,3.0126985
2021-12-07T00:52:51Z,3.030602651,3.0126985
2021-12-07T00:55:09Z,3.030602651,3.0126985
2021-12-07T01:25:57Z,3.030602651,3.0126985
2021-12-07T01:36:23Z,3.030602651,3.0126985
2021-12-07T01:38:30Z,3.030602651,3.0126985
2021-12-07T02:13:30Z,3.030602651,3.0126985
2021-12-07T02:16:08Z,3.030602651,3.0126985
2021-12-07T02:38:02Z,3.030602651,3.0126985
2021-12-07T03:52:14Z,3.030602651,3.0126985
2021-12-07T04:36:21Z,3.030602651,3.0126985
2021-12-07T04:42:55Z,3.030602651,3.0126985
2021-12-07T04:55:28Z,3.030602651,3.0126985
2021-12-07T05:08:12Z,3.030602651,3.0126985
2021-12-07T05:10:49Z,3.030602651,3.0126985
2021-12-07T05:44:14Z,3.030602651,3.0126985
2021-12-07T05:47:00Z,3.030602651,3.0126985
2021-12-07T06:01:52Z,3.030602651,3.0126985
2021-12-07T06:06:14Z,3.030724196,3.0126985
2021-12-07T06:10:41Z,3.030724196,3.0126985
2021-12-07T06:15:06Z,3.030724196,3.0126985
2021-12-07T06:28:59Z,3.030724196,3.0126985
2021-12-07T06:52:32Z,3.030724196,3.0126985
2021-12-07T06:54:32Z,3.030724196,3.0126985
2021-12-07T06:58:08Z,3.030724196,3.0126985
2021-12-07T06:59:10Z,3.030724196,3.0126985
2021-12-07T07:02:06Z,3.030738939,3.0126985
2021-12-07T07:18:12Z,3.030738939,3.0126985
2021-12-07T07:29:01Z,3.030738939,3.0126985
2021-12-07T08:09:06Z,3.030738939,3.0126985
2021-12-07T08:13:10Z,3.030738939,3.0126985
2021-12-07T08:21:40Z,3.030738939,3.0126985
2021-12-07T08:23:32Z,3.030738939,3.0126985
2021-12-07T08:30:20Z,3.030738939,3.0126985
2021-12-07T08:32:13Z,3.030738939,3.0126985
2021-12-07T08:35:27Z,3.030738939,3.0126985
2021-12-07T08:42:09Z,3.030738939,3.0126985
2021-12-07T08:42:48Z,3.030738939,3.0126985
2021-12-07T09:30:39Z,3.030738939,3.0126985
2021-12-07T09:43:40Z,3.030738939,3.0126985
2021-12-07T10:07:21Z,3.030738939,3.0126985
2021-12-07T10:12:36Z,3.030738939,3.0126985
2021-12-07T10:16:17Z,3.030738939,3.0126985
2021-12-07T10:21:31Z,3.030738939,3.0126985
2021-12-07T10:30:39Z,3.030738939,3.0126985
2021-12-07T10:36:10Z,3.030738939,3.0126985
2021-12-07T10:41:13Z,3.030738939,3.0126985
2021-12-07T10:45:28Z,3.030738939,3.0126985
2021-12-07T10:46:58Z,3.030738939,3.0126985
2021-12-07T10:48:24Z,3.030738939,3.0126985
2021-12-07T11:09:29Z,3.030738939,3.0126985
2021-12-07T11:14:57Z,3.030738939,3.0126985
2021-12-07T11:18:50Z,3.030738939,3.0126985
2021-12-07T11:21:52Z,3.030738939,3.0126985
2021-12-07T11:25:21Z,3.030738939,3.0126985
2021-12-07T11:29:52Z,3.030738939,3.0126985
2021-12-07T11:32:46Z,3.030738939,3.0126985
2021-12-07T11:35:06Z,3.030738939,3.0126985
2021-12-07T11:42:46Z,3.030738939,3.0126985
2021-12-07T11:44:43Z,3.030738939,3.0126985
2021-12-07T11:47:26Z,3.030738939,3.0126985
2021-12-07T11:53:02Z,3.030738939,3.0126985
2021-12-07T12:06:28Z,3.030738939,3.0126985
2021-12-07T12:12:12Z,3.030738939,3.0126985
2021-12-07T12:15:10Z,3.030738939,3.0126985
2021-12-07T12:20:25Z,3.030738939,3.0126985
2021-12-07T12:23:13Z,3.030738939,3.0126985
2021-12-07T12:23:59Z,3.030738939,3.0126985
2021-12-07T12:26:06Z,3.030824443,3.0126985
2021-12-07T12:28:47Z,3.030824443,3.0126985
2021-12-07T12:39:36Z,3.030824443,3.0126985
2021-12-07T12:42:15Z,3.030824443,3.0126985
2021-12-07T12:45:01Z,3.030824443,3.0126985
2021-12-07T12:57:46Z,3.030824443,3.0126985
2021-12-07T12:59:54Z,3.030824443,3.0126985
2021-12-07T13:06:34Z,3.030824443,3.0126985
2021-12-07T13:19:41Z,3.030824443,3.0126985
2021-12-07T13:33:19Z,3.030824443,3.0126985
2021-12-07T13:51:11Z,3.030824443,3.0126985
2021-12-07T13:56:15Z,3.030824443,3.01459666
2021-12-07T14:06:08Z,3.030849173,3.01459666
2021-12-07T14:13:52Z,3.030849173,3.01459666
2021-12-07T14:17:42Z,3.030849173,3.01459666
2021-12-07T14:21:01Z,3.030849173,3.01459666
2021-12-07T14:34:01Z,3.030849173,3.01459666
2021-12-07T14:34:47Z,3.030849173,3.01459666
2021-12-07T14:52:28Z,3.030849173,3.01459666
2021-12-07T14:58:22Z,3.030849173,3.01459666
2021-12-07T15:03:26Z,3.030849173,3.01459666
2021-12-07T15:37:34Z,3.030849173,3.01459666
2021-12-07T15:49:40Z,3.030849173,3.01459666
2021-12-07T15:54:09Z,3.030849173,3.01459666
2021-12-07T15:58:28Z,3.030849173,3.01459666
2021-12-07T16:00:31Z,3.030849173,3.01459666
2021-12-07T16:42:02Z,3.030849173,3.01459666
2021-12-07T16:45:20Z,3.030849173,3.01459666
2021-12-07T16:48:50Z,3.030849173,3.01459666
2021-12-07T16:52:10Z,3.030849173,3.01459666
2021-12-07T17:24:09Z,3.030849173,3.01459666
2021-12-07T17:33:44Z,3.030849173,3.01459666
2021-12-07T17:39:05Z,3.030849173,3.01459666
2021-12-07T18:34:06Z,3.030849173,3.01459666
2021-12-07T18:38:35Z,3.030849173,3.01459666
2021-12-07T18:53:05Z,3.030849173,3.01459666
2021-12-07T19:39:23Z,3.030849173,3.01459666
2021-12-07T19:43:51Z,3.030849173,3.01459666
2021-12-07T19:44:46Z,3.030849173,3.01459666
2021-12-07T19:49:35Z,3.030849173,3.01459666
2021-12-07T19:51:24Z,3.030849173,3.01459666
2021-12-07T20:27:30Z,3.030849173,3.01459666
2021-12-07T21:50:35Z,3.030849173,3.01459666
2021-12-07T21:54:13Z,3.030849173,3.01459666
2021-12-07T23:35:44Z,3.030967794,3.01459666
2021-12-08T00:28:41Z,3.030967794,3.01459666
2021-12-08T00:33:57Z,3.030967794,3.01459666
2021-12-08T00:37:24Z,3.030967794,3.01459666
2021-12-08T00:44:26Z,3.030967794,3.01459666
2021-12-08T00:47:22Z,3.030967794,3.01459666
2021-12-08T00:50:44Z,3.030967794,3.01459666
2021-12-08T00:51:14Z,3.030967794,3.01459666
2021-12-08T00:56:52Z,3.030967794,3.01459666
2021-12-08T00:59:46Z,3.030967794,3.01459666
2021-12-08T01:26:51Z,3.030967794,3.01459666
2021-12-08T01:32:20Z,3.030967794,3.01459666
2021-12-08T01:43:39Z,3.030967794,3.01459666
2021-12-08T01:57:04Z,3.030967794,3.01459666
2021-12-08T02:32:27Z,3.030967794,3.01459666
2021-12-08T02:51:15Z,3.030967794,3.01459666
2021-12-08T02:52:30Z,3.030967794,3.01459666
2021-12-08T03:15:20Z,3.030967794,3.01459666
2021-12-08T03:18:08Z,3.030967794,3.01459666
2021-12-08T03:31:22Z,3.030967794,3.01459666
2021-12-08T03:35:24Z,3.030967794,3.01459666
2021-12-08T03:52:36Z,3.030967794,3.01459666
2021-12-08T03:57:55Z,3.030967794,3.01459666
2021-12-08T04:52:20Z,3.030967794,3.01459666
2021-12-08T04:54:05Z,3.030967794,3.01459666
2021-12-08T04:57:18Z,3.030967794,3.01459666
2021-12-08T05:02:48Z,3.030967794,3.01459666
2021-12-08T05:15:48Z,3.030967794,3.01459666
2021-12-08T05:18:21Z,3.030967794,3.01459666
2021-12-08T05:21:40Z,3.030967794,3.01459666
2021-12-08T05:29:24Z,3.030967794,3.01459666
2021-12-08T05:57:31Z,3.030967794,3.01459666
2021-12-08T06:02:24Z,3.030967794,3.01459666
2021-12-08T06:06:02Z,3.031086485,3.01459666
2021-12-08T06:18:10Z,3.031086485,3.01459666
2021-12-08T06:36:14Z,3.031086485,3.01459666
2021-12-08T06:45:33Z,3.031086485,3.01459666
2021-12-08T06:52:46Z,3.031086485,3.01459666
2021-12-08T06:57:45Z,3.031086485,3.01459666
2021-12-08T07:00:27Z,3.031086485,3.01459666
2021-12-08T07:08:40Z,3.031086485,3.01459666
2021-12-08T07:30:07Z,3.031086485,3.01459666
2021-12-08T07:33:09Z,3.031086485,3.01459666
2021-12-08T07:38:03Z,3.031086485,3.01459666
2021-12-08T07:47:04Z,3.031086485,3.01459666
2021-12-08T08:00:39Z,3.031086485,3.01459666
2021-12-08T08:14:31Z,3.031086485,3.01459666
2021-12-08T08:48:40Z,3.031086485,3.01459666
2021-12-08T08:59:32Z,3.031086485,3.01459666
2021-12-08T09:03:42Z,3.031086485,3.01459666
2021-12-08T09:19:47Z,3.031086485,3.01459666
2021-12-08T09:24:28Z,3.031086485,3.01459666
2021-12-08T09:27:25Z,3.031086485,3.01459666
2021-12-08T09:30:23Z,3.031086485,3.01459666
2021-12-08T09:33:26Z,3.031086485,3.01459666
2021-12-08T09:34:07Z,3.031086485,3.01459666
2021-12-08T09:38:33Z,3.031086485,3.01459666
2021-12-08T10:16:49Z,3.031086485,3.01459666
2021-12-08T15:04:50Z,3.031202986,3.01628369
2021-12-08T15:33:53Z,3.031202986,3.01628369
2021-12-08T15:36:54Z,3.031202986,3.01628369
2021-12-08T15:37:54Z,3.031202986,3.01628369
2021-12-08T15:43:09Z,3.031202986,3.01628369
2021-12-08T15:44:55Z,3.031202986,3.01628369
2021-12-08T15:49:22Z,3.031202986,3.01628369
2021-12-08T15:53:30Z,3.031202986,3.01628369
2021-12-08T15:57:48Z,3.031202986,3.01628369
2021-12-08T16:30:17Z,3.031202986,3.01628369
2021-12-08T16:33:11Z,3.031202986,3.01628369
2021-12-08T16:42:07Z,3.031202986,3.01628369
2021-12-08T16:59:03Z,3.031202986,3.01628369
2021-12-08T17:07:33Z,3.031202986,3.01628369
2021-12-08T17:34:36Z,3.031202986,3.01628369
2021-12-08T17:40:52Z,3.031202986,3.01628369
2021-12-08T18:00:19Z,3.031202986,3.01628369
2021-12-08T18:02:17Z,3.031202986,3.01628369
2021-12-08T18:10:21Z,3.031202986,3.01628369
2021-12-08T19:00:04Z,3.031202986,3.01628369
2021-12-08T19:04:07Z,3.031202986,3.01628369
2021-12-08T19:05:55Z,3.031202986,3.01628369
2021-12-08T19:08:50Z,3.031202986,3.01628369
2021-12-08T19:11:47Z,3.031202986,3.01628369
2021-12-08T19:12:10Z,3.031202986,3.01628369
2021-12-08T19:16:14Z,3.031202986,3.01628369
2021-12-08T19:27:50Z,3.031202986,3.01628369
2021-12-08T20:21:20Z,3.031202986,3.01628369
2021-12-08T20:58:59Z,3.031202986,3.01628369
2021-12-08T21:02:11Z,3.031202986,3.01628369
2021-12-08T21:09:12Z,3.031202986,3.01628369
2021-12-08T21:10:51Z,3.031202986,3.01628369
2021-12-08T21:28:06Z,3.031202986,3.01628369
2021-12-08T21:36:39Z,3.031202986,3.01628369
2021-12-08T21:39:48Z,3.031202986,3.01628369
2021-12-08T21:42:06Z,3.031202986,3.01628369
2021-12-08T21:51:33Z,3.031202986,3.01628369
2021-12-08T21:54:15Z,3.031202986,3.01628369
2021-12-08T22:05:56Z,3.031311626,3.01628369
2021-12-08T22:10:49Z,3.031311626,3.01628369
2021-12-08T22:26:00Z,3.031311626,3.01628369
2021-12-08T22:56:27Z,3.031311626,3.01628369
2021-12-08T23:48:13Z,3.031311626,3.01628369
2021-12-08T23:49:47Z,3.031311626,3.01628369
2021-12-09T00:03:41Z,3.031311626,3.01628369
2021-12-09T00:22:42Z,3.031311626,3.01628369
2021-12-09T00:25:30Z,3.031311626,3.01628369
2021-12-09T01:17:19Z,3.031311626,3.01628369
2021-12-09T01:55:03Z,3.031311626,3.01628369
2021-12-09T02:08:56Z,3.031311626,3.01628369
2021-12-09T02:10:46Z,3.031311626,3.01628369
2021-12-09T02:13:02Z,3.031311626,3.01628369
2021-12-09T02:19:07Z,3.031311626,3.01628369
2021-12-09T02:57:18Z,3.031311626,3.01628369
2021-12-09T02:58:17Z,3.031311626,3.01628369
2021-12-09T03:00:46Z,3.031311626,3.01628369
2021-12-09T03:04:24Z,3.031311626,3.01628369
2021-12-09T03:07:11Z,3.031311626,3.01628369
2021-12-09T03:14:14Z,3.031311626,3.01628369
2021-12-09T03:18:54Z,3.031311626,3.01628369
2021-12-09T04:59:27Z,3.031311626,3.01628369
2021-12-09T05:10:28Z,3.031311626,3.01628369
2021-12-09T05:37:20Z,3.031311626,3.01628369
2021-12-09T05:40:59Z,3.031311626,3.01628369
2021-12-09T05:43:10Z,3.031311626,3.01628369
2021-12-09T05:45:21Z,3.031311626,3.01628369
2021-12-09T05:50:30Z,3.031311626,3.01628369
2021-12-09T06:05:52Z,3.031420198,3.01628369
2021-12-09T06:36:20Z,3.031420198,3.01628369
2021-12-09T06:52:09Z,3.031420198,3.01628369
2021-12-09T07:00:35Z,3.031420198,3.01628369
2021-12-09T07:01:36Z,3.031420198,3.01628369
2021-12-09T07:33:16Z,3.031420198,3.01628369
2021-12-09T07:57:03Z,3.031420198,3.01628369
2021-12-09T08:37:44Z,3.031420198,3.01628369
2021-12-09T08:46:56Z,3.031420198,3.01628369
2021-12-09T09:21:01Z,3.031420198,3.01628369
2021-12-09T09:24:01Z,3.031420198,3.01628369
2021-12-09T09:35:07Z,3.031420198,3.01628369
2021-12-09T09:36:52Z,3.031420198,3.01628369
2021-12-09T10:10:12Z,3.031420198,3.01628369
2021-12-09T10:13:03Z,3.031420198,3.01628369
2021-12-09T11:02:29Z,3.031420198,3.01628369
2021-12-09T11:07:43Z,3.031420198,3.01628369
2021-12-09T11:43:39Z,3.031420198,3.01628369
2021-12-09T11:45:39Z,3.031420198,3.01628369
2021-12-09T12:01:33Z,3.031420198,3.01628369
2021-12-09T12:06:43Z,3.031420198,3.01628369
2021-12-09T12:56:07Z,3.031513009,3.01628369
2021-12-09T13:14:40Z,3.031513009,3.01628369
2021-12-09T14:05:54Z,3.031527507,3.01628369
2021-12-09T14:26:23Z,3.031527507,3.01720717
2021-12-09T14:33:21Z,3.031527507,3.01720717
2021-12-09T14:37:57Z,3.031527507,3.01720717
2021-12-09T14:47:15Z,3.031536098,3.01720717
2021-12-09T14:58:43Z,3.031536098,3.01720717
2021-12-09T15:02:16Z,3.031536098,3.01720717
2021-12-09T15:12:58Z,3.031536098,3.01720717
2021-12-09T15:19:09Z,3.031536098,3.01720717
2021-12-09T15:22:03Z,3.031536098,3.01720717
2021-12-09T15:26:57Z,3.031536098,3.01720717
2021-12-09T15:27:57Z,3.031536098,3.01720717
2021-12-09T15:30:22Z,3.031536098,3.01720717
2021-12-09T16:11:43Z,3.031536098,3.01720717
2021-12-09T16:32:39Z,3.031536098,3.01720717
2021-12-09T16:40:46Z,3.031536098,3.01720717
2021-12-09T17:30:19Z,3.031536098,3.01720717
2021-12-09T17:59:20Z,3.031536098,3.01720717
2021-12-09T18:27:12Z,3.031536098,3.01720717
2021-12-09T19:23:18Z,3.031536098,3.01720717
2021-12-09T19:25:27Z,3.031536098,3.01720717
2021-12-09T20:13:09Z,3.031536098,3.01720717
2021-12-09T20:24:45Z,3.031536098,3.01720717
2021-12-09T20:34:55Z,3.031536098,3.01720717
2021-12-09T20:36:42Z,3.031536098,3.01720717
2021-12-09T21:18:51Z,3.031536098,3.01720717
2021-12-09T21:20:38Z,3.031536098,3.01720717
2021-12-09T22:02:35Z,3.031536098,3.01720717
2021-12-09T22:05:43Z,3.031627194,3.01720717
2021-12-09T22:12:10Z,3.031627194,3.01720717
2021-12-09T22:15:28Z,3.031627194,3.01720717
2021-12-09T22:19:42Z,3.031627194,3.01720717
2021-12-09T22:20:47Z,3.031627194,3.01720717
2021-12-09T22:48:36Z,3.031627194,3.01720717
2021-12-09T22:56:22Z,3.031627194,3.01720717
2021-12-09T23:15:45Z,3.031627194,3.01720717
2021-12-09T23:19:26Z,3.031627194,3.01720717
2021-12-09T23:20:29Z,3.031627194,3.01720717
2021-12-09T23:37:47Z,3.031627194,3.01720717
2021-12-09T23:53:46Z,3.031627194,3.01720717
2021-12-09T23:57:51Z,3.031627194,3.01720717
2021-12-10T00:15:45Z,3.031627194,3.01720717
2021-12-10T00:29:56Z,3.031627194,3.01720717
2021-12-10T00:33:46Z,3.031627194,3.01720717
2021-12-10T00:55:06Z,3.031627194,3.01720717
2021-12-10T00:57:29Z,3.031627194,3.01720717
2021-12-10T01:56:50Z,3.031627194,3.01720717
2021-12-10T02:00:36Z,3.031627194,3.01720717
2021-12-10T02:46:24Z,3.031627194,3.01720717
2021-12-10T02:49:08Z,3.031627194,3.01720717
2021-12-10T03:37:01Z,3.031627194,3.01720717
2021-12-10T03:38:12Z,3.031627194,3.01720717
2021-12-10T03:41:32Z,3.031627194,3.01720717
2021-12-10T04:14:24Z,3.031627194,3.01720717
2021-12-10T05:17:51Z,3.031627194,3.01720717
2021-12-10T05:26:52Z,3.031627194,3.01720717
2021-12-10T05:33:27Z,3.031627194,3.01720717
2021-12-10T05:41:02Z,3.031627194,3.01720717
2021-12-10T05:43:12Z,3.031627194,3.01720717
2021-12-10T05:52:07Z,3.031627194,3.01720717
2021-12-10T05:53:09Z,3.031627194,3.01720717
2021-12-10T05:55:24Z,3.031627194,3.01720717
2021-12-10T06:06:22Z,3.031727057,3.01720717
2021-12-10T06:23:35Z,3.031727057,3.01720717
2021-12-10T06:28:39Z,3.031727057,3.01720717
2021-12-10T06:34:41Z,3.031727057,3.01720717
2021-12-10T06:37:17Z,3.031727057,3.01720717
2021-12-10T06:41:43Z,3.031727057,3.01720717
2021-12-10T06:43:51Z,3.031727057,3.01720717
2021-12-10T06:56:43Z,3.031727057,3.01720717
2021-12-10T06:58:25Z,3.031727057,3.01720717
2021-12-10T07:11:25Z,3.031727057,3.01720717
2021-12-10T07:28:37Z,3.031727057,3.01720717
2021-12-10T07:35:56Z,3.031727057,3.01720717
2021-12-10T07:43:23Z,3.031727057,3.01720717
2021-12-10T07:48:33Z,3.031727057,3.01720717
2021-12-10T07:56:28Z,3.031727057,3.01720717
2021-12-10T08:00:40Z,3.031727057,3.01720717
2021-12-10T08:04:19Z,3.031727057,3.01720717
2021-12-10T08:05:42Z,3.031727057,3.01720717
2021-12-10T08:10:04Z,3.031727057,3.01720717
2021-12-10T08:25:11Z,3.031727057,3.01720717
2021-12-10T08:34:56Z,3.031727057,3.01720717
2021-12-10T08:38:00Z,3.031727057,3.01720717
2021-12-10T08:48:47Z,3.031727057,3.01720717
2021-12-10T08:57:25Z,3.031727057,3.01720717
2021-12-10T09:01:56Z,3.031727057,3.01720717
2021-12-10T09:04:20Z,3.031727057,3.01720717
2021-12-10T09:05:13Z,3.031727057,3.01720717
2021-12-10T09:21:24Z,3.031727057,3.01720717
2021-12-10T09:24:26Z,3.031727057,3.01720717
2021-12-10T09:34:04Z,3.031727057,3.01720717
2021-12-10T09:46:57Z,3.031727057,3.01720717
2021-12-10T09:50:27Z,3.031727057,3.01720717
2021-12-10T09:57:40Z,3.031727057,3.01720717
2021-12-10T09:59:15Z,3.031727057,3.01720717
2021-12-10T10:07:56Z,3.031727057,3.01720717
2021-12-10T10:08:38Z,3.031727057,3.01720717
2021-12-10T10:16:14Z,3.031727057,3.01720717
2021-12-10T10:18:18Z,3.031727057,3.01720717
2021-12-10T10:21:28Z,3.031727057,3.01720717
2021-12-10T10:26:44Z,3.031727057,3.01720717
2021-12-10T10:29:57Z,3.031781822,3.01720717
2021-12-10T10:33:06Z,3.031781822,3.01720717
2021-12-10T10:35:04Z,3.031781822,3.01720717
2021-12-10T10:36:46Z,3.031781822,3.01720717
2021-12-10T10:38:16Z,3.031781822,3.01720717
2021-12-10T10:40:35Z,3.031781822,3.01720717
2021-12-10T10:42:51Z,3.031781822,3.01720717
2021-12-10T10:48:36Z,3.031781822,3.01720717
2021-12-10T10:52:26Z,3.031781822,3.01720717
2021-12-10T11:05:17Z,3.031781822,3.01720717
2021-12-10T11:09:17Z,3.031781822,3.01720717
2021-12-10T11:15:34Z,3.031781822,3.01720717
2021-12-10T11:25:19Z,3.031781822,3.01720717
2021-12-10T11:36:37Z,3.031781822,3.01720717
2021-12-10T11:40:04Z,3.031781822,3.01720717
2021-12-10T11:44:32Z,3.031781822,3.01720717
2021-12-10T11:49:45Z,3.031781822,3.01720717
2021-12-10T11:54:28Z,3.031781822,3.01720717
2021-12-10T12:02:17Z,3.031781822,3.01720717
2021-12-10T12:04:11Z,3.031781822,3.01720717
2021-12-10T12:07:18Z,3.031781822,3.01720717
2021-12-10T12:14:49Z,3.031781822,3.01720717
