timestamp,marketPrice,redemptionPrice,redemptionRate,transactionHash,address,blockNumber,ts,prop_term,integral_term,sg,ag,pscl,p_rate_delta,i_rate_delta,total_rate,p_rate,i_rate,redemptionRate_apy,total_rate_apy,p_rate_apy,i_rate_apy,apy_diff
2022-03-08 20:26:13,3.0213049,3.0192125152956235,999999999656641011889243987,0x2756df57dba3ce32eb021efd63c19f049fbcadcf40a403b2912be6690cb57d6c,0x7Acfc14dBF2decD1c9213Db32AE7784626daEb48,14348310,1646771173,-2092384704376542493944276,-7767922303438138616363294829382,75000000000,24000,999999711200000000000000000,-1.5692885282824067e+17,-1.8643013528251533e+17,9.99999999656641e+26,9.999999998430711e+26,9.999999998135698e+26,-1.076975587048372521731501370,-1.0769757840108918,-0.4936684005836138,-0.5862012737885216,1.96962519285231081070E-7
2022-03-09 08:55:42,3.02269864,3.019165897473468,999999999545578699070208520,0xe267a0012a1e518e995b6a753e315f27597433a836b6d510f0856275f92d3a15,0x7Acfc14dBF2decD1c9213Db32AE7784626daEb48,14351646,1646816142,-3532742526532204382182551,-7894400476661506335499568448579,75000000000,24000,999999711200000000000000000,-2.6495568948991533e+17,-1.8946561143987616e+17,9.999999995455787e+26,9.999999997350444e+26,9.999999998105344e+26,-1.422843583624736867234547170,-1.4228434891032056,-0.8320829692869219,-0.5957173825454681,-9.4521531289980169380E-8
2022-03-09 21:25:59,3.02464525,3.0191041359833592,999999999390049103712012916,0x479ba32f3d626150c0845641e231633cf73ff0c5ffd7af06718e7dc729a1cbae,0x7Acfc14dBF2decD1c9213Db32AE7784626daEb48,14354998,1646861159,-5541114016640835781275054,-8098639376663516710018753928213,75000000000,24000,999999711200000000000000000,-4.155835512480627e+17,-1.943673450399244e+17,9.999999993900491e+26,9.999999995844165e+26,9.999999998056326e+26,-1.905159185978714003847965730,-1.9051592009428815,-1.3020333972894202,-0.6110822990217669,1.4964167578722768170E-8
2022-03-10 09:56:06,3.0256288500000004,3.0190212564930907,999999999303501819387729377,0x9582a5ed008abe26258366428e240a3471cac43f486d491a8aeb28ed65d952b9,0x7Acfc14dBF2decD1c9213Db32AE7784626daEb48,14358426,1646906166,-6607593506909295640721123,-8372027816419727092473644874829,75000000000,24000,999999711200000000000000000,-4.955695130181972e+17,-2.0092866759407344e+17,9.999999993035019e+26,9.999999995044305e+26,9.999999997990714e+26,-2.172529805278256560973119900,-2.1725296623142327,-1.5506793276032176,-0.6316451247775593,-1.42964024046713668280E-7
2022-03-10 22:25:41,3.02400527,3.018926687116272,999999999411870586728297443,0x23f04f0b0a30c5faa272b12e30315fd679af891c9999ab51987f2d777a846ede,0x7Acfc14dBF2decD1c9213Db32AE7784626daEb48,14361792,1646951141,-5078582883728028574628217,-8634820708004183920766313158079,75000000000,24000,999999711200000000000000000,-3.808937162796022e+17,-2.072356969921004e+17,9.999999994118706e+26,9.999999996191062e+26,9.999999997927643e+26,-1.837630783218148458287632680,-1.8376308771181198,-1.1940011778053976,-0.6514075124392047,9.3899971296803171690E-8
2022-03-11 10:26:09,3.0220498,3.0188499359314456,999999999548480169408050039,0x54e2f32be158e27d772fb5fc3ef1db544c9ee4c32425e55bd66796551dea0981,0x7Acfc14dBF2decD1c9213Db32AE7784626daEb48,14364970,1646994369,-3199864068554802159613914,-8813751060430825024256222555899,75000000000,24000,999999711200000000000000000,-2.3998980514161014e+17,-2.1153002545033978e+17,9.999999995484802e+26,9.999999997600102e+26,9.9999999978847e+26,-1.413823285368878278556153910,-1.413823180240363,-0.7539752393799753,-0.6648608267123061,-1.05128515448741758300E-7
2022-03-11 22:55:47,3.01796985,3.0187886283639935,999999999848593194175342088,0xadc90482937fe7ff5fc4087a9a2cadd26bbde6db49aba4dfa4fbf03272e75794,0x7Acfc14dBF2decD1c9213Db32AE7784626daEb48,14368279,1647039347,818778363993585882819175,-8867299296840702217105059418781,75000000000,24000,999999711200000000000000000,6.140837729951894e+16,-2.1281518312417686e+17,9.999999998485933e+26,1.0000000000614084e+27,9.999999997871849e+26,-0.4763384376530353055497117900,-0.4763381795432471,0.1938452042059832,-0.6688867788478827,-2.581097882034292549000E-7
2022-03-12 11:26:13,3.01772771,3.0187680486189814,999999999866214716514726825,0x3dbc1b6dbed4030e3046a641487b7ee1593a6060f0fd378a26ba9ea01c1e8d96,0x7Acfc14dBF2decD1c9213Db32AE7784626daEb48,14371656,1647084373,1040338618981313930693044,-8825444996202988297603458854947,75000000000,24000,999999711200000000000000000,7.802539642359854e+16,-2.1181067990887174e+17,9.999999998662146e+26,1.0000000000780253e+27,9.999999997881893e+26,-0.4210165418319223531355894400,-0.42101690924663193,0.24636366106826418,-0.6657404278754695,3.674147095819518650300E-7
2022-03-12 23:55:30,3.0202257699999997,3.0187498920365896,999999999677263506327677722,0xcccca49011b2ee7c3195a2be2033ed1806422a9862ba32abf518c841899caedf,0x7Acfc14dBF2decD1c9213Db32AE7784626daEb48,14375044,1647129330,-1475877963410142895225720,-8835235267356731729482706612413,75000000000,24000,999999711200000000000000000,-1.106908472557607e+17,-2.1204564641656157e+17,9.999999996772635e+26,9.999999998893092e+26,9.999999997879544e+26,-1.012619976100161501180099620,-1.0126199138081966,-0.34846613627561607,-0.666476221397209,-6.2291964856818477490E-8
2022-03-13 12:25:11,3.0233678800000003,3.0187060691316323,999999999435005585879758803,0xc401eedf6926108b04697b834ba1eb9a209dde2c296f6d83e761ffddba554277,0x7Acfc14dBF2decD1c9213Db32AE7784626daEb48,14378293,1647174311,-4661810868367643701801838,-8973274958027830038943154905612,75000000000,24000,999999711200000000000000000,-3.4963581512757325e+17,-2.153585989926679e+17,9.999999994350057e+26,9.999999996503642e+26,9.999999997846414e+26,-1.765986826308026656460680470,-1.76598661083742,-1.0965548672060585,-0.6768538168708653,-2.15470606718153966320E-7
2022-03-14 00:25:55,3.02398555,3.018632315139034,999999999377951698784683545,0xde7dcacf959149f0fe1d971d039aa09589045e4274510a0016d260b15a88730c,0x7Acfc14dBF2decD1c9213Db32AE7784626daEb48,14381505,1647217555,-5353234860965561512045298,-9189820276787472602076957680204,75000000000,24000,999999711200000000000000000,-4.014926145724171e+17,-2.2055568664289933e+17,9.999999993779517e+26,9.999999995985074e+26,9.999999997794443e+26,-1.942575599079342115647674110,-1.9425755267017268,-1.2581650848854613,-0.693131175991212,-7.2377615166294547090E-8
2022-03-14 12:26:04,3.02261472,3.0185511811732844,999999999469796228862173408,0xadcadbc065d98cc4654dcc55b9a9199c8d855c9268cd7d34f9c1415c41878bbe,0x7Acfc14dBF2decD1c9213Db32AE7784626daEb48,14384725,1647260764,-4063538826715667093712908,-9393264963922981705490060841731,75000000000,24000,999999711200000000000000000,-3.047654120036751e+17,-2.2543835913415155e+17,9.999999994697963e+26,9.999999996952346e+26,9.999999997745616e+26,-1.658149474140320257889634080,-1.6581493623123784,-0.9565042253423522,-0.7084212156175517,-1.11827941950125095760E-7
2022-03-15 00:56:08,3.0228311900000002,3.018479155505909,999999999443614240268275001,0x09ab6543707839ba04ad3a9f3e167f93d0415d08b82fadc5e1729feccd87b0d6,0x7Acfc14dBF2decD1c9213Db32AE7784626daEb48,14388122,1647305768,-4352034494090913164457771,-9582632194787771374459417438087,75000000000,24000,999999711200000000000000000,-3.264025870568185e+17,-2.2998317267490653e+17,9.999999994436143e+26,9.999999996735975e+26,9.999999997700168e+26,-1.739314387989180743207301470,-1.739314259531334,-1.0240634255262533,-0.7226512408238555,-1.28457846717111166300E-7
2022-03-15 13:26:11,3.02134902,3.018403576666968,999999999545167676611862479,0xdb6adea73ca198fca628099543365e6236cea570ff5a241a72590350d09d4e0b,0x7Acfc14dBF2decD1c9213Db32AE7784626daEb48,14391421,1647350771,-2945443333031773095034814,-9746836392114772499327389816963,75000000000,24000,999999711200000000000000000,-2.2090824997738298e+17,-2.3392407341075453e+17,9.999999995451676e+26,9.999999997790918e+26,9.999999997660759e+26,-1.424121332864271509039914970,-1.4241214169427714,-0.6942352055231763,-0.7349887620014038,8.4078499779806361300E-8
2022-03-16 01:56:10,3.02235395,3.0183417996339923,999999999461407632032339118,0x781a5b6d8677492e5c2e0e0a991f5de553f533c24a70a8b49437c21c2bf32e2a,0x7Acfc14dBF2decD1c9213Db32AE7784626daEb48,14394751,1647395770,-4012150366007328222650164,-9903378771546302759424642979474,75000000000,24000,999999711200000000000000000,-3.009112774505496e+17,-2.376810905171113e+17,9.999999994614075e+26,9.999999996990887e+26,9.999999997623189e+26,-1.684161660809367637441465470,-1.6841619431893582,-0.9444655754403288,-0.7467491562428846,2.82379990514632686010E-7
