block,ts,price
11707335,2021-01-22 20:01:37 UTC,1253550000000000000000
11707070,2021-01-22 19:01:58 UTC,1232590000000000000000
11706801,2021-01-22 18:01:13 UTC,1244990000000000000000
11706523,2021-01-22 17:01:35 UTC,1226560000000000000000
11706248,2021-01-22 16:01:43 UTC,1224710000000000000000
11705986,2021-01-22 15:01:48 UTC,1224710000000000000000
11705732,2021-01-22 14:03:16 UTC,1204421161000000000000
11705449,2021-01-22 13:01:41 UTC,1201450000000000000000
11705173,2021-01-22 12:01:56 UTC,1167630000000000000000
11704918,2021-01-22 11:01:42 UTC,1178990000000000000000
11704643,2021-01-22 10:01:35 UTC,1161100000000000000000
11704364,2021-01-22 09:02:34 UTC,1137630000000000000000
11704102,2021-01-22 08:01:32 UTC,1169630000000000000000
11703839,2021-01-22 07:02:47 UTC,1179090000000000000000
11703576,2021-01-22 06:01:47 UTC,1158280000000000000000
11703312,2021-01-22 05:00:48 UTC,1160540000000000000000
11703038,2021-01-22 04:01:38 UTC,1140100000000000000000
11702790,2021-01-22 03:01:29 UTC,1127000000000000000000
11702548,2021-01-22 02:01:38 UTC,1076990000000000000000
11702284,2021-01-22 01:01:37 UTC,1116200000000000000000
11701958,2021-01-22 00:01:52 UTC,1134900000000000000000
11701674,2021-01-21 23:00:08 UTC,1176760000000000000000
11701410,2021-01-21 22:01:41 UTC,1211100000000000000000
11701200,2021-01-21 21:19:25 UTC,1232010000000000000000
11700841,2021-01-21 20:02:09 UTC,1194010000000000000000
11700579,2021-01-21 19:01:46 UTC,1188100000000000000000
11700297,2021-01-21 18:01:33 UTC,1178800000000000000000
11700048,2021-01-21 17:02:32 UTC,1195810000000000000000
11699777,2021-01-21 16:01:13 UTC,1202000000000000000000
11699503,2021-01-21 15:01:51 UTC,1246550000000000000000
11699228,2021-01-21 14:01:57 UTC,1246510000000000000000
11698950,2021-01-21 13:01:58 UTC,1235800000000000000000
11698668,2021-01-21 12:02:22 UTC,1251970000000000000000
11698387,2021-01-21 11:01:43 UTC,1262790000000000000000
11698112,2021-01-21 10:02:12 UTC,1272120000000000000000
11697849,2021-01-21 09:03:49 UTC,1316910000000000000000
11697583,2021-01-21 08:01:49 UTC,1303070000000000000000
11697310,2021-01-21 07:01:40 UTC,1298500000000000000000
11697055,2021-01-21 06:04:10 UTC,1297500000000000000000
11696812,2021-01-21 05:02:15 UTC,1320470000000000000000
11696554,2021-01-21 04:01:01 UTC,1329010000000000000000
11696285,2021-01-21 03:02:11 UTC,1336490000000000000000
11696013,2021-01-21 02:01:50 UTC,1358730000000000000000
11695739,2021-01-21 01:01:55 UTC,1386190000000000000000
11695481,2021-01-21 00:01:45 UTC,1337300000000000000000
11695216,2021-01-20 23:01:45 UTC,1322347494640400000000
11694976,2021-01-20 22:02:00 UTC,1341400000000000000000
11694680,2021-01-20 21:01:32 UTC,1338850000000000000000
11694408,2021-01-20 20:01:33 UTC,1306170000000000000000
11694154,2021-01-20 19:01:52 UTC,1308180000000000000000
11693850,2021-01-20 18:01:36 UTC,1302450000000000000000
11693549,2021-01-20 17:01:28 UTC,1287260736600000000000
11693262,2021-01-20 16:02:06 UTC,1302900000000000000000
11692979,2021-01-20 15:01:43 UTC,1305700000000000000000
11692702,2021-01-20 14:01:41 UTC,1293810000000000000000
11692423,2021-01-20 13:01:57 UTC,1268400063231900000000
11692166,2021-01-20 12:01:36 UTC,1312580000000000000000
11691883,2021-01-20 11:01:37 UTC,1310690000000000000000
11691623,2021-01-20 10:02:42 UTC,1363700000000000000000
11691335,2021-01-20 09:02:16 UTC,1373340000000000000000
11691066,2021-01-20 08:01:28 UTC,1358580000000000000000
11690797,2021-01-20 07:01:39 UTC,1358420000000000000000
11690521,2021-01-20 06:01:36 UTC,1359950000000000000000
11690252,2021-01-20 05:02:13 UTC,1344950000000000000000
11689972,2021-01-20 04:02:27 UTC,1393300000000000000000
11689705,2021-01-20 03:02:29 UTC,1390350000000000000000
11689474,2021-01-20 02:01:46 UTC,1401900000000000000000
11689179,2021-01-20 01:01:33 UTC,1381508920965000000000
11688902,2021-01-20 00:01:47 UTC,1411540000000000000000
11688629,2021-01-19 23:01:45 UTC,1415000000000000000000
11688355,2021-01-19 22:01:53 UTC,1380900716700000000000
11688070,2021-01-19 21:01:28 UTC,1352230000000000000000
11687793,2021-01-19 20:01:46 UTC,1370000000000000000000
11687522,2021-01-19 19:01:52 UTC,1416650000000000000000
11687246,2021-01-19 18:01:46 UTC,1424850000000000000000
11686984,2021-01-19 17:01:47 UTC,1406562990000000000000
11686718,2021-01-19 16:01:41 UTC,1415360000000000000000
11686439,2021-01-19 15:01:19 UTC,1418570000000000000000
11686154,2021-01-19 14:01:08 UTC,1393980000000000000000
11685901,2021-01-19 13:01:39 UTC,1428920000000000000000
11685620,2021-01-19 12:01:53 UTC,1382630000000000000000
11685344,2021-01-19 11:02:36 UTC,1385450000000000000000
11685076,2021-01-19 10:01:48 UTC,1376772000000000000000
11684807,2021-01-19 09:02:14 UTC,1369170000000000000000
11684521,2021-01-19 08:01:55 UTC,1331200000000000000000
11684258,2021-01-19 07:03:09 UTC,1320040000000000000000
11684005,2021-01-19 06:01:44 UTC,1317160000000000000000
11683706,2021-01-19 05:01:47 UTC,1328900000000000000000
11683441,2021-01-19 04:01:48 UTC,1326610000000000000000
11683166,2021-01-19 03:01:46 UTC,1318820000000000000000
11682899,2021-01-19 02:01:52 UTC,1258600000000000000000
11682631,2021-01-19 01:01:44 UTC,1258600000000000000000
11682374,2021-01-19 00:01:51 UTC,1237280000000000000000
11682089,2021-01-18 23:01:37 UTC,1230140000000000000000
11681813,2021-01-18 22:01:53 UTC,1230140000000000000000
11681542,2021-01-18 21:02:37 UTC,1230140000000000000000
11681254,2021-01-18 20:01:41 UTC,1218260000000000000000
11681022,2021-01-18 19:01:50 UTC,1218260000000000000000
11680750,2021-01-18 18:02:11 UTC,1235450000000000000000
11680482,2021-01-18 17:01:39 UTC,1240910000000000000000
11680207,2021-01-18 16:01:43 UTC,1230570000000000000000
11679931,2021-01-18 15:02:24 UTC,1245580000000000000000
11679675,2021-01-18 14:01:50 UTC,1245580000000000000000
11679401,2021-01-18 13:01:45 UTC,1225800000000000000000
11679141,2021-01-18 12:02:22 UTC,1223960000000000000000
11678866,2021-01-18 11:01:42 UTC,1230700000000000000000
11678574,2021-01-18 10:01:30 UTC,1222816371720000000000
11678312,2021-01-18 09:02:06 UTC,1222816371720000000000
11678060,2021-01-18 08:01:50 UTC,1202969683800000000000
11677782,2021-01-18 07:01:43 UTC,1209050000000000000000
11677506,2021-01-18 06:01:47 UTC,1201970000000000000000
11677207,2021-01-18 05:01:12 UTC,1195310000000000000000
11676966,2021-01-18 04:01:51 UTC,1231050000000000000000
11676686,2021-01-18 03:01:28 UTC,1237476859360000000000
11676416,2021-01-18 02:01:36 UTC,1239980000000000000000
11676138,2021-01-18 01:01:35 UTC,1232600000000000000000
11675874,2021-01-18 00:02:01 UTC,1246970000000000000000
11675598,2021-01-17 23:01:29 UTC,1263270000000000000000
11675313,2021-01-17 22:01:30 UTC,1230560000000000000000
11675035,2021-01-17 21:01:44 UTC,1230745231170000000000
11674759,2021-01-17 20:01:59 UTC,1230745231170000000000
11674494,2021-01-17 19:01:47 UTC,1230745231170000000000
11674213,2021-01-17 18:01:40 UTC,1241390000000000000000
11673937,2021-01-17 17:01:37 UTC,1242730000000000000000
11673651,2021-01-17 16:01:49 UTC,1209990000000000000000
11673387,2021-01-17 15:02:06 UTC,1206322915500000000000
11673126,2021-01-17 14:02:26 UTC,1213390000000000000000
11672855,2021-01-17 13:01:37 UTC,1222680000000000000000
11672571,2021-01-17 12:01:52 UTC,1206640000000000000000
11672324,2021-01-17 11:01:48 UTC,1187510000000000000000
11672066,2021-01-17 10:01:50 UTC,1187654019680000000000
11671785,2021-01-17 09:01:40 UTC,1186250000000000000000
11671517,2021-01-17 08:02:34 UTC,1211570000000000000000
11671242,2021-01-17 07:01:18 UTC,1224060000000000000000
11670983,2021-01-17 06:01:52 UTC,1225600000000000000000
11670710,2021-01-17 05:01:27 UTC,1235020405167000000000
11670417,2021-01-17 04:01:49 UTC,1249870000000000000000
11670149,2021-01-17 03:01:40 UTC,1237350000000000000000
11669883,2021-01-17 02:01:53 UTC,1229510000000000000000
11669614,2021-01-17 01:01:44 UTC,1233910000000000000000
11669379,2021-01-17 00:03:10 UTC,1238530000000000000000
11669110,2021-01-16 23:01:20 UTC,1234855651500000000000
11668841,2021-01-16 22:01:35 UTC,1269210000000000000000
11668574,2021-01-16 21:01:39 UTC,1252680000000000000000
11668267,2021-01-16 20:01:22 UTC,1237330000000000000000
11668003,2021-01-16 19:01:55 UTC,1258100000000000000000
11667725,2021-01-16 18:01:54 UTC,1268000000000000000000
11667461,2021-01-16 17:01:42 UTC,1264140000000000000000
11667179,2021-01-16 16:02:20 UTC,1231800000000000000000
11666914,2021-01-16 15:01:44 UTC,1239000000000000000000
11666638,2021-01-16 14:01:49 UTC,1210010000000000000000
11666403,2021-01-16 13:01:38 UTC,1218060000000000000000
11666134,2021-01-16 12:01:52 UTC,1210200000000000000000
11665866,2021-01-16 11:01:41 UTC,1209120000000000000000
11665601,2021-01-16 10:02:57 UTC,1209120000000000000000
11665361,2021-01-16 09:01:58 UTC,1185730000000000000000
11665076,2021-01-16 08:02:11 UTC,1174270000000000000000
11664832,2021-01-16 07:02:29 UTC,1157340000000000000000
11664568,2021-01-16 06:01:41 UTC,1172910000000000000000
11664289,2021-01-16 05:01:46 UTC,1173631267620000000000
11663998,2021-01-16 04:01:48 UTC,1163990000000000000000
11663724,2021-01-16 03:01:42 UTC,1181040000000000000000
11663440,2021-01-16 02:01:43 UTC,1191230000000000000000
11663168,2021-01-16 01:01:43 UTC,1163090000000000000000
11662875,2021-01-16 00:02:14 UTC,1172000000000000000000
11662596,2021-01-15 23:01:45 UTC,1159940000000000000000
11662315,2021-01-15 22:01:38 UTC,1134400000000000000000
11662056,2021-01-15 21:01:48 UTC,1133240000000000000000
11661780,2021-01-15 20:01:46 UTC,1130130000000000000000
11661534,2021-01-15 19:01:33 UTC,1149300000000000000000
11661255,2021-01-15 18:01:46 UTC,1162730000000000000000
11660972,2021-01-15 17:01:52 UTC,1116300000000000000000
11660689,2021-01-15 16:03:43 UTC,1187550000000000000000
11660381,2021-01-15 15:01:48 UTC,1218000000000000000000
11660119,2021-01-15 14:04:15 UTC,1211880000000000000000
11659842,2021-01-15 13:01:50 UTC,1224310000000000000000
11659576,2021-01-15 12:01:23 UTC,1235350000000000000000
11659299,2021-01-15 11:02:15 UTC,1231340000000000000000
11659019,2021-01-15 10:01:44 UTC,1225000000000000000000
11658755,2021-01-15 09:01:54 UTC,1237300000000000000000
11658481,2021-01-15 08:03:49 UTC,1193900000000000000000
11658193,2021-01-15 07:01:36 UTC,1192780000000000000000
11657906,2021-01-15 06:01:51 UTC,1213130000000000000000
11657631,2021-01-15 05:01:52 UTC,1204200000000000000000
11657351,2021-01-15 04:01:27 UTC,1236907116000000000000
11657070,2021-01-15 03:01:14 UTC,1236110000000000000000
11656809,2021-01-15 02:02:03 UTC,1237200000000000000000
11656568,2021-01-15 01:01:17 UTC,1215179781120000000000
11656295,2021-01-15 00:01:50 UTC,1196090000000000000000
11656029,2021-01-14 23:00:28 UTC,1180000000000000000000
11655764,2021-01-14 22:01:40 UTC,1220190000000000000000
11655509,2021-01-14 21:01:29 UTC,1223500000000000000000
11655232,2021-01-14 20:01:36 UTC,1214700000000000000000
11654980,2021-01-14 19:01:40 UTC,1222460000000000000000
11654713,2021-01-14 18:01:42 UTC,1227920000000000000000
11654435,2021-01-14 17:01:55 UTC,1213690000000000000000
11654169,2021-01-14 16:06:12 UTC,1209520000000000000000
11653894,2021-01-14 15:02:23 UTC,1187590000000000000000
11653625,2021-01-14 14:01:36 UTC,1168040000000000000000
11653365,2021-01-14 13:02:03 UTC,1159500000000000000000
11653096,2021-01-14 12:01:44 UTC,1163610000000000000000
11652840,2021-01-14 11:01:51 UTC,1151100000000000000000
11652560,2021-01-14 10:01:43 UTC,1166390000000000000000
11652285,2021-01-14 09:01:57 UTC,1148610000000000000000
11652029,2021-01-14 08:01:22 UTC,1123400000000000000000
11651768,2021-01-14 07:01:46 UTC,1114110000000000000000
11651502,2021-01-14 06:02:58 UTC,1104400000000000000000
11651261,2021-01-14 05:01:31 UTC,1095779421000000000000
11650975,2021-01-14 04:01:46 UTC,1116650000000000000000
11650732,2021-01-14 03:02:35 UTC,1121300000000000000000
11650451,2021-01-14 02:01:47 UTC,1137430000000000000000
11650163,2021-01-14 01:01:47 UTC,1123000000000000000000
11649887,2021-01-14 00:02:07 UTC,1119080000000000000000
11649612,2021-01-13 23:01:43 UTC,1116830000000000000000
11649339,2021-01-13 22:02:31 UTC,1103980000000000000000
11649050,2021-01-13 21:01:54 UTC,1106490000000000000000
11648728,2021-01-13 20:02:01 UTC,1104400000000000000000
11648471,2021-01-13 19:01:44 UTC,1072340000000000000000
11648185,2021-01-13 18:01:32 UTC,1062960000000000000000
11647889,2021-01-13 17:01:56 UTC,1067660000000000000000
11647628,2021-01-13 16:01:32 UTC,1054390000000000000000
11647318,2021-01-13 15:02:08 UTC,1069090000000000000000
11647021,2021-01-13 14:01:52 UTC,1056160000000000000000
11646749,2021-01-13 13:02:48 UTC,1066962325760000000000
11646474,2021-01-13 12:01:48 UTC,1080300000000000000000
11646223,2021-01-13 11:02:16 UTC,1058020000000000000000
11645967,2021-01-13 10:01:25 UTC,1067900000000000000000
11645706,2021-01-13 09:01:19 UTC,1076990000000000000000
11645451,2021-01-13 08:01:50 UTC,1048260000000000000000
11645179,2021-01-13 07:01:27 UTC,1031840000000000000000
11644892,2021-01-13 06:02:00 UTC,1025700000000000000000
11644621,2021-01-13 05:01:33 UTC,1047430000000000000000
11644364,2021-01-13 04:01:35 UTC,1032890000000000000000
11644104,2021-01-13 03:01:12 UTC,1025940000000000000000
11643850,2021-01-13 02:00:37 UTC,1005970000000000000000
11643580,2021-01-13 01:05:04 UTC,1041530000000000000000
11643323,2021-01-13 00:01:46 UTC,1050900000000000000000
11643062,2021-01-12 23:01:55 UTC,1075000000000000000000
11642761,2021-01-12 22:01:02 UTC,1074310000000000000000
11642494,2021-01-12 21:01:43 UTC,1085140000000000000000
11642224,2021-01-12 20:01:45 UTC,1093440000000000000000
11641953,2021-01-12 19:01:53 UTC,1121387617200000000000
11641689,2021-01-12 18:01:36 UTC,1094200000000000000000
11641366,2021-01-12 17:01:52 UTC,1052680000000000000000
11641081,2021-01-12 16:01:51 UTC,1030840000000000000000
11640792,2021-01-12 15:00:12 UTC,1032630000000000000000
11640510,2021-01-12 14:01:41 UTC,1085400000000000000000
11640263,2021-01-12 13:01:26 UTC,1101370877360000000000
11639993,2021-01-12 12:02:42 UTC,1085300000000000000000
11639721,2021-01-12 11:01:43 UTC,1123900000000000000000
11639475,2021-01-12 10:01:30 UTC,1117000000000000000000
11639201,2021-01-12 09:01:49 UTC,1141030000000000000000
11638948,2021-01-12 08:01:56 UTC,1140483529600000000000
11638682,2021-01-12 07:01:44 UTC,1123700000000000000000
11638380,2021-01-12 06:01:57 UTC,1085320000000000000000
11638115,2021-01-12 05:01:56 UTC,1086180000000000000000
11637862,2021-01-12 04:01:59 UTC,1068530612760000000000
11637585,2021-01-12 03:00:10 UTC,1049700000000000000000
11637309,2021-01-12 02:01:43 UTC,1065560000000000000000
11637019,2021-01-12 01:01:44 UTC,1087050000000000000000
11636768,2021-01-12 00:02:14 UTC,1058780000000000000000
11636500,2021-01-11 23:01:43 UTC,1028410000000000000000
11636242,2021-01-11 22:02:14 UTC,1012610000000000000000
11635961,2021-01-11 21:03:08 UTC,987110000000000000000
11635688,2021-01-11 20:01:27 UTC,1004500000000000000000
11635394,2021-01-11 19:01:46 UTC,992500000000000000000
11635139,2021-01-11 18:01:52 UTC,957000000000000000000
11634869,2021-01-11 17:03:28 UTC,982000000000000000000
11634586,2021-01-11 16:01:47 UTC,1034407200240000000000
11634332,2021-01-11 15:01:48 UTC,1039400000000000000000
11634032,2021-01-11 14:02:44 UTC,1072000000000000000000
11633767,2021-01-11 13:01:36 UTC,1076500000000000000000
11633501,2021-01-11 12:02:17 UTC,1116760000000000000000
11633210,2021-01-11 11:01:43 UTC,1129290000000000000000
11632936,2021-01-11 10:01:49 UTC,1110000000000000000000
11632673,2021-01-11 09:01:50 UTC,1075950000000000000000
11632391,2021-01-11 08:00:41 UTC,1043400000000000000000
11632112,2021-01-11 07:02:07 UTC,1089140000000000000000
11631837,2021-01-11 06:01:55 UTC,1115000000000000000000
11631584,2021-01-11 05:01:41 UTC,1117820000000000000000
11631332,2021-01-11 04:01:54 UTC,1191180000000000000000
11631038,2021-01-11 03:01:40 UTC,1191880000000000000000
11630779,2021-01-11 02:00:00 UTC,1217070000000000000000
11630507,2021-01-11 01:01:40 UTC,1273080000000000000000
11630244,2021-01-11 00:03:30 UTC,1277930000000000000000
11629976,2021-01-10 23:02:37 UTC,1262980000000000000000
11629713,2021-01-10 22:01:57 UTC,1250060000000000000000
11629442,2021-01-10 21:01:46 UTC,1261590000000000000000
11629178,2021-01-10 20:01:44 UTC,1280012839950000000000
11628900,2021-01-10 19:01:51 UTC,1296300000000000000000
11628631,2021-01-10 18:02:08 UTC,1304240000000000000000
11628340,2021-01-10 17:01:35 UTC,1310970000000000000000
11628094,2021-01-10 16:02:04 UTC,1296600000000000000000
11627820,2021-01-10 15:01:28 UTC,1317860000000000000000
11627531,2021-01-10 14:01:47 UTC,1291000000000000000000
11627257,2021-01-10 13:01:58 UTC,1269000000000000000000
11626982,2021-01-10 12:01:47 UTC,1324000000000000000000
11626694,2021-01-10 11:01:46 UTC,1338140000000000000000
11626431,2021-01-10 10:02:46 UTC,1330840000000000000000
11626135,2021-01-10 09:01:29 UTC,1332073565141500000000
11625870,2021-01-10 08:01:46 UTC,1324530000000000000000
11625612,2021-01-10 07:02:56 UTC,1326240000000000000000
11625315,2021-01-10 06:02:07 UTC,1326240000000000000000
11625055,2021-01-10 05:01:51 UTC,1326240000000000000000
11624776,2021-01-10 04:01:54 UTC,1331540000000000000000
11624495,2021-01-10 03:01:46 UTC,1331960000000000000000
11624244,2021-01-10 02:01:52 UTC,1288000000000000000000
11623967,2021-01-10 01:01:45 UTC,1288000000000000000000
11623696,2021-01-10 00:03:08 UTC,1286070000000000000000
11623440,2021-01-09 23:01:58 UTC,1290640000000000000000
11623166,2021-01-09 22:01:48 UTC,1272330000000000000000
11622906,2021-01-09 21:03:21 UTC,1231340000000000000000
11622609,2021-01-09 20:01:44 UTC,1222617583441600000000
11622352,2021-01-09 19:01:22 UTC,1222617583441600000000
11622062,2021-01-09 18:01:32 UTC,1206653351080000000000
11621789,2021-01-09 17:01:43 UTC,1223040000000000000000
11621510,2021-01-09 16:01:31 UTC,1228905000000000000000
11621261,2021-01-09 15:02:25 UTC,1221700000000000000000
11620983,2021-01-09 14:02:00 UTC,1221700000000000000000
11620704,2021-01-09 13:01:44 UTC,1221700000000000000000
11620429,2021-01-09 12:01:45 UTC,1228820000000000000000
11620174,2021-01-09 11:01:48 UTC,1209980000000000000000
11619932,2021-01-09 10:01:38 UTC,1210000000000000000000
11619661,2021-01-09 09:01:52 UTC,1193810000000000000000
11619395,2021-01-09 08:01:38 UTC,1184917645340000000000
11619138,2021-01-09 07:02:39 UTC,1190350000000000000000
11618863,2021-01-09 06:01:48 UTC,1220650000000000000000
11618585,2021-01-09 05:01:33 UTC,1220650000000000000000
11618322,2021-01-09 04:01:58 UTC,1193760000000000000000
11618059,2021-01-09 03:01:55 UTC,1188060000000000000000
11617791,2021-01-09 02:02:02 UTC,1193860000000000000000
11617479,2021-01-09 01:01:48 UTC,1217000000000000000000
11617215,2021-01-09 00:02:19 UTC,1216800000000000000000
11616933,2021-01-08 23:01:50 UTC,1182840000000000000000
11616673,2021-01-08 22:01:37 UTC,1156580000000000000000
11616404,2021-01-08 21:01:38 UTC,1193500000000000000000
11616125,2021-01-08 20:01:34 UTC,1193500000000000000000
11615874,2021-01-08 19:01:59 UTC,1220520000000000000000
11615578,2021-01-08 18:02:19 UTC,1232470000000000000000
11615323,2021-01-08 17:01:46 UTC,1219720000000000000000
11615046,2021-01-08 16:01:38 UTC,1254800000000000000000
11614786,2021-01-08 15:01:48 UTC,1250990000000000000000
11614502,2021-01-08 14:03:07 UTC,1245050000000000000000
11614239,2021-01-08 13:01:52 UTC,1250840000000000000000
11613971,2021-01-08 12:01:39 UTC,1248550000000000000000
11613692,2021-01-08 11:01:54 UTC,1216000000000000000000
11613399,2021-01-08 10:01:47 UTC,1194870000000000000000
11613113,2021-01-08 09:02:06 UTC,1210820000000000000000
11612827,2021-01-08 08:02:31 UTC,1177270000000000000000
11612567,2021-01-08 07:01:56 UTC,1156750000000000000000
11612276,2021-01-08 06:01:44 UTC,1170740000000000000000
11611995,2021-01-08 05:01:39 UTC,1156330000000000000000
11611730,2021-01-08 04:00:33 UTC,1110400000000000000000
11611466,2021-01-08 03:01:48 UTC,1178450000000000000000
11611184,2021-01-08 02:01:42 UTC,1196700000000000000000
11610897,2021-01-08 01:00:01 UTC,1215560000000000000000
11610619,2021-01-08 00:01:46 UTC,1250780000000000000000
11610377,2021-01-07 23:01:39 UTC,1257180000000000000000
11610106,2021-01-07 22:01:48 UTC,1235840000000000000000
11609821,2021-01-07 21:00:55 UTC,1235840000000000000000
11609562,2021-01-07 20:01:32 UTC,1204510000000000000000
11609324,2021-01-07 19:02:11 UTC,1271120000000000000000
11609076,2021-01-07 18:02:15 UTC,1262230000000000000000
11608807,2021-01-07 17:01:37 UTC,1247870000000000000000
11608544,2021-01-07 16:01:40 UTC,1226280000000000000000
11608263,2021-01-07 15:01:51 UTC,1219684149400000000000
11607976,2021-01-07 14:01:45 UTC,1218140000000000000000
11607701,2021-01-07 13:02:29 UTC,1193400000000000000000
11607429,2021-01-07 12:01:48 UTC,1193400000000000000000
11607151,2021-01-07 11:01:23 UTC,1195270000000000000000
11606887,2021-01-07 10:01:50 UTC,1193060000000000000000
11606635,2021-01-07 09:01:04 UTC,1191680000000000000000
11606354,2021-01-07 08:01:37 UTC,1199030000000000000000
11606059,2021-01-07 07:01:45 UTC,1211850000000000000000
11605797,2021-01-07 06:01:47 UTC,1211850000000000000000
11605556,2021-01-07 05:01:26 UTC,1225190000000000000000
11605288,2021-01-07 04:02:13 UTC,1192920000000000000000
11604999,2021-01-07 03:01:46 UTC,1205150000000000000000
11604712,2021-01-07 02:01:50 UTC,1205150000000000000000
11604451,2021-01-07 01:01:46 UTC,1204350000000000000000
11604184,2021-01-07 00:01:53 UTC,1192930000000000000000
11603911,2021-01-06 23:01:37 UTC,1190010000000000000000
11603659,2021-01-06 22:02:40 UTC,1197930000000000000000
11603380,2021-01-06 21:01:27 UTC,1178620000000000000000
11603107,2021-01-06 20:01:40 UTC,1199220000000000000000
11602822,2021-01-06 19:01:47 UTC,1194580000000000000000
11602562,2021-01-06 18:01:50 UTC,1180880000000000000000
11602276,2021-01-06 17:01:57 UTC,1153680000000000000000
11602031,2021-01-06 16:05:24 UTC,1134370000000000000000
11601724,2021-01-06 15:01:33 UTC,1133073374400000000000
11601440,2021-01-06 14:01:50 UTC,1141510000000000000000
11601171,2021-01-06 13:03:53 UTC,1146790000000000000000
11600892,2021-01-06 12:01:35 UTC,1116663296040000000000
11600642,2021-01-06 11:02:42 UTC,1100300000000000000000
11600365,2021-01-06 10:01:46 UTC,1107810000000000000000
11600084,2021-01-06 09:01:32 UTC,1110000000000000000000
11599801,2021-01-06 08:01:51 UTC,1111890000000000000000
11599539,2021-01-06 07:02:09 UTC,1098660000000000000000
11599275,2021-01-06 06:01:55 UTC,1118000000000000000000
11598986,2021-01-06 05:01:41 UTC,1068450000000000000000
11598720,2021-01-06 04:01:46 UTC,1084226474100000000000
11598474,2021-01-06 03:01:16 UTC,1067490000000000000000
11598225,2021-01-06 02:01:44 UTC,1080880000000000000000
11597959,2021-01-06 01:01:47 UTC,1105500000000000000000
11597697,2021-01-06 00:01:44 UTC,1113730000000000000000
11597422,2021-01-05 23:02:21 UTC,1084328872950000000000
11597150,2021-01-05 22:01:42 UTC,1097000000000000000000
11596886,2021-01-05 21:01:43 UTC,1104944396000000000000
11596594,2021-01-05 20:01:54 UTC,1086720000000000000000
11596310,2021-01-05 19:01:54 UTC,1077290000000000000000
11596031,2021-01-05 18:01:51 UTC,1063125040700000000000
11595737,2021-01-05 17:02:11 UTC,1049689368000000000000
11595481,2021-01-05 16:01:43 UTC,1043870000000000000000
11595222,2021-01-05 15:01:21 UTC,1026730000000000000000
11594960,2021-01-05 14:01:56 UTC,1037590000000000000000
11594651,2021-01-05 13:01:33 UTC,1047440000000000000000
11594369,2021-01-05 12:02:54 UTC,1018690000000000000000
11594120,2021-01-05 11:01:38 UTC,1045910000000000000000
11593852,2021-01-05 10:01:32 UTC,1026190000000000000000
11593594,2021-01-05 09:02:15 UTC,1006940000000000000000
11593313,2021-01-05 08:01:37 UTC,1015140000000000000000
11593040,2021-01-05 07:02:26 UTC,985000000000000000000
11592771,2021-01-05 06:00:02 UTC,1003340000000000000000
11592477,2021-01-05 05:01:43 UTC,1015660000000000000000
11592195,2021-01-05 04:01:54 UTC,1081850000000000000000
11591941,2021-01-05 03:01:47 UTC,1101080000000000000000
11591703,2021-01-05 02:02:58 UTC,1094990000000000000000
11591432,2021-01-05 01:01:53 UTC,1040750000000000000000
11591164,2021-01-05 00:02:07 UTC,1019158722400000000000
11590878,2021-01-04 23:03:15 UTC,1003900000000000000000
11590620,2021-01-04 22:01:44 UTC,1031450000000000000000
11590328,2021-01-04 21:01:45 UTC,1041740000000000000000
11590035,2021-01-04 20:01:52 UTC,1014445285560000000000
11589779,2021-01-04 19:00:21 UTC,990280000000000000000
11589507,2021-01-04 18:01:49 UTC,1012335000000000000000
11589288,2021-01-04 17:14:44 UTC,1035230000000000000000
11588953,2021-01-04 16:01:36 UTC,1037500000000000000000
11588665,2021-01-04 15:01:42 UTC,1011210000000000000000
11588390,2021-01-04 14:01:52 UTC,1015790000000000000000
11588129,2021-01-04 13:04:13 UTC,975540000000000000000
11587865,2021-01-04 12:01:46 UTC,966040000000000000000
11587593,2021-01-04 11:01:50 UTC,979490000000000000000
11587336,2021-01-04 10:05:00 UTC,1021930000000000000000
11587052,2021-01-04 09:01:50 UTC,1066310000000000000000
11586813,2021-01-04 08:04:22 UTC,1113870000000000000000
11586521,2021-01-04 07:01:39 UTC,1096030000000000000000
11586268,2021-01-04 06:01:44 UTC,1026640000000000000000
11586005,2021-01-04 05:01:37 UTC,1024480000000000000000
11585746,2021-01-04 04:02:55 UTC,973080000000000000000
11585443,2021-01-04 03:01:40 UTC,969855327180000000000
11585172,2021-01-04 02:01:43 UTC,977450000000000000000
11584906,2021-01-04 01:01:46 UTC,981050000000000000000
11584647,2021-01-04 00:01:34 UTC,987450000000000000000
11584381,2021-01-03 23:02:06 UTC,953988783575000000000
11584114,2021-01-03 22:01:21 UTC,948140000000000000000
11583868,2021-01-03 21:01:38 UTC,911395456921500000000
11583564,2021-01-03 20:01:41 UTC,911980000000000000000
11583311,2021-01-03 19:02:33 UTC,940850000000000000000
11583025,2021-01-03 18:02:58 UTC,947500000000000000000
11582750,2021-01-03 17:02:10 UTC,910060000000000000000
11582492,2021-01-03 16:01:15 UTC,907440000000000000000
11582214,2021-01-03 15:02:03 UTC,876430000000000000000
11581935,2021-01-03 14:01:28 UTC,830410000000000000000
11581670,2021-01-03 13:01:45 UTC,830410000000000000000
11581397,2021-01-03 12:01:50 UTC,821830000000000000000
11581110,2021-01-03 11:01:23 UTC,818830000000000000000
11580829,2021-01-03 10:01:21 UTC,818830000000000000000
