time,eth_usd
2021-03-09T03:24:58Z,1849.6
2021-03-09T03:27:01Z,1851.3
2021-03-09T03:29:04Z,1851.8
2021-03-09T03:31:07Z,1851.01
2021-03-09T03:33:10Z,1851.97
2021-03-09T03:35:12Z,1854.54
2021-03-09T03:37:16Z,1855
2021-03-09T03:39:18Z,1856.67
2021-03-09T03:41:20Z,1856.17
2021-03-09T03:43:23Z,1854.84
2021-03-09T03:45:26Z,1852.71
2021-03-09T03:47:28Z,1855.82
2021-03-09T03:49:30Z,1854.53
2021-03-09T03:51:33Z,1853.39
2021-03-09T03:53:36Z,1852.85
2021-03-09T03:55:39Z,1851.49
2021-03-09T03:57:41Z,1849.49
2021-03-09T03:59:44Z,1849.23
2021-03-09T04:01:47Z,1847.91
2021-03-09T04:03:49Z,1847.91
2021-03-09T04:05:52Z,1846.89
2021-03-09T04:07:54Z,1846.98
2021-03-09T04:09:57Z,1846.74
2021-03-09T04:11:59Z,1843.34
2021-03-09T04:14:02Z,1840.3
2021-03-09T04:16:06Z,1838.15
2021-03-09T04:18:08Z,1833.91
2021-03-09T04:20:11Z,1829.7
2021-03-09T04:22:15Z,1830.84
2021-03-09T04:24:17Z,1831.2
2021-03-09T04:26:20Z,1832.71
2021-03-09T04:28:23Z,1833.29
2021-03-09T04:30:26Z,1834.41
2021-03-09T04:32:30Z,1834.95
2021-03-09T04:34:32Z,1837.07
2021-03-09T04:36:36Z,1838.44
2021-03-09T04:38:38Z,1838.42
2021-03-09T04:40:41Z,1837.69
2021-03-09T04:42:44Z,1837.72
2021-03-09T04:44:46Z,1840.33
2021-03-09T04:46:49Z,1843.99
2021-03-09T04:48:51Z,1843.81
2021-03-09T04:50:54Z,1844.52
2021-03-09T04:52:56Z,1844.48
2021-03-09T04:54:59Z,1843.9
2021-03-09T04:57:03Z,1843.86
2021-03-09T04:59:05Z,1843.13
2021-03-09T05:01:08Z,1842.82
2021-03-09T05:03:10Z,1839.96
2021-03-09T05:05:14Z,1839.96
2021-03-09T05:07:17Z,1839.54
2021-03-09T05:09:20Z,1840.48
2021-03-09T05:11:24Z,1842.28
2021-03-09T05:13:27Z,1845.79
2021-03-09T05:15:29Z,1846.18
2021-03-09T05:17:32Z,1845.79
2021-03-09T05:19:35Z,1845.66
2021-03-09T05:21:37Z,1845.07
2021-03-09T05:23:40Z,1846.16
2021-03-09T05:25:43Z,1847.73
2021-03-09T05:27:45Z,1847.73
2021-03-09T05:29:48Z,1846.57
2021-03-09T05:31:50Z,1846.69
2021-03-09T05:33:54Z,1847.52
2021-03-09T05:35:56Z,1845.57
2021-03-09T05:37:58Z,1844.91
2021-03-09T05:40:01Z,1844.41
2021-03-09T05:42:05Z,1843.08
2021-03-09T05:44:08Z,1843.98
2021-03-09T05:46:10Z,1843.84
2021-03-09T05:48:12Z,1843.68
2021-03-09T05:50:14Z,1842.61
2021-03-09T05:52:17Z,1841.86
2021-03-09T05:54:19Z,1841.72
2021-03-09T05:56:21Z,1841.62
2021-03-09T05:58:23Z,1842.62
2021-03-09T06:00:25Z,1842.29
2021-03-09T06:02:27Z,1842.85
2021-03-09T06:04:30Z,1845.35
2021-03-09T06:06:32Z,1845.35
2021-03-09T06:08:34Z,1848.27
2021-03-09T06:10:36Z,1848.88
2021-03-09T06:12:39Z,1848.84
2021-03-09T06:14:41Z,1847.95
2021-03-09T06:16:43Z,1845.96
2021-03-09T06:18:45Z,1846.06
2021-03-09T06:20:48Z,1846.5
2021-03-09T06:22:50Z,1846.61
2021-03-09T06:24:53Z,1846.7
2021-03-09T06:26:55Z,1846.04
2021-03-09T06:28:57Z,1845.07
2021-03-09T06:30:59Z,1842.18
2021-03-09T06:33:02Z,1839.32
2021-03-09T06:35:04Z,1838.39
2021-03-09T06:37:07Z,1841.97
2021-03-09T06:39:09Z,1839.62
2021-03-09T06:41:11Z,1839.69
2021-03-09T06:43:13Z,1839.85
2021-03-09T06:45:16Z,1838.95
2021-03-09T06:47:18Z,1838.37
2021-03-09T06:49:20Z,1834.96
2021-03-09T06:51:22Z,1833.86
2021-03-09T06:53:24Z,1832.71
2021-03-09T06:55:27Z,1828.31
2021-03-09T06:57:29Z,1827.81
2021-03-09T06:59:31Z,1824.4
2021-03-09T07:01:33Z,1825.3
2021-03-09T07:03:36Z,1826.17
2021-03-09T07:05:39Z,1827.3
2021-03-09T07:07:41Z,1826.23
2021-03-09T07:09:43Z,1820.5
2021-03-09T07:11:46Z,1819.4
2021-03-09T07:13:48Z,1819.01
2021-03-09T07:15:50Z,1821.67
2021-03-09T07:17:52Z,1822.61
2021-03-09T07:19:55Z,1823.33
2021-03-09T07:21:57Z,1823.21
2021-03-09T07:23:59Z,1823.84
2021-03-09T07:26:02Z,1821.55
2021-03-09T07:28:04Z,1820.77
2021-03-09T07:30:06Z,1820.82
2021-03-09T07:32:09Z,1819.53
2021-03-09T07:34:11Z,1819.53
2021-03-09T07:36:13Z,1819.73
2021-03-09T07:38:15Z,1819.29
2021-03-09T07:40:18Z,1818.33
2021-03-09T07:42:20Z,1817.66
2021-03-09T07:44:22Z,1816.93
2021-03-09T07:46:24Z,1814.17
2021-03-09T07:48:27Z,1814.22
2021-03-09T07:50:29Z,1816.26
2021-03-09T07:52:32Z,1818.83
2021-03-09T07:54:34Z,1825.17
2021-03-09T07:56:36Z,1825.14
2021-03-09T07:58:39Z,1824.11
2021-03-09T08:00:41Z,1821.52
2021-03-09T08:02:44Z,1814.73
2021-03-09T08:04:46Z,1814.38
2021-03-09T08:06:48Z,1815
2021-03-09T08:08:51Z,1816.54
2021-03-09T08:10:53Z,1815.08
2021-03-09T08:12:56Z,1813.63
2021-03-09T08:14:58Z,1813.14
2021-03-09T08:17:00Z,1814.15
2021-03-09T08:19:03Z,1814.39
2021-03-09T08:21:06Z,1814.87
2021-03-09T08:23:08Z,1816.6
2021-03-09T08:25:11Z,1820.66
2021-03-09T08:27:13Z,1823.28
2021-03-09T08:29:15Z,1823.88
2021-03-09T08:31:18Z,1825.23
2021-03-09T08:33:20Z,1826.84
2021-03-09T08:35:22Z,1828.3
2021-03-09T08:37:25Z,1825.04
2021-03-09T08:39:27Z,1825.04
2021-03-09T08:41:29Z,1826.79
2021-03-09T08:43:32Z,1826.57
2021-03-09T08:45:34Z,1827.09
2021-03-09T08:47:36Z,1827.09
2021-03-09T08:49:39Z,1827.09
2021-03-09T08:51:41Z,1829.34
2021-03-09T08:53:43Z,1829.91
2021-03-09T08:55:45Z,1829.99
2021-03-09T08:57:47Z,1830.47
2021-03-09T08:59:50Z,1832.19
2021-03-09T09:01:52Z,1832.53
2021-03-09T09:03:55Z,1832.53
2021-03-09T09:05:57Z,1835.19
2021-03-09T09:08:00Z,1836.31
2021-03-09T09:10:02Z,1836.97
2021-03-09T09:12:04Z,1836.85
2021-03-09T09:14:06Z,1837.21
2021-03-09T09:16:09Z,1836.35
2021-03-09T09:18:11Z,1834.6
2021-03-09T09:20:14Z,1835.49
2021-03-09T09:22:16Z,1831.44
2021-03-09T09:24:18Z,1831.3
2021-03-09T09:26:21Z,1830.89
2021-03-09T09:28:23Z,1829.21
2021-03-09T09:30:25Z,1829.99
2021-03-09T09:32:27Z,1830.09
2021-03-09T09:34:30Z,1829.46
2021-03-09T09:36:32Z,1833.09
2021-03-09T09:38:34Z,1837.18
2021-03-09T09:40:36Z,1839.26
2021-03-09T09:42:39Z,1838.04
2021-03-09T09:44:41Z,1838.24
2021-03-09T09:46:44Z,1837.1
2021-03-09T09:48:46Z,1834.26
2021-03-09T09:50:49Z,1834.05
2021-03-09T09:52:51Z,1833.12
2021-03-09T09:54:53Z,1832.7
2021-03-09T09:56:56Z,1830.92
2021-03-09T09:58:58Z,1830.26
2021-03-09T10:01:00Z,1830.57
2021-03-09T10:03:03Z,1830.27
2021-03-09T10:05:05Z,1830.72
2021-03-09T10:07:07Z,1831.18
2021-03-09T10:09:09Z,1831.48
2021-03-09T10:11:12Z,1831.3
2021-03-09T10:13:14Z,1831.99
2021-03-09T10:15:16Z,1833.11
2021-03-09T10:17:19Z,1832.93
2021-03-09T10:19:21Z,1832.22
2021-03-09T10:21:23Z,1831.2
2021-03-09T10:23:25Z,1830.81
2021-03-09T10:25:28Z,1830.42
2021-03-09T10:27:30Z,1828.01
2021-03-09T10:29:33Z,1827.77
2021-03-09T10:31:35Z,1827.47
2021-03-09T10:33:38Z,1827.24
2021-03-09T10:35:40Z,1826.51
2021-03-09T10:37:42Z,1826.3
2021-03-09T10:39:44Z,1822.73
2021-03-09T10:41:47Z,1819.84
2021-03-09T10:43:49Z,1817.98
2021-03-09T10:45:52Z,1818.67
2021-03-09T10:47:54Z,1818.52
2021-03-09T10:49:57Z,1819
2021-03-09T10:51:59Z,1821.96
2021-03-09T10:54:02Z,1821.9
2021-03-09T10:56:04Z,1824.64
2021-03-09T10:58:06Z,1824.64
2021-03-09T11:00:09Z,1825.61
2021-03-09T11:02:11Z,1826.47
2021-03-09T11:04:14Z,1825.05
2021-03-09T11:06:16Z,1825.58
2021-03-09T11:08:19Z,1829.27
2021-03-09T11:10:21Z,1829.27
2021-03-09T11:12:23Z,1830.96
2021-03-09T11:14:26Z,1831.88
2021-03-09T11:16:28Z,1830.38
2021-03-09T11:18:30Z,1828.49
2021-03-09T11:20:33Z,1828.31
2021-03-09T11:22:35Z,1828.33
2021-03-09T11:24:38Z,1828.1
2021-03-09T11:26:40Z,1828.78
2021-03-09T11:28:43Z,1827.07
2021-03-09T11:30:45Z,1825.81
2021-03-09T11:32:48Z,1824.97
2021-03-09T11:34:50Z,1823.77
2021-03-09T11:36:52Z,1820.47
2021-03-09T11:38:55Z,1820.39
2021-03-09T11:40:57Z,1822.32
2021-03-09T11:43:00Z,1822.68
2021-03-09T11:45:02Z,1825.45
2021-03-09T11:47:04Z,1826.51
2021-03-09T11:49:07Z,1825.92
2021-03-09T11:51:09Z,1822.65
2021-03-09T11:53:11Z,1823.33
2021-03-09T11:55:14Z,1825.35
2021-03-09T11:57:16Z,1828.02
2021-03-09T11:59:18Z,1829.3
2021-03-09T12:01:20Z,1830.4
2021-03-09T12:03:23Z,1829.95
2021-03-09T12:05:25Z,1827.12
2021-03-09T12:07:28Z,1826
2021-03-09T12:09:30Z,1825.02
2021-03-09T12:11:32Z,1824.32
2021-03-09T12:13:35Z,1823.57
2021-03-09T12:15:37Z,1822.48
2021-03-09T12:17:39Z,1823.27
2021-03-09T12:19:41Z,1824.08
2021-03-09T12:21:44Z,1823.72
2021-03-09T12:23:46Z,1823.4
2021-03-09T12:25:48Z,1822.52
2021-03-09T12:27:51Z,1821.8
2021-03-09T12:29:53Z,1822.32
2021-03-09T12:31:55Z,1822.01
2021-03-09T12:33:58Z,1821.92
2021-03-09T12:36:00Z,1820.78
2021-03-09T12:38:02Z,1820.32
2021-03-09T12:40:05Z,1815.9
2021-03-09T12:42:07Z,1815.91
2021-03-09T12:44:09Z,1816.43
2021-03-09T12:46:11Z,1818.26
2021-03-09T12:48:13Z,1818.26
2021-03-09T12:50:16Z,1816.68
2021-03-09T12:52:18Z,1816.68
2021-03-09T12:54:20Z,1815.14
2021-03-09T12:56:23Z,1813.26
2021-03-09T12:58:25Z,1810.42
2021-03-09T13:00:27Z,1810.01
2021-03-09T13:02:30Z,1809.78
2021-03-09T13:04:32Z,1808.29
2021-03-09T13:06:34Z,1808.76
2021-03-09T13:08:37Z,1811.08
2021-03-09T13:10:39Z,1811.29
2021-03-09T13:12:41Z,1811.98
2021-03-09T13:14:43Z,1812.62
2021-03-09T13:16:46Z,1811.72
2021-03-09T13:18:48Z,1811.88
2021-03-09T13:20:50Z,1813.05
2021-03-09T13:22:53Z,1815.74
2021-03-09T13:24:55Z,1817.19
2021-03-09T13:26:57Z,1821.48
2021-03-09T13:28:59Z,1821.68
2021-03-09T13:31:02Z,1822.23
2021-03-09T13:33:04Z,1822.21
2021-03-09T13:35:06Z,1822.54
2021-03-09T13:37:09Z,1824.64
2021-03-09T13:39:11Z,1824.81
2021-03-09T13:41:13Z,1826.87
2021-03-09T13:43:16Z,1826.87
2021-03-09T13:45:18Z,1828.28
2021-03-09T13:47:21Z,1830.08
2021-03-09T13:49:23Z,1835.49
2021-03-09T13:51:25Z,1839.73
2021-03-09T13:53:28Z,1841.38
2021-03-09T13:55:30Z,1843.23
2021-03-09T13:57:32Z,1843.16
2021-03-09T13:59:35Z,1844.59
2021-03-09T14:01:37Z,1844.88
2021-03-09T14:03:40Z,1847.55
2021-03-09T14:05:42Z,1856.83
2021-03-09T14:07:44Z,1851.87
2021-03-09T14:09:47Z,1845.27
2021-03-09T14:11:49Z,1842.8
2021-03-09T14:13:51Z,1841.01
2021-03-09T14:15:54Z,1838.81
2021-03-09T14:17:56Z,1835.76
2021-03-09T14:19:59Z,1835.78
2021-03-09T14:22:01Z,1834.17
2021-03-09T14:24:04Z,1833.53
2021-03-09T14:26:06Z,1833.02
2021-03-09T14:28:09Z,1829.91
2021-03-09T14:30:11Z,1830.68
2021-03-09T14:32:14Z,1831.53
2021-03-09T14:34:16Z,1831.53
2021-03-09T14:36:18Z,1831.82
2021-03-09T14:38:20Z,1832.49
2021-03-09T14:40:23Z,1832.74
2021-03-09T14:42:25Z,1832.9
2021-03-09T14:44:27Z,1832.34
2021-03-09T14:46:30Z,1831.78
2021-03-09T14:48:32Z,1827.63
2021-03-09T14:50:35Z,1828.08
2021-03-09T14:52:37Z,1827.83
2021-03-09T14:54:40Z,1832.42
2021-03-09T14:56:42Z,1833.82
2021-03-09T14:58:44Z,1834.85
2021-03-09T15:00:47Z,1833.89
2021-03-09T15:02:50Z,1834.96
2021-03-09T15:04:52Z,1833.35
2021-03-09T15:06:54Z,1832.91
2021-03-09T15:08:57Z,1832.82
2021-03-09T15:10:59Z,1831.84
2021-03-09T15:13:02Z,1831.6
2021-03-09T15:15:04Z,1828.03
2021-03-09T15:17:06Z,1827.12
2021-03-09T15:19:09Z,1824.68
2021-03-09T15:21:11Z,1822.2
2021-03-09T15:23:13Z,1821.49
2021-03-09T15:25:16Z,1821.49
2021-03-09T15:27:18Z,1821.51
2021-03-09T15:29:21Z,1820.36
2021-03-09T15:31:25Z,1821.99
2021-03-09T15:33:27Z,1821.99
2021-03-09T15:35:31Z,1822.54
2021-03-09T15:37:34Z,1821.83
2021-03-09T15:39:37Z,1821.91
2021-03-09T15:41:40Z,1821.71
2021-03-09T15:43:43Z,1821.73
2021-03-09T15:45:45Z,1822.34
2021-03-09T15:47:48Z,1822.09
2021-03-09T15:49:51Z,1822.29
2021-03-09T15:51:53Z,1822.54
2021-03-09T15:53:56Z,1819.24
2021-03-09T15:55:58Z,1817.15
2021-03-09T15:58:01Z,1818.05
2021-03-09T16:00:03Z,1819.56
2021-03-09T16:02:08Z,1819.56
2021-03-09T16:04:11Z,1823.84
2021-03-09T16:06:15Z,1828.77
2021-03-09T16:08:18Z,1835.49
2021-03-09T16:10:21Z,1836.52
2021-03-09T16:12:24Z,1839.82
2021-03-09T16:14:27Z,1830.81
2021-03-09T16:16:29Z,1826.79
2021-03-09T16:18:33Z,1824.67
2021-03-09T16:20:35Z,1822.27
2021-03-09T16:22:38Z,1823.45
2021-03-09T16:24:41Z,1826.99
2021-03-09T16:26:44Z,1827.34
2021-03-09T16:28:47Z,1828.1
2021-03-09T16:30:50Z,1828.03
2021-03-09T16:32:54Z,1827.44
2021-03-09T16:34:57Z,1825.36
2021-03-09T16:36:59Z,1824.44
2021-03-09T16:39:03Z,1827.52
2021-03-09T16:41:06Z,1832.24
2021-03-09T16:43:08Z,1833.04
2021-03-09T16:45:12Z,1833.83
2021-03-09T16:47:15Z,1833.83
2021-03-09T16:49:18Z,1833.56
2021-03-09T16:51:21Z,1833.6
2021-03-09T16:53:24Z,1833.48
2021-03-09T16:55:27Z,1833.3
2021-03-09T16:57:29Z,1832.27
2021-03-09T16:59:32Z,1833.14
2021-03-09T17:01:35Z,1832.87
2021-03-09T17:03:38Z,1831.82
2021-03-09T17:05:41Z,1831.82
2021-03-09T17:07:43Z,1833.08
2021-03-09T17:09:47Z,1833.26
2021-03-09T17:11:51Z,1833.72
2021-03-09T17:13:54Z,1835.08
2021-03-09T17:15:57Z,1836.55
2021-03-09T17:17:59Z,1836.53
2021-03-09T17:20:02Z,1836.11
2021-03-09T17:22:05Z,1835.6
2021-03-09T17:24:07Z,1834.22
2021-03-09T17:26:10Z,1832.62
2021-03-09T17:28:13Z,1831.16
2021-03-09T17:30:17Z,1830.71
2021-03-09T17:32:19Z,1829.28
2021-03-09T17:34:22Z,1828.95
2021-03-09T17:36:24Z,1827.48
2021-03-09T17:38:27Z,1826.29
2021-03-09T17:40:30Z,1824.96
2021-03-09T17:42:34Z,1821.44
2021-03-09T17:44:36Z,1821.66
2021-03-09T17:46:39Z,1821.13
2021-03-09T17:48:42Z,1820.93
2021-03-09T17:50:44Z,1821.01
2021-03-09T17:52:47Z,1819.97
2021-03-09T17:54:50Z,1818.23
2021-03-09T17:56:53Z,1818.65
2021-03-09T17:58:56Z,1818.72
2021-03-09T18:00:59Z,1818.08
2021-03-09T18:03:02Z,1817.24
2021-03-09T18:05:05Z,1813.13
2021-03-09T18:07:09Z,1814.87
2021-03-09T18:09:11Z,1818.14
2021-03-09T18:11:14Z,1822.09
2021-03-09T18:13:17Z,1821.99
2021-03-09T18:15:20Z,1821.99
2021-03-09T18:17:23Z,1822.69
2021-03-09T18:19:26Z,1822.71
2021-03-09T18:21:29Z,1823.36
2021-03-09T18:23:31Z,1823.5
2021-03-09T18:25:35Z,1823.29
2021-03-09T18:27:38Z,1823.15
2021-03-09T18:29:42Z,1822.75
2021-03-09T18:31:45Z,1822.11
2021-03-09T18:33:48Z,1822.18
2021-03-09T18:35:50Z,1822.47
2021-03-09T18:37:53Z,1822.27
2021-03-09T18:39:56Z,1822.06
2021-03-09T18:41:58Z,1822.43
2021-03-09T18:44:02Z,1823.61
2021-03-09T18:46:04Z,1823.83
2021-03-09T18:48:08Z,1823.41
2021-03-09T18:50:11Z,1823.41
2021-03-09T18:52:14Z,1821.89
2021-03-09T18:54:17Z,1820
2021-03-09T18:56:19Z,1820.68
2021-03-09T18:58:22Z,1822.4
2021-03-09T19:00:24Z,1825.56
2021-03-09T19:02:27Z,1826.13
2021-03-09T19:04:30Z,1825.38
2021-03-09T19:06:33Z,1825.81
2021-03-09T19:08:37Z,1824.68
2021-03-09T19:10:40Z,1824.08
2021-03-09T19:12:43Z,1823.58
2021-03-09T19:14:47Z,1824.74
2021-03-09T19:16:50Z,1823.51
2021-03-09T19:18:53Z,1823.49
2021-03-09T19:20:56Z,1823.2
2021-03-09T19:22:59Z,1823.41
2021-03-09T19:25:02Z,1824.2
2021-03-09T19:27:05Z,1825.61
2021-03-09T19:29:08Z,1826.21
2021-03-09T19:31:10Z,1826.46
2021-03-09T19:33:14Z,1826.46
2021-03-09T19:35:18Z,1828.21
2021-03-09T19:37:20Z,1824.7
2021-03-09T19:39:22Z,1824.8
2021-03-09T19:41:26Z,1823.92
2021-03-09T19:43:28Z,1825.8
2021-03-09T19:45:31Z,1826.82
2021-03-09T19:47:34Z,1829.2
2021-03-09T19:49:37Z,1830.16
2021-03-09T19:51:40Z,1830.9
2021-03-09T19:53:43Z,1831.14
2021-03-09T19:55:46Z,1831.48
2021-03-09T19:57:50Z,1832.37
2021-03-09T19:59:53Z,1834.73
2021-03-09T20:01:55Z,1831.71
2021-03-09T20:03:58Z,1831.29
2021-03-09T20:06:01Z,1831.44
2021-03-09T20:08:03Z,1832.41
2021-03-09T20:10:06Z,1832.83
2021-03-09T20:12:09Z,1832.73
2021-03-09T20:14:11Z,1831.98
2021-03-09T20:16:15Z,1831.65
2021-03-09T20:18:18Z,1830.65
2021-03-09T20:20:20Z,1829.69
2021-03-09T20:22:24Z,1829.64
2021-03-09T20:24:28Z,1829.29
2021-03-09T20:26:30Z,1830.28
2021-03-09T20:28:33Z,1832.39
2021-03-09T20:30:36Z,1833.04
2021-03-09T20:32:39Z,1837.76
2021-03-09T20:34:42Z,1837.76
2021-03-09T20:36:45Z,1838.68
2021-03-09T20:38:48Z,1839.15
2021-03-09T20:40:51Z,1838.35
2021-03-09T20:42:54Z,1844.88
2021-03-09T20:44:57Z,1841.9
2021-03-09T20:47:00Z,1840.55
2021-03-09T20:49:02Z,1840.28
2021-03-09T20:51:05Z,1841.02
2021-03-09T20:53:09Z,1841.09
2021-03-09T20:55:12Z,1839.66
2021-03-09T20:57:16Z,1840.19
2021-03-09T20:59:19Z,1839.64
2021-03-09T21:01:21Z,1838.11
2021-03-09T21:03:25Z,1837.86
2021-03-09T21:05:28Z,1837.86
2021-03-09T21:07:31Z,1836.86
2021-03-09T21:09:34Z,1835.28
2021-03-09T21:11:38Z,1832.81
2021-03-09T21:13:40Z,1835.21
2021-03-09T21:15:43Z,1835.18
2021-03-09T21:17:47Z,1833.97
2021-03-09T21:19:49Z,1833.72
2021-03-09T21:21:52Z,1833.43
2021-03-09T21:23:55Z,1834.03
2021-03-09T21:25:58Z,1833.87
2021-03-09T21:28:01Z,1833.21
2021-03-09T21:30:05Z,1831.9
2021-03-09T21:32:08Z,1828.91
2021-03-09T21:34:11Z,1828.37
2021-03-09T21:36:13Z,1823.68
2021-03-09T21:38:16Z,1821.69
2021-03-09T21:40:19Z,1823.67
2021-03-09T21:42:23Z,1823.67
2021-03-09T21:44:26Z,1824.93
2021-03-09T21:46:29Z,1827.61
2021-03-09T21:48:32Z,1829.06
2021-03-09T21:50:36Z,1829.74
2021-03-09T21:52:38Z,1837.19
2021-03-09T21:54:41Z,1836.04
2021-03-09T21:56:44Z,1832.27
2021-03-09T21:58:47Z,1829.31
2021-03-09T22:00:50Z,1827.38
2021-03-09T22:02:54Z,1828.39
2021-03-09T22:04:58Z,1828.39
2021-03-09T22:07:01Z,1829.29
2021-03-09T22:09:05Z,1829.21
2021-03-09T22:11:07Z,1829.97
2021-03-09T22:13:11Z,1830.76
2021-03-09T22:15:14Z,1830.76
2021-03-09T22:17:18Z,1831.29
2021-03-09T22:19:20Z,1830.96
2021-03-09T22:21:23Z,1828.13
2021-03-09T22:23:25Z,1828.46
2021-03-09T22:25:28Z,1828.77
2021-03-09T22:27:30Z,1828.92
2021-03-09T22:29:33Z,1828.61
2021-03-09T22:31:37Z,1828.27
2021-03-09T22:33:39Z,1827.63
2021-03-09T22:35:43Z,1826.43
2021-03-09T22:37:46Z,1825.06
2021-03-09T22:39:49Z,1826.07
2021-03-09T22:41:52Z,1829.36
2021-03-09T22:43:54Z,1830.3
2021-03-09T22:45:57Z,1832.5
2021-03-09T22:48:00Z,1833.93
2021-03-09T22:50:04Z,1834.97
2021-03-09T22:52:07Z,1836.66
2021-03-09T22:54:10Z,1842.5
2021-03-09T22:56:13Z,1843.2
2021-03-09T22:58:16Z,1844.7
2021-03-09T23:00:18Z,1851.67
2021-03-09T23:02:21Z,1850.3
2021-03-09T23:04:24Z,1846.93
2021-03-09T23:06:27Z,1845.18
2021-03-09T23:08:29Z,1842.84
2021-03-09T23:10:33Z,1842.54
2021-03-09T23:12:36Z,1842.51
2021-03-09T23:14:39Z,1841.97
2021-03-09T23:16:41Z,1844.27
2021-03-09T23:18:45Z,1845.55
2021-03-09T23:20:48Z,1845
2021-03-09T23:22:50Z,1844.66
2021-03-09T23:24:53Z,1845.14
2021-03-09T23:26:56Z,1847.6
2021-03-09T23:28:58Z,1851.4
2021-03-09T23:31:01Z,1854.07
2021-03-09T23:33:05Z,1855.6
2021-03-09T23:35:08Z,1860.71
2021-03-09T23:37:11Z,1863.37
2021-03-09T23:39:14Z,1861.68
2021-03-09T23:41:17Z,1862.07
2021-03-09T23:43:19Z,1860.54
2021-03-09T23:45:22Z,1860.54
2021-03-09T23:47:25Z,1860.58
2021-03-09T23:49:28Z,1862.65
2021-03-09T23:51:30Z,1864.7
2021-03-09T23:53:33Z,1865.8
2021-03-09T23:55:36Z,1866.17
2021-03-09T23:57:39Z,1866.95
2021-03-09T23:59:43Z,1867.59
2021-03-10T00:01:47Z,1869.33
2021-03-10T00:03:50Z,1870.89
2021-03-10T00:05:53Z,1874.84
2021-03-10T00:07:55Z,1875.77
2021-03-10T00:09:58Z,1871.59
2021-03-10T00:12:00Z,1870.62
2021-03-10T00:14:03Z,1869.09
2021-03-10T00:16:06Z,1867.85
2021-03-10T00:18:09Z,1867.26
2021-03-10T00:20:12Z,1868.09
2021-03-10T00:22:15Z,1868.33
2021-03-10T00:24:17Z,1876.58
2021-03-10T00:26:20Z,1883.85
2021-03-10T00:28:23Z,1879.01
2021-03-10T00:30:26Z,1877.22
2021-03-10T00:32:29Z,1878.4
2021-03-10T00:34:32Z,1878.45
2021-03-10T00:36:34Z,1874.14
2021-03-10T00:38:37Z,1873.23
2021-03-10T00:40:40Z,1873.23
2021-03-10T00:42:42Z,1873.23
2021-03-10T00:44:45Z,1872.09
2021-03-10T00:46:47Z,1874.01
2021-03-10T00:48:50Z,1874.01
2021-03-10T00:50:54Z,1874.01
2021-03-10T00:52:56Z,1872.53
2021-03-10T00:54:59Z,1872.53
2021-03-10T00:57:02Z,1872.33
2021-03-10T00:59:05Z,1871.31
2021-03-10T01:01:08Z,1870.68
2021-03-10T01:03:10Z,1869.45
2021-03-10T01:05:13Z,1869.45
2021-03-10T01:07:16Z,1869.9
2021-03-10T01:09:18Z,1871.62
2021-03-10T01:11:21Z,1871.44
2021-03-10T01:13:24Z,1871.44
2021-03-10T01:15:27Z,1870.26
2021-03-10T01:17:29Z,1870.26
2021-03-10T01:19:32Z,1866.14
2021-03-10T01:21:34Z,1866.92
2021-03-10T01:23:37Z,1867.48
2021-03-10T01:25:40Z,1867.48
2021-03-10T01:27:42Z,1864.38
2021-03-10T01:29:45Z,1862.48
2021-03-10T01:31:48Z,1860.98
2021-03-10T01:33:50Z,1860.98
2021-03-10T01:35:53Z,1855.79
2021-03-10T01:37:56Z,1853.14
2021-03-10T01:39:58Z,1847.21
2021-03-10T01:42:01Z,1843.58
2021-03-10T01:44:04Z,1838.99
2021-03-10T01:46:08Z,1834.49
2021-03-10T01:48:10Z,1829.22
2021-03-10T01:50:13Z,1823.12
2021-03-10T01:52:17Z,1815.26
2021-03-10T01:54:20Z,1822.18
2021-03-10T01:56:22Z,1826.46
2021-03-10T01:58:25Z,1827.77
2021-03-10T02:00:28Z,1827.46
2021-03-10T02:02:30Z,1826.13
2021-03-10T02:04:33Z,1826.13
2021-03-10T02:06:36Z,1817.52
2021-03-10T02:08:39Z,1808.3
2021-03-10T02:10:42Z,1806.23
2021-03-10T02:12:44Z,1788.5
2021-03-10T02:14:47Z,1782.47
2021-03-10T02:16:49Z,1785.76
2021-03-10T02:18:52Z,1793.51
2021-03-10T02:20:56Z,1799.1
2021-03-10T02:22:59Z,1801.21
2021-03-10T02:25:02Z,1805.5
2021-03-10T02:27:05Z,1804.78
2021-03-10T02:29:08Z,1803.93
2021-03-10T02:31:10Z,1807.66
2021-03-10T02:33:13Z,1807.66
2021-03-10T02:35:16Z,1805.14
2021-03-10T02:37:18Z,1800.21
2021-03-10T02:39:21Z,1801.26
2021-03-10T02:41:24Z,1800.7
2021-03-10T02:43:26Z,1802.64
2021-03-10T02:45:29Z,1800.56
2021-03-10T02:47:31Z,1800.56
2021-03-10T02:49:34Z,1798.26
2021-03-10T02:51:36Z,1798.84
2021-03-10T02:53:38Z,1799.26
2021-03-10T02:55:41Z,1800.29
2021-03-10T02:57:43Z,1800.68
2021-03-10T02:59:46Z,1799.37
2021-03-10T03:01:49Z,1796.17
2021-03-10T03:03:52Z,1796.43
2021-03-10T03:05:55Z,1799.69
2021-03-10T03:07:57Z,1801.84
2021-03-10T03:10:00Z,1802.49
2021-03-10T03:12:03Z,1799.56
2021-03-10T03:14:06Z,1796.47
