block,price,ts,started_at
13472902,402199705265,1634979308,1634979308
13472903,402199705265,1634979308,1634979308
13472904,402199705265,1634979308,1634979308
13472905,402199705265,1634979308,1634979308
13472906,402199705265,1634979308,1634979308
13472907,402199705265,1634979308,1634979308
13472908,402199705265,1634979308,1634979308
13472909,402199705265,1634979308,1634979308
13472910,402199705265,1634979308,1634979308
13472911,402199705265,1634979308,1634979308
13472912,402199705265,1634979308,1634979308
13472913,402199705265,1634979308,1634979308
13472914,402199705265,1634979308,1634979308
13472915,402199705265,1634979308,1634979308
13472916,402199705265,1634979308,1634979308
13472917,402199705265,1634979308,1634979308
13472918,402199705265,1634979308,1634979308
13472919,402199705265,1634979308,1634979308
13472920,402199705265,1634979308,1634979308
13472921,402199705265,1634979308,1634979308
13472922,402199705265,1634979308,1634979308
13472923,402199705265,1634979308,1634979308
13472924,402199705265,1634979308,1634979308
13472925,400051137255,1634980806,1634980806
13472926,400051137255,1634980806,1634980806
13472927,400051137255,1634980806,1634980806
13472928,400051137255,1634980806,1634980806
13472929,400051137255,1634980806,1634980806
13472930,400051137255,1634980806,1634980806
13472931,400051137255,1634980806,1634980806
13472932,400051137255,1634980806,1634980806
13472933,400051137255,1634980806,1634980806
13472934,400051137255,1634980806,1634980806
13472935,400051137255,1634980806,1634980806
13472936,400051137255,1634980806,1634980806
13472937,400051137255,1634980806,1634980806
13472938,400051137255,1634980806,1634980806
13472939,400051137255,1634980806,1634980806
13472940,400051137255,1634980806,1634980806
13472941,400051137255,1634980806,1634980806
13472942,400051137255,1634980806,1634980806
13472943,400051137255,1634980806,1634980806
13472944,400051137255,1634980806,1634980806
13472945,400051137255,1634980806,1634980806
13472946,400051137255,1634980806,1634980806
13472947,400051137255,1634980806,1634980806
13472948,400051137255,1634980806,1634980806
13472949,400051137255,1634980806,1634980806
13472950,400051137255,1634980806,1634980806
13472951,400051137255,1634980806,1634980806
13472952,400051137255,1634980806,1634980806
13472953,400051137255,1634980806,1634980806
13472954,400051137255,1634980806,1634980806
13472955,400051137255,1634980806,1634980806
13472956,400051137255,1634980806,1634980806
13472957,400051137255,1634980806,1634980806
13472958,400051137255,1634980806,1634980806
13472959,400051137255,1634980806,1634980806
13472960,400051137255,1634980806,1634980806
13472961,400051137255,1634980806,1634980806
13472962,400051137255,1634980806,1634980806
13472963,400051137255,1634980806,1634980806
13472964,400051137255,1634980806,1634980806
13472965,400051137255,1634980806,1634980806
13472966,400051137255,1634980806,1634980806
13472967,400051137255,1634980806,1634980806
13472968,400051137255,1634980806,1634980806
13472969,400051137255,1634980806,1634980806
13472970,400051137255,1634980806,1634980806
13472971,400051137255,1634980806,1634980806
13472972,400051137255,1634980806,1634980806
13472973,400051137255,1634980806,1634980806
13472974,400051137255,1634980806,1634980806
13472975,400051137255,1634980806,1634980806
13472976,400051137255,1634980806,1634980806
13472977,400051137255,1634980806,1634980806
13472978,400051137255,1634980806,1634980806
13472979,400051137255,1634980806,1634980806
13472980,400051137255,1634980806,1634980806
13472981,400051137255,1634980806,1634980806
13472982,400051137255,1634980806,1634980806
13472983,400051137255,1634980806,1634980806
13472984,400051137255,1634980806,1634980806
13472985,400051137255,1634980806,1634980806
13472986,400051137255,1634980806,1634980806
13472987,400051137255,1634980806,1634980806
13472988,400051137255,1634980806,1634980806
13472989,400051137255,1634980806,1634980806
13472990,400051137255,1634980806,1634980806
13472991,400051137255,1634980806,1634980806
13472992,400051137255,1634980806,1634980806
13472993,400051137255,1634980806,1634980806
13472994,400051137255,1634980806,1634980806
13472995,400051137255,1634980806,1634980806
13472996,400051137255,1634980806,1634980806
13472997,400051137255,1634980806,1634980806
13472998,400051137255,1634980806,1634980806
13472999,400051137255,1634980806,1634980806
13473000,400051137255,1634980806,1634980806
13473001,400051137255,1634980806,1634980806
13473002,400051137255,1634980806,1634980806
13473003,400051137255,1634980806,1634980806
13473004,400051137255,1634980806,1634980806
13473005,400051137255,1634980806,1634980806
13473006,400051137255,1634980806,1634980806
13473007,400051137255,1634980806,1634980806
13473008,400051137255,1634980806,1634980806
13473009,400051137255,1634980806,1634980806
13473010,400051137255,1634980806,1634980806
13473011,400051137255,1634980806,1634980806
13473012,400051137255,1634980806,1634980806
13473013,400051137255,1634980806,1634980806
13473014,400051137255,1634980806,1634980806
13473015,400051137255,1634980806,1634980806
13473016,400051137255,1634980806,1634980806
13473017,400051137255,1634980806,1634980806
13473018,400051137255,1634980806,1634980806
13473019,400051137255,1634980806,1634980806
13473020,400051137255,1634980806,1634980806
13473021,400051137255,1634980806,1634980806
13473022,400051137255,1634980806,1634980806
13473023,400051137255,1634980806,1634980806
13473024,400051137255,1634980806,1634980806
13473025,400051137255,1634980806,1634980806
13473026,400051137255,1634980806,1634980806
13473027,400051137255,1634980806,1634980806
13473028,400051137255,1634980806,1634980806
13473029,400051137255,1634980806,1634980806
13473030,400051137255,1634980806,1634980806
13473031,400051137255,1634980806,1634980806
13473032,400051137255,1634980806,1634980806
13473033,400051137255,1634980806,1634980806
13473034,400051137255,1634980806,1634980806
13473035,400051137255,1634980806,1634980806
13473036,400051137255,1634980806,1634980806
13473037,400051137255,1634980806,1634980806
13473038,400051137255,1634980806,1634980806
13473039,400051137255,1634980806,1634980806
13473040,400051137255,1634980806,1634980806
13473041,400051137255,1634980806,1634980806
13473042,400051137255,1634980806,1634980806
13473043,400051137255,1634980806,1634980806
13473044,400051137255,1634980806,1634980806
13473045,400051137255,1634980806,1634980806
13473046,400051137255,1634980806,1634980806
13473047,400051137255,1634980806,1634980806
13473048,400051137255,1634980806,1634980806
13473049,400051137255,1634980806,1634980806
13473050,400051137255,1634980806,1634980806
13473051,400051137255,1634980806,1634980806
13473052,400051137255,1634980806,1634980806
13473053,400051137255,1634980806,1634980806
13473054,400051137255,1634980806,1634980806
13473055,400051137255,1634980806,1634980806
13473056,400051137255,1634980806,1634980806
13473057,400051137255,1634980806,1634980806
13473058,400051137255,1634980806,1634980806
13473059,400051137255,1634980806,1634980806
13473060,400051137255,1634980806,1634980806
13473061,400051137255,1634980806,1634980806
13473062,400051137255,1634980806,1634980806
13473063,400051137255,1634980806,1634980806
13473064,400051137255,1634980806,1634980806
13473065,400051137255,1634980806,1634980806
13473066,400051137255,1634980806,1634980806
13473067,400051137255,1634980806,1634980806
13473068,400051137255,1634980806,1634980806
13473069,400051137255,1634980806,1634980806
13473070,400051137255,1634980806,1634980806
13473071,400051137255,1634980806,1634980806
13473072,400051137255,1634980806,1634980806
13473073,400051137255,1634980806,1634980806
13473074,400051137255,1634980806,1634980806
13473075,400051137255,1634980806,1634980806
13473076,400051137255,1634980806,1634980806
13473077,400051137255,1634980806,1634980806
13473078,400051137255,1634980806,1634980806
13473079,400051137255,1634980806,1634980806
13473080,400051137255,1634980806,1634980806
13473081,400051137255,1634980806,1634980806
13473082,400033241805,1634982909,1634982909
13473083,400033241805,1634982909,1634982909
13473084,400033241805,1634982909,1634982909
13473085,400033241805,1634982909,1634982909
13473086,400033241805,1634982909,1634982909
13473087,400033241805,1634982909,1634982909
13473088,400033241805,1634982909,1634982909
13473089,400033241805,1634982909,1634982909
13473090,400033241805,1634982909,1634982909
13473091,400033241805,1634982909,1634982909
13473092,400033241805,1634982909,1634982909
13473093,400033241805,1634982909,1634982909
13473094,400033241805,1634982909,1634982909
13473095,400033241805,1634982909,1634982909
13473096,400033241805,1634982909,1634982909
13473097,400033241805,1634982909,1634982909
13473098,400033241805,1634982909,1634982909
13473099,400033241805,1634982909,1634982909
13473100,400033241805,1634982909,1634982909
13473101,400033241805,1634982909,1634982909
13473102,400033241805,1634982909,1634982909
13473103,400033241805,1634982909,1634982909
13473104,400033241805,1634982909,1634982909
13473105,400033241805,1634982909,1634982909
13473106,400033241805,1634982909,1634982909
13473107,400033241805,1634982909,1634982909
13473108,400033241805,1634982909,1634982909
13473109,400033241805,1634982909,1634982909
13473110,400033241805,1634982909,1634982909
13473111,400033241805,1634982909,1634982909
13473112,400033241805,1634982909,1634982909
13473113,400033241805,1634982909,1634982909
13473114,400033241805,1634982909,1634982909
13473115,400033241805,1634982909,1634982909
13473116,400033241805,1634982909,1634982909
13473117,400033241805,1634982909,1634982909
13473118,400033241805,1634982909,1634982909
13473119,400033241805,1634982909,1634982909
13473120,400033241805,1634982909,1634982909
13473121,400033241805,1634982909,1634982909
13473122,400033241805,1634982909,1634982909
13473123,400033241805,1634982909,1634982909
13473124,400033241805,1634982909,1634982909
13473125,400033241805,1634982909,1634982909
13473126,400033241805,1634982909,1634982909
13473127,400033241805,1634982909,1634982909
13473128,400033241805,1634982909,1634982909
13473129,400033241805,1634982909,1634982909
13473130,400033241805,1634982909,1634982909
13473131,400033241805,1634982909,1634982909
13473132,400033241805,1634982909,1634982909
13473133,400033241805,1634982909,1634982909
13473134,400033241805,1634982909,1634982909
13473135,400033241805,1634982909,1634982909
13473136,400033241805,1634982909,1634982909
13473137,400033241805,1634982909,1634982909
13473138,400033241805,1634982909,1634982909
13473139,400033241805,1634982909,1634982909
13473140,400033241805,1634982909,1634982909
13473141,400033241805,1634982909,1634982909
13473142,400033241805,1634982909,1634982909
13473143,400033241805,1634982909,1634982909
13473144,400033241805,1634982909,1634982909
13473145,400033241805,1634982909,1634982909
13473146,400033241805,1634982909,1634982909
13473147,400033241805,1634982909,1634982909
13473148,400033241805,1634982909,1634982909
13473149,400033241805,1634982909,1634982909
13473150,400033241805,1634982909,1634982909
13473151,400033241805,1634982909,1634982909
13473152,400033241805,1634982909,1634982909
13473153,400033241805,1634982909,1634982909
13473154,400033241805,1634982909,1634982909
13473155,400033241805,1634982909,1634982909
13473156,400033241805,1634982909,1634982909
13473157,400033241805,1634982909,1634982909
13473158,400033241805,1634982909,1634982909
13473159,400033241805,1634982909,1634982909
13473160,400033241805,1634982909,1634982909
13473161,400033241805,1634982909,1634982909
13473162,400033241805,1634982909,1634982909
13473163,400033241805,1634982909,1634982909
13473164,400033241805,1634982909,1634982909
13473165,400033241805,1634982909,1634982909
13473166,400033241805,1634982909,1634982909
13473167,400033241805,1634982909,1634982909
13473168,400033241805,1634982909,1634982909
13473169,400033241805,1634982909,1634982909
13473170,400033241805,1634982909,1634982909
13473171,400033241805,1634982909,1634982909
13473172,400033241805,1634982909,1634982909
13473173,400033241805,1634982909,1634982909
13473174,400033241805,1634982909,1634982909
13473175,400033241805,1634982909,1634982909
13473176,400033241805,1634982909,1634982909
13473177,400033241805,1634982909,1634982909
13473178,400033241805,1634982909,1634982909
13473179,400033241805,1634982909,1634982909
13473180,400033241805,1634982909,1634982909
13473181,400033241805,1634982909,1634982909
13473182,400033241805,1634982909,1634982909
13473183,400033241805,1634982909,1634982909
13473184,400033241805,1634982909,1634982909
13473185,400033241805,1634982909,1634982909
13473186,400033241805,1634982909,1634982909
13473187,400033241805,1634982909,1634982909
13473188,400033241805,1634982909,1634982909
13473189,400033241805,1634982909,1634982909
13473190,400033241805,1634982909,1634982909
13473191,400033241805,1634982909,1634982909
13473192,400033241805,1634982909,1634982909
13473193,400033241805,1634982909,1634982909
13473194,400033241805,1634982909,1634982909
13473195,400033241805,1634982909,1634982909
13473196,400033241805,1634982909,1634982909
13473197,400033241805,1634982909,1634982909
13473198,400033241805,1634982909,1634982909
13473199,400033241805,1634982909,1634982909
13473200,400033241805,1634982909,1634982909
13473201,400033241805,1634982909,1634982909
13473202,400033241805,1634982909,1634982909
13473203,400033241805,1634982909,1634982909
13473204,400033241805,1634982909,1634982909
13473205,400033241805,1634982909,1634982909
13473206,400033241805,1634982909,1634982909
13473207,400033241805,1634982909,1634982909
13473208,400033241805,1634982909,1634982909
13473209,400033241805,1634982909,1634982909
13473210,400033241805,1634982909,1634982909
13473211,400033241805,1634982909,1634982909
13473212,400033241805,1634982909,1634982909
13473213,400033241805,1634982909,1634982909
13473214,400033241805,1634982909,1634982909
13473215,400033241805,1634982909,1634982909
13473216,400033241805,1634982909,1634982909
13473217,400033241805,1634982909,1634982909
13473218,400033241805,1634982909,1634982909
13473219,400033241805,1634982909,1634982909
13473220,400033241805,1634982909,1634982909
13473221,400033241805,1634982909,1634982909
13473222,400033241805,1634982909,1634982909
13473223,400033241805,1634982909,1634982909
13473224,400033241805,1634982909,1634982909
13473225,400033241805,1634982909,1634982909
13473226,400033241805,1634982909,1634982909
13473227,400033241805,1634982909,1634982909
13473228,400033241805,1634982909,1634982909
13473229,400033241805,1634982909,1634982909
13473230,400033241805,1634982909,1634982909
13473231,400033241805,1634982909,1634982909
13473232,400033241805,1634982909,1634982909
13473233,400033241805,1634982909,1634982909
13473234,400033241805,1634982909,1634982909
13473235,400033241805,1634982909,1634982909
13473236,400033241805,1634982909,1634982909
13473237,400033241805,1634982909,1634982909
13473238,400033241805,1634982909,1634982909
13473239,400033241805,1634982909,1634982909
13473240,400033241805,1634982909,1634982909
13473241,400033241805,1634982909,1634982909
13473242,400033241805,1634982909,1634982909
13473243,400033241805,1634982909,1634982909
13473244,400033241805,1634982909,1634982909
13473245,400033241805,1634982909,1634982909
13473246,400033241805,1634982909,1634982909
13473247,400033241805,1634982909,1634982909
13473248,400033241805,1634982909,1634982909
13473249,400033241805,1634982909,1634982909
13473250,400033241805,1634982909,1634982909
13473251,400033241805,1634982909,1634982909
13473252,400033241805,1634982909,1634982909
13473253,400033241805,1634982909,1634982909
13473254,400033241805,1634982909,1634982909
13473255,400033241805,1634982909,1634982909
13473256,400033241805,1634982909,1634982909
13473257,400033241805,1634982909,1634982909
13473258,400033241805,1634982909,1634982909
13473259,400033241805,1634982909,1634982909
13473260,400033241805,1634982909,1634982909
13473261,400033241805,1634982909,1634982909
13473262,400033241805,1634982909,1634982909
13473263,400033241805,1634982909,1634982909
13473264,400033241805,1634982909,1634982909
13473265,400033241805,1634982909,1634982909
13473266,400033241805,1634982909,1634982909
13473267,400033241805,1634982909,1634982909
13473268,400033241805,1634982909,1634982909
13473269,400033241805,1634982909,1634982909
13473270,400033241805,1634982909,1634982909
13473271,400033241805,1634982909,1634982909
13473272,400033241805,1634982909,1634982909
13473273,400033241805,1634982909,1634982909
13473274,400033241805,1634982909,1634982909
13473275,400033241805,1634982909,1634982909
13473276,400033241805,1634982909,1634982909
13473277,400033241805,1634982909,1634982909
13473278,400033241805,1634982909,1634982909
13473279,400033241805,1634982909,1634982909
13473280,400033241805,1634982909,1634982909
13473281,400033241805,1634982909,1634982909
13473282,400033241805,1634982909,1634982909
13473283,400033241805,1634982909,1634982909
13473284,400033241805,1634982909,1634982909
13473285,400033241805,1634982909,1634982909
13473286,400033241805,1634982909,1634982909
13473287,400033241805,1634982909,1634982909
13473288,400033241805,1634982909,1634982909
13473289,400033241805,1634982909,1634982909
13473290,400033241805,1634982909,1634982909
13473291,400033241805,1634982909,1634982909
13473292,400033241805,1634982909,1634982909
13473293,400033241805,1634982909,1634982909
13473294,398019401613,1634985929,1634985929
13473295,398019401613,1634985929,1634985929
13473296,398019401613,1634985929,1634985929
13473297,398019401613,1634985929,1634985929
13473298,398019401613,1634985929,1634985929
13473299,398019401613,1634985929,1634985929
13473300,398019401613,1634985929,1634985929
13473301,398019401613,1634985929,1634985929
13473302,398019401613,1634985929,1634985929
13473303,398019401613,1634985929,1634985929
13473304,398019401613,1634985929,1634985929
13473305,398019401613,1634985929,1634985929
13473306,398019401613,1634985929,1634985929
13473307,398019401613,1634985929,1634985929
13473308,398019401613,1634985929,1634985929
13473309,398019401613,1634985929,1634985929
13473310,398019401613,1634985929,1634985929
13473311,398019401613,1634985929,1634985929
13473312,398019401613,1634985929,1634985929
13473313,398019401613,1634985929,1634985929
13473314,398019401613,1634985929,1634985929
13473315,398019401613,1634985929,1634985929
13473316,398019401613,1634985929,1634985929
13473317,398019401613,1634985929,1634985929
13473318,398019401613,1634985929,1634985929
13473319,398019401613,1634985929,1634985929
13473320,398019401613,1634985929,1634985929
13473321,398019401613,1634985929,1634985929
13473322,398019401613,1634985929,1634985929
13473323,398019401613,1634985929,1634985929
13473324,398019401613,1634985929,1634985929
13473325,398019401613,1634985929,1634985929
13473326,398019401613,1634985929,1634985929
13473327,398019401613,1634985929,1634985929
13473328,398019401613,1634985929,1634985929
13473329,398019401613,1634985929,1634985929
13473330,398019401613,1634985929,1634985929
13473331,398019401613,1634985929,1634985929
13473332,398019401613,1634985929,1634985929
13473333,398019401613,1634985929,1634985929
13473334,398019401613,1634985929,1634985929
13473335,398019401613,1634985929,1634985929
13473336,397458499850,1634986632,1634986632
13473337,397458499850,1634986632,1634986632
13473338,397458499850,1634986632,1634986632
13473339,397458499850,1634986632,1634986632
13473340,397458499850,1634986632,1634986632
13473341,397289012283,1634986724,1634986724
13473342,397289012283,1634986724,1634986724
13473343,397289012283,1634986724,1634986724
13473344,397289012283,1634986724,1634986724
13473345,397289012283,1634986724,1634986724
13473346,397289012283,1634986724,1634986724
13473347,397289012283,1634986724,1634986724
13473348,397289012283,1634986724,1634986724
13473349,397289012283,1634986724,1634986724
13473350,397289012283,1634986724,1634986724
13473351,397289012283,1634986724,1634986724
13473352,397289012283,1634986724,1634986724
13473353,397289012283,1634986724,1634986724
13473354,397289012283,1634986724,1634986724
13473355,397289012283,1634986724,1634986724
13473356,397289012283,1634986724,1634986724
13473357,397289012283,1634986724,1634986724
13473358,397289012283,1634986724,1634986724
13473359,397289012283,1634986724,1634986724
13473360,397289012283,1634986724,1634986724
13473361,397289012283,1634986724,1634986724
13473362,397289012283,1634986724,1634986724
13473363,397289012283,1634986724,1634986724
13473364,397289012283,1634986724,1634986724
13473365,397289012283,1634986724,1634986724
13473366,397289012283,1634986724,1634986724
13473367,397289012283,1634986724,1634986724
13473368,397289012283,1634986724,1634986724
13473369,397289012283,1634986724,1634986724
13473370,397289012283,1634986724,1634986724
13473371,397289012283,1634986724,1634986724
13473372,397289012283,1634986724,1634986724
13473373,397289012283,1634986724,1634986724
13473374,397289012283,1634986724,1634986724
13473375,397289012283,1634986724,1634986724
13473376,397289012283,1634986724,1634986724
13473377,397289012283,1634986724,1634986724
13473378,397289012283,1634986724,1634986724
13473379,397289012283,1634986724,1634986724
13473380,397289012283,1634986724,1634986724
13473381,397289012283,1634986724,1634986724
13473382,397289012283,1634986724,1634986724
13473383,397289012283,1634986724,1634986724
13473384,397289012283,1634986724,1634986724
13473385,397289012283,1634986724,1634986724
13473386,397289012283,1634986724,1634986724
13473387,397289012283,1634986724,1634986724
13473388,397289012283,1634986724,1634986724
13473389,397289012283,1634986724,1634986724
13473390,397289012283,1634986724,1634986724
13473391,397289012283,1634986724,1634986724
13473392,397289012283,1634986724,1634986724
13473393,397289012283,1634986724,1634986724
13473394,397289012283,1634986724,1634986724
13473395,397289012283,1634986724,1634986724
13473396,397289012283,1634986724,1634986724
13473397,397289012283,1634986724,1634986724
13473398,397289012283,1634986724,1634986724
13473399,397289012283,1634986724,1634986724
13473400,397289012283,1634986724,1634986724
13473401,397289012283,1634986724,1634986724
13473402,397289012283,1634986724,1634986724
13473403,397289012283,1634986724,1634986724
13473404,397289012283,1634986724,1634986724
13473405,397289012283,1634986724,1634986724
13473406,397289012283,1634986724,1634986724
13473407,397289012283,1634986724,1634986724
13473408,399574000000,1634987558,1634987558
13473409,399574000000,1634987558,1634987558
13473410,399574000000,1634987558,1634987558
13473411,399574000000,1634987558,1634987558
13473412,399574000000,1634987558,1634987558
13473413,399574000000,1634987558,1634987558
13473414,399574000000,1634987558,1634987558
13473415,399574000000,1634987558,1634987558
13473416,399574000000,1634987558,1634987558
13473417,399574000000,1634987558,1634987558
13473418,399574000000,1634987558,1634987558
13473419,399574000000,1634987558,1634987558
13473420,399574000000,1634987558,1634987558
13473421,399574000000,1634987558,1634987558
13473422,399574000000,1634987558,1634987558
13473423,399574000000,1634987558,1634987558
13473424,399574000000,1634987558,1634987558
13473425,399574000000,1634987558,1634987558
13473426,399574000000,1634987558,1634987558
13473427,399574000000,1634987558,1634987558
13473428,399574000000,1634987558,1634987558
13473429,399574000000,1634987558,1634987558
13473430,399574000000,1634987558,1634987558
13473431,399574000000,1634987558,1634987558
13473432,399574000000,1634987558,1634987558
13473433,399574000000,1634987558,1634987558
13473434,399574000000,1634987558,1634987558
13473435,399574000000,1634987558,1634987558
13473436,399574000000,1634987558,1634987558
13473437,399574000000,1634987558,1634987558
13473438,399574000000,1634987558,1634987558
13473439,399574000000,1634987558,1634987558
13473440,399574000000,1634987558,1634987558
13473441,399574000000,1634987558,1634987558
13473442,399574000000,1634987558,1634987558
13473443,399574000000,1634987558,1634987558
13473444,399574000000,1634987558,1634987558
13473445,399574000000,1634987558,1634987558
13473446,399574000000,1634987558,1634987558
13473447,399574000000,1634987558,1634987558
13473448,399574000000,1634987558,1634987558
13473449,399574000000,1634987558,1634987558
13473450,399574000000,1634987558,1634987558
13473451,399574000000,1634987558,1634987558
13473452,399574000000,1634987558,1634987558
13473453,399574000000,1634987558,1634987558
13473454,399574000000,1634987558,1634987558
13473455,399574000000,1634987558,1634987558
13473456,399574000000,1634987558,1634987558
13473457,399574000000,1634987558,1634987558
13473458,401581586743,1634988247,1634988247
13473459,401581586743,1634988247,1634988247
13473460,401581586743,1634988247,1634988247
13473461,401581586743,1634988247,1634988247
13473462,401581586743,1634988247,1634988247
13473463,401581586743,1634988247,1634988247
13473464,401581586743,1634988247,1634988247
13473465,401581586743,1634988247,1634988247
13473466,401581586743,1634988247,1634988247
13473467,401581586743,1634988247,1634988247
13473468,401581586743,1634988247,1634988247
13473469,401581586743,1634988247,1634988247
13473470,401581586743,1634988247,1634988247
13473471,401581586743,1634988247,1634988247
13473472,401581586743,1634988247,1634988247
13473473,401581586743,1634988247,1634988247
13473474,401581586743,1634988247,1634988247
13473475,401581586743,1634988247,1634988247
13473476,401581586743,1634988247,1634988247
13473477,401581586743,1634988247,1634988247
13473478,401581586743,1634988247,1634988247
13473479,401581586743,1634988247,1634988247
13473480,401581586743,1634988247,1634988247
13473481,401581586743,1634988247,1634988247
13473482,401581586743,1634988247,1634988247
13473483,401581586743,1634988247,1634988247
13473484,401581586743,1634988247,1634988247
13473485,401581586743,1634988247,1634988247
13473486,401581586743,1634988247,1634988247
13473487,401581586743,1634988247,1634988247
13473488,401581586743,1634988247,1634988247
13473489,401581586743,1634988247,1634988247
13473490,401581586743,1634988247,1634988247
13473491,401581586743,1634988247,1634988247
13473492,401581586743,1634988247,1634988247
13473493,401581586743,1634988247,1634988247
13473494,401581586743,1634988247,1634988247
13473495,401581586743,1634988247,1634988247
13473496,401581586743,1634988247,1634988247
13473497,401581586743,1634988247,1634988247
13473498,401581586743,1634988247,1634988247
13473499,401581586743,1634988247,1634988247
13473500,401581586743,1634988247,1634988247
13473501,401581586743,1634988247,1634988247
13473502,401581586743,1634988247,1634988247
13473503,401581586743,1634988247,1634988247
13473504,401581586743,1634988247,1634988247
13473505,401581586743,1634988247,1634988247
13473506,401581586743,1634988247,1634988247
13473507,401581586743,1634988247,1634988247
13473508,401581586743,1634988247,1634988247
13473509,401581586743,1634988247,1634988247
13473510,401581586743,1634988247,1634988247
13473511,401581586743,1634988247,1634988247
13473512,401581586743,1634988247,1634988247
13473513,401581586743,1634988247,1634988247
13473514,401581586743,1634988247,1634988247
13473515,401581586743,1634988247,1634988247
13473516,401581586743,1634988247,1634988247
13473517,401581586743,1634988247,1634988247
13473518,401581586743,1634988247,1634988247
13473519,401581586743,1634988247,1634988247
13473520,403597482704,1634989011,1634989011
13473521,403597482704,1634989011,1634989011
13473522,403597482704,1634989011,1634989011
13473523,403597482704,1634989011,1634989011
13473524,403597482704,1634989011,1634989011
13473525,403597482704,1634989011,1634989011
13473526,403597482704,1634989011,1634989011
13473527,403597482704,1634989011,1634989011
13473528,403597482704,1634989011,1634989011
13473529,403597482704,1634989011,1634989011
13473530,403597482704,1634989011,1634989011
13473531,403597482704,1634989011,1634989011
13473532,403597482704,1634989011,1634989011
13473533,403597482704,1634989011,1634989011
13473534,403597482704,1634989011,1634989011
13473535,403597482704,1634989011,1634989011
13473536,403597482704,1634989011,1634989011
13473537,403597482704,1634989011,1634989011
13473538,403597482704,1634989011,1634989011
13473539,403597482704,1634989011,1634989011
13473540,403597482704,1634989011,1634989011
13473541,403597482704,1634989011,1634989011
13473542,403597482704,1634989011,1634989011
13473543,403597482704,1634989011,1634989011
13473544,403597482704,1634989011,1634989011
13473545,403597482704,1634989011,1634989011
13473546,403597482704,1634989011,1634989011
13473547,403597482704,1634989011,1634989011
13473548,403597482704,1634989011,1634989011
13473549,403597482704,1634989011,1634989011
13473550,403597482704,1634989011,1634989011
13473551,403597482704,1634989011,1634989011
13473552,403597482704,1634989011,1634989011
13473553,403597482704,1634989011,1634989011
13473554,403597482704,1634989011,1634989011
13473555,403597482704,1634989011,1634989011
13473556,403597482704,1634989011,1634989011
13473557,403597482704,1634989011,1634989011
13473558,403597482704,1634989011,1634989011
13473559,403597482704,1634989011,1634989011
13473560,403597482704,1634989011,1634989011
13473561,403597482704,1634989011,1634989011
13473562,403597482704,1634989011,1634989011
13473563,403597482704,1634989011,1634989011
13473564,403597482704,1634989011,1634989011
13473565,403597482704,1634989011,1634989011
13473566,403597482704,1634989011,1634989011
13473567,403597482704,1634989011,1634989011
13473568,403597482704,1634989011,1634989011
13473569,403597482704,1634989011,1634989011
13473570,403597482704,1634989011,1634989011
13473571,403597482704,1634989011,1634989011
13473572,403597482704,1634989011,1634989011
13473573,403597482704,1634989011,1634989011
13473574,403597482704,1634989011,1634989011
13473575,403597482704,1634989011,1634989011
13473576,403597482704,1634989011,1634989011
13473577,403597482704,1634989011,1634989011
13473578,403597482704,1634989011,1634989011
13473579,403597482704,1634989011,1634989011
13473580,403597482704,1634989011,1634989011
13473581,403597482704,1634989011,1634989011
13473582,403597482704,1634989011,1634989011
13473583,403597482704,1634989011,1634989011
13473584,403597482704,1634989011,1634989011
13473585,403597482704,1634989011,1634989011
13473586,403597482704,1634989011,1634989011
13473587,403597482704,1634989011,1634989011
13473588,403597482704,1634989011,1634989011
13473589,403597482704,1634989011,1634989011
13473590,403597482704,1634989011,1634989011
13473591,403597482704,1634989011,1634989011
13473592,403597482704,1634989011,1634989011
13473593,403597482704,1634989011,1634989011
13473594,403597482704,1634989011,1634989011
13473595,403597482704,1634989011,1634989011
13473596,403597482704,1634989011,1634989011
13473597,403597482704,1634989011,1634989011
13473598,403597482704,1634989011,1634989011
13473599,403597482704,1634989011,1634989011
13473600,403597482704,1634989011,1634989011
13473601,403597482704,1634989011,1634989011
13473602,403597482704,1634989011,1634989011
13473603,403596858864,1634990119,1634990119
13473604,403596858864,1634990119,1634990119
13473605,403596858864,1634990119,1634990119
13473606,403596858864,1634990119,1634990119
13473607,403596858864,1634990119,1634990119
13473608,403596858864,1634990119,1634990119
13473609,403596858864,1634990119,1634990119
13473610,403596858864,1634990119,1634990119
13473611,403596858864,1634990119,1634990119
13473612,403596858864,1634990119,1634990119
13473613,403596858864,1634990119,1634990119
13473614,403596858864,1634990119,1634990119
13473615,403596858864,1634990119,1634990119
13473616,403596858864,1634990119,1634990119
13473617,403596858864,1634990119,1634990119
13473618,403596858864,1634990119,1634990119
13473619,403596858864,1634990119,1634990119
13473620,403596858864,1634990119,1634990119
13473621,403596858864,1634990119,1634990119
13473622,403596858864,1634990119,1634990119
13473623,403596858864,1634990119,1634990119
13473624,403596858864,1634990119,1634990119
13473625,403596858864,1634990119,1634990119
13473626,403596858864,1634990119,1634990119
13473627,403596858864,1634990119,1634990119
13473628,403596858864,1634990119,1634990119
13473629,403596858864,1634990119,1634990119
13473630,403596858864,1634990119,1634990119
13473631,403596858864,1634990119,1634990119
13473632,403596858864,1634990119,1634990119
13473633,403596858864,1634990119,1634990119
13473634,403596858864,1634990119,1634990119
13473635,403596858864,1634990119,1634990119
13473636,403596858864,1634990119,1634990119
13473637,403596858864,1634990119,1634990119
