time,rai_usd
2021-10-24T05:54:08Z,3.038631864
2021-10-24T05:55:22Z,3.041682492
2021-10-24T06:00:31Z,3.025400222
2021-10-24T06:01:54Z,3.025209098
2021-10-24T06:04:31Z,3.025312011
2021-10-24T06:05:54Z,3.043770151
2021-10-24T06:19:27Z,3.039771255
2021-10-24T06:40:01Z,3.03739691
2021-10-24T06:42:31Z,3.031178039
2021-10-24T06:49:58Z,3.032761758
2021-10-24T07:00:39Z,3.030252776
2021-10-24T07:04:48Z,3.019028771
2021-10-24T07:13:48Z,3.024873223
2021-10-24T07:20:28Z,3.040797881
2021-10-24T07:26:54Z,3.042834584
2021-10-24T07:38:15Z,3.043867694
2021-10-24T07:41:12Z,3.026592614
2021-10-24T07:47:51Z,3.038089656
2021-10-24T08:08:54Z,3.02929346
2021-10-24T08:24:53Z,3.038542575
2021-10-24T08:31:06Z,3.02918902
2021-10-24T08:36:21Z,3.043111968
2021-10-24T08:43:41Z,3.03989784
2021-10-24T08:47:12Z,3.033899124
2021-10-24T09:03:08Z,3.033950964
2021-10-24T09:06:39Z,3.052258159
2021-10-24T09:18:48Z,3.061720339
2021-10-24T09:27:39Z,3.051556034
2021-10-24T09:37:13Z,3.050818009
2021-10-24T09:40:44Z,3.044419332
2021-10-24T09:45:10Z,3.033312057
2021-10-24T10:05:56Z,3.043386098
2021-10-24T10:41:31Z,3.040721828
2021-10-24T10:45:13Z,3.036404382
2021-10-24T10:49:41Z,3.034699544
2021-10-24T10:55:29Z,3.035430189
2021-10-24T11:11:13Z,3.03103156
2021-10-24T11:17:57Z,3.026560204
2021-10-24T11:33:09Z,3.02906472
2021-10-24T11:35:42Z,3.036821994
2021-10-24T11:40:49Z,3.045813997
2021-10-24T11:42:23Z,3.017202057
2021-10-24T11:57:47Z,3.011846201
2021-10-24T12:21:26Z,3.021063504
2021-10-24T12:25:07Z,3.03023194
2021-10-24T12:25:59Z,3.032920147
2021-10-24T12:29:06Z,3.034181651
2021-10-24T12:37:27Z,3.028782712
2021-10-24T12:43:24Z,3.040076182
2021-10-24T12:56:57Z,3.03231943
2021-10-24T13:05:41Z,3.047194673
2021-10-24T13:27:10Z,3.020069576
2021-10-24T14:46:33Z,3.014916919
2021-10-24T14:48:25Z,3.01251165
2021-10-24T14:53:02Z,3.013478332
2021-10-24T15:23:48Z,3.006834349
2021-10-24T15:30:12Z,3.038099343
2021-10-24T15:49:17Z,3.047158815
2021-10-24T15:55:12Z,3.047189064
2021-10-24T16:01:14Z,3.028208032
2021-10-24T16:07:34Z,3.019935025
2021-10-24T16:11:19Z,3.014074348
2021-10-24T16:13:26Z,3.015957327
2021-10-24T16:21:08Z,3.025421821
2021-10-24T16:26:30Z,3.036629942
2021-10-24T16:44:11Z,3.045925957
2021-10-24T17:11:30Z,3.040355906
2021-10-24T18:00:44Z,3.039055975
2021-10-24T18:06:07Z,3.008046588
2021-10-24T18:34:43Z,3.046607893
2021-10-24T19:05:52Z,3.054122926
2021-10-24T19:41:11Z,3.052132242
2021-10-24T19:58:16Z,3.055810486
2021-10-24T20:00:34Z,3.048547076
2021-10-24T20:07:59Z,3.060636599
2021-10-24T20:43:41Z,3.052928211
2021-10-24T21:00:44Z,3.050738787
2021-10-24T21:06:59Z,3.041358428
2021-10-24T22:10:31Z,3.035104498
2021-10-24T23:29:05Z,3.035959672
2021-10-24T23:52:36Z,3.049018376
2021-10-25T00:04:28Z,3.045091807
2021-10-25T00:17:47Z,3.052706972
2021-10-25T00:42:37Z,3.062463372
2021-10-25T00:56:14Z,3.071294383
2021-10-25T01:15:11Z,3.042343417
2021-10-25T01:41:51Z,3.026374307
2021-10-25T01:58:55Z,3.043541835
2021-10-25T02:03:47Z,3.031587059
2021-10-25T02:05:57Z,3.042747791
2021-10-25T02:52:58Z,3.057275858
2021-10-25T03:11:23Z,3.039174592
2021-10-25T03:27:33Z,3.042152258
2021-10-25T03:30:05Z,3.042416939
2021-10-25T03:57:08Z,3.049107497
2021-10-25T04:04:20Z,3.047313545
2021-10-25T04:14:50Z,3.030492639
2021-10-25T04:27:50Z,3.028889424
2021-10-25T04:41:41Z,3.031393074
2021-10-25T04:47:49Z,3.018377023
2021-10-25T06:22:38Z,3.02716908
2021-10-25T06:43:56Z,3.040902552
2021-10-25T06:48:34Z,3.044350561
2021-10-25T06:51:41Z,3.044123622
2021-10-25T06:56:26Z,3.039050437
2021-10-25T07:12:12Z,3.038435505
2021-10-25T07:15:04Z,3.082271342
2021-10-25T07:37:29Z,3.072791147
2021-10-25T07:39:20Z,3.05441655
2021-10-25T07:54:41Z,3.046629176
2021-10-25T07:58:34Z,3.047081676
2021-10-25T08:11:51Z,3.047986675
2021-10-25T08:25:53Z,3.055912718
2021-10-25T08:33:45Z,3.050738165
2021-10-25T08:39:30Z,3.042651558
2021-10-25T08:45:36Z,3.029368503
2021-10-25T08:58:45Z,3.034140079
2021-10-25T09:58:43Z,3.033460475
2021-10-25T10:05:50Z,3.037888863
2021-10-25T10:18:29Z,3.027724032
2021-10-25T10:35:56Z,3.033647819
2021-10-25T10:39:04Z,3.028758622
2021-10-25T10:51:19Z,3.030261299
2021-10-25T10:57:51Z,3.042326693
2021-10-25T11:10:55Z,3.05056576
2021-10-25T11:32:34Z,3.050265225
2021-10-25T11:41:37Z,3.044650345
2021-10-25T12:24:56Z,3.029425664
2021-10-25T12:29:20Z,3.029469644
2021-10-25T12:33:00Z,3.054633983
2021-10-25T12:42:25Z,3.051159501
2021-10-25T12:46:36Z,3.050155273
2021-10-25T12:47:44Z,3.035172486
2021-10-25T12:58:47Z,3.041952857
2021-10-25T13:31:10Z,3.050719693
2021-10-25T13:46:31Z,3.060483427
2021-10-25T14:11:45Z,3.054677963
2021-10-25T14:32:43Z,3.057434092
2021-10-25T14:52:31Z,3.053565239
2021-10-25T15:12:51Z,3.046333087
2021-10-25T15:22:33Z,3.046333087
2021-10-25T15:25:17Z,3.048831733
2021-10-25T15:31:59Z,3.059764225
2021-10-25T15:51:56Z,3.06364148
2021-10-25T16:00:39Z,3.054143083
2021-10-25T16:31:50Z,3.050920522
2021-10-25T16:39:05Z,3.068109926
2021-10-25T16:57:27Z,3.068095475
2021-10-25T16:57:58Z,3.040898788
2021-10-25T17:37:40Z,3.041028847
2021-10-25T18:05:58Z,3.030826477
2021-10-25T18:13:39Z,3.035024478
2021-10-25T18:18:28Z,3.044663261
2021-10-25T19:26:20Z,3.044945054
2021-10-25T19:28:49Z,3.045262975
2021-10-25T19:30:05Z,3.030371272
2021-10-25T19:34:17Z,3.027950738
2021-10-25T21:07:50Z,3.043695047
2021-10-25T21:51:46Z,3.044627133
2021-10-25T21:57:09Z,3.04579766
2021-10-25T22:27:34Z,3.050039014
2021-10-25T22:32:30Z,3.052676312
2021-10-25T22:38:45Z,3.059526062
2021-10-25T23:28:10Z,3.043933488
2021-10-26T00:22:44Z,3.053833657
2021-10-26T00:46:18Z,3.0467011
2021-10-26T00:57:19Z,3.046205484
2021-10-26T01:17:45Z,3.04746248
2021-10-26T01:32:03Z,3.04746248
2021-10-26T01:34:38Z,3.04404345
2021-10-26T02:05:51Z,3.045049047
2021-10-26T02:09:06Z,3.0454872
2021-10-26T02:11:40Z,3.052605392
2021-10-26T02:30:51Z,3.053912668
2021-10-26T02:34:21Z,3.052002034
2021-10-26T03:32:12Z,3.048159216
2021-10-26T03:43:00Z,3.033664249
2021-10-26T04:40:30Z,3.030137476
2021-10-26T04:49:32Z,3.040107255
2021-10-26T05:14:28Z,3.036760052
2021-10-26T05:22:53Z,3.035955575
2021-10-26T05:27:51Z,3.035316302
2021-10-26T05:29:15Z,3.032973869
2021-10-26T05:33:10Z,3.033971773
2021-10-26T05:38:21Z,3.02863535
2021-10-26T05:58:03Z,3.030463205
2021-10-26T06:10:19Z,3.029009127
2021-10-26T06:23:44Z,3.037935148
2021-10-26T06:40:50Z,3.03729449
2021-10-26T06:42:13Z,3.032025259
2021-10-26T07:07:06Z,3.031845298
2021-10-26T07:53:59Z,3.04735066
2021-10-26T08:16:19Z,3.04302442
2021-10-26T09:13:19Z,3.03982113
2021-10-26T09:17:44Z,3.038762965
2021-10-26T09:37:57Z,3.042110222
2021-10-26T10:06:00Z,3.046659613
2021-10-26T10:55:15Z,3.038223084
2021-10-26T11:36:01Z,3.027216725
2021-10-26T11:50:36Z,3.029635389
2021-10-26T13:47:55Z,3.025949806
2021-10-26T13:51:32Z,3.028692398
2021-10-26T14:02:03Z,3.03004072
2021-10-26T14:08:45Z,3.042900623
2021-10-26T14:44:35Z,3.037352283
2021-10-26T14:52:34Z,3.037607128
2021-10-26T14:55:39Z,3.020936234
2021-10-26T15:05:24Z,3.04260022
2021-10-26T15:37:24Z,3.060378224
2021-10-26T16:06:59Z,3.044958007
2021-10-26T16:11:50Z,3.065064689
2021-10-26T17:49:10Z,3.04922194
2021-10-26T17:57:30Z,3.053195084
2021-10-26T18:05:55Z,3.057688349
2021-10-26T19:49:15Z,3.057767812
2021-10-26T19:51:12Z,3.052718307
2021-10-26T20:02:16Z,3.051836991
2021-10-26T20:05:44Z,3.061964896
2021-10-26T20:18:08Z,3.059527298
2021-10-26T20:25:23Z,3.044613591
2021-10-26T20:31:24Z,3.045708538
2021-10-26T20:41:50Z,3.035683375
2021-10-26T20:53:22Z,3.027011113
2021-10-26T20:57:50Z,3.034836413
2021-10-26T21:27:26Z,3.04223052
2021-10-26T21:30:20Z,3.02641752
2021-10-26T21:56:33Z,3.027636862
2021-10-26T21:57:55Z,3.013197206
2021-10-26T22:13:28Z,3.034154546
2021-10-26T22:37:03Z,3.050129743
2021-10-26T22:39:50Z,3.037213192
2021-10-26T22:54:02Z,3.023342197
2021-10-26T23:01:00Z,3.026111999
2021-10-26T23:08:05Z,3.040679109
2021-10-26T23:39:18Z,3.041155398
2021-10-26T23:58:59Z,3.039609292
2021-10-27T00:08:28Z,3.039609292
2021-10-27T00:11:41Z,3.049428169
2021-10-27T00:29:38Z,3.054872516
2021-10-27T01:16:23Z,3.056389313
2021-10-27T01:19:56Z,3.063943986
2021-10-27T01:24:02Z,3.063943986
2021-10-27T01:24:43Z,3.064852599
2021-10-27T01:27:08Z,3.052432452
2021-10-27T02:07:54Z,3.053941921
2021-10-27T02:09:33Z,3.061247459
2021-10-27T02:27:33Z,3.046107271
2021-10-27T02:30:02Z,3.060071042
2021-10-27T03:11:44Z,3.059643233
2021-10-27T03:25:18Z,3.047869146
2021-10-27T03:28:22Z,3.046952435
2021-10-27T03:51:39Z,3.052950757
2021-10-27T04:19:25Z,3.041934641
2021-10-27T04:23:39Z,3.026759365
2021-10-27T04:24:59Z,3.067161516
2021-10-27T04:47:09Z,3.047889627
2021-10-27T05:13:48Z,3.048088077
2021-10-27T05:18:18Z,3.028037524
2021-10-27T05:40:58Z,3.035174642
2021-10-27T06:17:44Z,3.01702354
2021-10-27T07:04:51Z,3.023649854
2021-10-27T07:09:39Z,3.019904212
2021-10-27T07:19:44Z,3.008288135
2021-10-27T07:34:48Z,3.017737557
2021-10-27T07:43:26Z,3.032364177
2021-10-27T07:50:09Z,3.021814603
2021-10-27T08:03:02Z,3.023695903
2021-10-27T08:08:29Z,2.958791425
2021-10-27T08:21:24Z,3.036760855
2021-10-27T08:44:45Z,3.021379342
2021-10-27T08:54:20Z,3.022738472
2021-10-27T09:14:58Z,3.016893464
2021-10-27T09:16:57Z,3.011812803
2021-10-27T09:19:48Z,3.010921065
2021-10-27T09:25:12Z,3.025613499
2021-10-27T09:29:43Z,3.031247156
2021-10-27T09:52:55Z,3.033517211
2021-10-27T09:55:52Z,3.033947088
2021-10-27T09:58:12Z,3.032506622
2021-10-27T10:01:14Z,3.032348246
2021-10-27T10:02:31Z,3.031842951
2021-10-27T10:05:56Z,3.027167091
2021-10-27T10:12:34Z,3.027136924
2021-10-27T10:14:27Z,3.023320819
2021-10-27T10:28:23Z,3.01984409
2021-10-27T10:30:58Z,3.031342665
2021-10-27T10:33:57Z,3.027829273
2021-10-27T10:44:02Z,3.046474743
2021-10-27T10:58:20Z,3.048349115
2021-10-27T11:11:44Z,3.046120237
2021-10-27T11:20:34Z,3.016468238
2021-10-27T11:57:11Z,3.035944825
2021-10-27T12:29:22Z,3.036511874
2021-10-27T12:31:51Z,3.040261961
2021-10-27T12:38:39Z,3.040806329
2021-10-27T12:53:12Z,3.044306914
2021-10-27T12:56:02Z,3.020596687
2021-10-27T14:20:49Z,3.032919232
2021-10-27T14:22:47Z,3.05126363
2021-10-27T14:37:51Z,3.050370945
2021-10-27T14:42:55Z,3.040804642
2021-10-27T14:49:34Z,3.044561082
2021-10-27T14:52:57Z,3.051328392
2021-10-27T15:02:58Z,3.042117273
2021-10-27T15:10:40Z,3.042850234
2021-10-27T15:13:01Z,3.049718902
2021-10-27T15:21:07Z,3.028621738
2021-10-27T15:39:39Z,3.028553732
2021-10-27T15:43:54Z,3.019214156
2021-10-27T15:54:19Z,3.017838912
2021-10-27T16:17:58Z,3.003988231
2021-10-27T16:32:11Z,3.034137699
2021-10-27T16:53:13Z,3.033021587
2021-10-27T16:53:35Z,3.034038995
2021-10-27T17:00:44Z,3.041593627
2021-10-27T17:21:55Z,3.036088996
2021-10-27T18:25:11Z,3.041965664
2021-10-27T18:31:59Z,3.05116789
2021-10-27T18:39:52Z,3.037326589
2021-10-27T18:48:01Z,3.00772306
2021-10-27T19:20:53Z,3.008732875
2021-10-27T19:23:48Z,3.05395699
2021-10-27T20:05:11Z,3.061245016
2021-10-27T20:10:52Z,3.041046989
2021-10-27T21:35:40Z,3.04339772
2021-10-27T21:41:22Z,3.041069811
2021-10-27T22:05:53Z,3.03426106
2021-10-27T22:22:23Z,3.022347647
2021-10-27T22:58:00Z,3.009620227
2021-10-27T23:48:43Z,3.033716542
2021-10-28T00:42:09Z,3.049844635
2021-10-28T01:47:28Z,3.042922395
2021-10-28T02:24:01Z,3.040923083
2021-10-28T02:29:36Z,3.050610333
2021-10-28T02:57:55Z,3.051899406
2021-10-28T03:06:01Z,3.046140098
2021-10-28T04:23:44Z,3.039956596
2021-10-28T05:32:30Z,3.036084329
2021-10-28T05:40:30Z,3.041623716
2021-10-28T05:45:42Z,3.043010458
2021-10-28T05:48:33Z,3.047929558
2021-10-28T06:02:00Z,3.047052922
2021-10-28T06:05:50Z,3.0462443
2021-10-28T06:07:02Z,3.061487197
2021-10-28T07:07:57Z,3.056340736
2021-10-28T07:16:17Z,3.052063353
2021-10-28T07:54:47Z,3.052788846
2021-10-28T07:58:34Z,3.063724132
2021-10-28T08:19:24Z,3.059203085
2021-10-28T08:24:58Z,3.044544162
2021-10-28T08:27:48Z,3.064992743
2021-10-28T08:30:38Z,3.050850754
2021-10-28T08:33:29Z,3.075828679
2021-10-28T08:48:43Z,3.068791786
2021-10-28T09:03:40Z,3.05542803
2021-10-28T09:20:22Z,3.035999116
2021-10-28T09:35:15Z,3.049495089
2021-10-28T09:53:33Z,3.057116862
2021-10-28T10:02:15Z,3.048962408
2021-10-28T10:47:37Z,3.048305345
2021-10-28T10:52:39Z,3.040792924
2021-10-28T11:11:18Z,3.034222294
2021-10-28T11:18:01Z,3.03480635
2021-10-28T11:42:46Z,3.035003469
2021-10-28T11:44:24Z,3.04502003
2021-10-28T12:44:21Z,3.047414732
2021-10-28T13:14:00Z,3.062987575
2021-10-28T13:30:39Z,3.058394187
2021-10-28T13:49:26Z,3.051684255
2021-10-28T14:05:48Z,3.036102705
2021-10-28T14:30:44Z,3.033853971
2021-10-28T14:34:06Z,3.047897677
2021-10-28T15:04:41Z,3.042979478
2021-10-28T15:28:14Z,3.043153574
2021-10-28T15:38:18Z,3.040476855
2021-10-28T15:47:19Z,3.043777416
2021-10-28T16:17:40Z,3.065075103
2021-10-28T17:28:47Z,3.048154774
2021-10-28T17:30:47Z,3.052263402
2021-10-28T17:47:37Z,3.053049086
2021-10-28T17:56:08Z,3.04096828
2021-10-28T18:38:12Z,3.035691937
2021-10-28T18:39:38Z,3.032804403
2021-10-28T19:12:15Z,3.027018075
2021-10-28T19:18:58Z,3.045911428
2021-10-28T19:32:46Z,3.064978779
2021-10-28T19:37:29Z,3.064942529
2021-10-28T19:40:53Z,3.068702543
2021-10-28T20:00:08Z,3.098040291
2021-10-28T20:11:04Z,3.044421058
2021-10-28T20:27:59Z,3.037813432
2021-10-28T20:38:02Z,3.035537629
2021-10-28T20:39:44Z,3.023109337
2021-10-28T21:05:15Z,3.036590068
2021-10-28T21:52:56Z,3.034916933
2021-10-28T22:05:50Z,3.043802347
2021-10-28T22:10:50Z,3.040342162
2021-10-28T23:09:23Z,3.051121421
2021-10-28T23:37:54Z,3.056874157
2021-10-29T00:01:57Z,3.052261573
2021-10-29T00:40:48Z,3.045497423
2021-10-29T00:48:40Z,3.049423159
2021-10-29T00:55:42Z,3.070191033
2021-10-29T00:56:39Z,3.055629121
2021-10-29T01:21:04Z,3.059977171
2021-10-29T01:22:50Z,3.061159841
2021-10-29T01:26:21Z,3.077543296
2021-10-29T01:35:48Z,3.06305907
2021-10-29T01:39:40Z,3.046146892
2021-10-29T02:01:42Z,3.035732441
2021-10-29T02:50:31Z,3.042842373
2021-10-29T02:52:29Z,3.046661701
2021-10-29T03:07:49Z,3.049047911
2021-10-29T03:12:55Z,3.050202754
2021-10-29T03:14:21Z,3.048254827
2021-10-29T03:22:22Z,3.056763003
2021-10-29T03:26:22Z,3.05748651
2021-10-29T03:26:54Z,3.031284543
2021-10-29T03:48:05Z,3.025288819
2021-10-29T04:45:47Z,3.031658921
2021-10-29T04:55:35Z,3.009485135
2021-10-29T05:42:00Z,3.010249509
2021-10-29T05:44:08Z,3.020552927
2021-10-29T06:05:46Z,3.047102154
2021-10-29T06:57:14Z,3.0344107
2021-10-29T07:10:17Z,3.008221636
2021-10-29T07:57:34Z,3.016772027
2021-10-29T07:59:52Z,3.010862198
2021-10-29T08:07:19Z,3.020167035
2021-10-29T08:09:21Z,3.021235833
2021-10-29T08:12:06Z,3.044993904
2021-10-29T09:07:17Z,3.044456012
2021-10-29T09:13:56Z,3.052929561
2021-10-29T09:15:39Z,3.048319056
2021-10-29T09:29:45Z,3.04734107
2021-10-29T09:36:31Z,3.039999191
2021-10-29T09:50:52Z,3.038161974
2021-10-29T10:14:50Z,3.031134447
2021-10-29T11:19:51Z,3.013579601
2021-10-29T11:47:31Z,3.039204811
2021-10-29T12:07:52Z,3.042415066
2021-10-29T12:13:25Z,3.042485312
2021-10-29T12:15:37Z,3.047859152
2021-10-29T12:41:01Z,3.051420638
2021-10-29T12:41:40Z,3.049320274
2021-10-29T12:46:13Z,3.051687573
2021-10-29T12:50:19Z,3.050296697
2021-10-29T12:53:33Z,3.038600693
2021-10-29T13:07:36Z,3.028443083
2021-10-29T13:16:18Z,3.032678933
2021-10-29T13:22:03Z,3.039787855
2021-10-29T13:39:14Z,3.046728187
2021-10-29T13:47:24Z,3.05136444
2021-10-29T13:48:02Z,3.056745305
2021-10-29T13:58:33Z,3.046740633
2021-10-29T14:05:54Z,3.038784658
2021-10-29T14:23:18Z,3.033606295
2021-10-29T14:40:35Z,3.047892155
2021-10-29T15:11:19Z,3.067028369
2021-10-29T15:21:55Z,3.058068202
2021-10-29T15:26:04Z,3.04756372
2021-10-29T15:28:30Z,3.057428728
2021-10-29T15:37:34Z,3.05929005
2021-10-29T15:45:42Z,3.0698858
2021-10-29T16:06:48Z,3.057935588
2021-10-29T16:15:11Z,3.057319561
2021-10-29T16:17:58Z,3.04905796
2021-10-29T16:23:28Z,3.039030416
2021-10-29T16:34:35Z,3.031627393
2021-10-29T17:07:13Z,3.033297515
2021-10-29T17:17:01Z,3.032907364
2021-10-29T17:22:28Z,3.036008041
2021-10-29T17:30:33Z,3.03718534
2021-10-29T17:32:37Z,3.035118222
2021-10-29T17:43:20Z,3.029628723
2021-10-29T17:58:06Z,3.026397995
2021-10-29T18:14:32Z,3.02741102
2021-10-29T18:16:42Z,3.025152248
2021-10-29T18:25:39Z,3.018683948
2021-10-29T18:30:12Z,3.014508643
2021-10-29T18:40:18Z,3.034043569
2021-10-29T18:44:35Z,3.032444709
2021-10-29T18:46:20Z,3.022162385
2021-10-29T18:54:11Z,3.019081823
2021-10-29T19:10:24Z,3.023940428
2021-10-29T19:17:59Z,3.026090619
2021-10-29T19:26:32Z,3.025814953
2021-10-29T19:56:40Z,3.039515529
2021-10-29T20:18:10Z,3.045518146
2021-10-29T20:27:52Z,3.047537396
2021-10-29T20:38:50Z,3.044787632
2021-10-29T21:16:11Z,3.040370092
2021-10-29T21:19:31Z,3.038468
2021-10-29T21:27:37Z,3.039022448
2021-10-29T21:30:31Z,3.037520093
2021-10-29T21:48:19Z,3.048746404
2021-10-29T21:49:04Z,3.049001391
2021-10-29T21:59:25Z,3.049876616
2021-10-29T22:03:23Z,3.051048177
2021-10-29T22:05:38Z,3.048463851
2021-10-29T22:10:13Z,3.049249486
2021-10-29T22:12:56Z,3.047505928
2021-10-29T22:15:34Z,3.047333639
2021-10-29T22:17:43Z,3.053308601
2021-10-29T23:28:14Z,3.022269125
2021-10-30T00:37:45Z,3.021200937
2021-10-30T01:11:59Z,3.026528094
2021-10-30T01:16:16Z,3.024371043
2021-10-30T01:27:40Z,3.014432505
2021-10-30T03:39:46Z,3.017799277
2021-10-30T04:09:56Z,3.038340712
2021-10-30T04:35:33Z,3.030699206
2021-10-30T04:47:54Z,3.037025371
2021-10-30T06:05:23Z,3.050589392
2021-10-30T06:44:47Z,3.050359729
2021-10-30T06:48:35Z,3.015214369
2021-10-30T08:53:22Z,3.028132709
2021-10-30T08:57:44Z,3.025773729
2021-10-30T08:57:58Z,3.035944644
2021-10-30T09:24:29Z,3.025143734
2021-10-30T10:27:10Z,3.046360557
2021-10-30T11:30:43Z,3.039234616
2021-10-30T12:05:28Z,3.034278657
2021-10-30T13:08:25Z,3.030211691
2021-10-30T13:57:53Z,3.026704721
2021-10-30T14:05:56Z,3.020348774
2021-10-30T14:21:54Z,3.029486419
2021-10-30T14:37:52Z,3.033331867
2021-10-30T15:45:35Z,3.032139425
2021-10-30T15:47:39Z,3.022367048
2021-10-30T16:57:56Z,3.031313889
2021-10-30T17:17:39Z,3.041714239
2021-10-30T17:52:37Z,3.051888801
2021-10-30T19:03:04Z,3.058697713
2021-10-30T19:31:42Z,3.058958781
2021-10-30T19:33:53Z,3.060398178
2021-10-30T19:36:34Z,3.062712502
2021-10-30T19:38:20Z,3.063157022
2021-10-30T19:40:47Z,3.049668595
2021-10-30T19:52:04Z,3.048427713
2021-10-30T19:54:05Z,3.02413586
2021-10-30T21:28:03Z,3.02149285
2021-10-30T21:58:56Z,3.045224419
2021-10-30T22:06:00Z,3.0304335
2021-10-30T22:58:39Z,3.042642551
2021-10-30T23:02:35Z,3.057192967
2021-10-31T00:00:45Z,3.056556048
2021-10-31T00:11:58Z,3.052501116
2021-10-31T00:59:16Z,3.042746903
2021-10-31T01:27:47Z,3.031803739
2021-10-31T01:31:43Z,3.029994895
2021-10-31T01:38:00Z,3.026224736
2021-10-31T01:41:19Z,3.025434281
2021-10-31T01:45:38Z,3.038423456
2021-10-31T02:28:16Z,3.036372321
2021-10-31T02:42:22Z,3.034542931
2021-10-31T02:44:44Z,3.025541499
2021-10-31T03:25:39Z,3.029428953
2021-10-31T03:32:13Z,3.030953445
2021-10-31T03:55:44Z,3.030364437
2021-10-31T03:59:08Z,3.031078176
2021-10-31T04:03:26Z,3.031133612
2021-10-31T04:10:59Z,3.023046875
2021-10-31T05:19:46Z,3.015698443
2021-10-31T05:40:38Z,3.017978482
2021-10-31T05:47:54Z,3.016442236
2021-10-31T06:05:42Z,3.013606091
2021-10-31T06:14:35Z,3.013606091
2021-10-31T06:15:24Z,3.020604672
2021-10-31T06:35:58Z,3.018508675
2021-10-31T06:40:17Z,3.018250169
2021-10-31T07:00:57Z,3.006882876
2021-10-31T08:31:10Z,3.02287053
2021-10-31T08:42:48Z,3.012241432
2021-10-31T08:55:37Z,3.011889708
2021-10-31T09:07:32Z,3.032146447
2021-10-31T09:41:26Z,3.031497209
2021-10-31T09:43:12Z,3.030881278
2021-10-31T09:43:29Z,3.024713143
2021-10-31T09:55:26Z,3.018797221
2021-10-31T09:57:42Z,3.019780849
2021-10-31T10:04:00Z,3.016207236
2021-10-31T10:09:32Z,3.030651862
2021-10-31T10:35:27Z,3.033976971
2021-10-31T10:38:21Z,3.043035761
2021-10-31T10:47:58Z,3.033195428
2021-10-31T11:05:44Z,3.015169848
2021-10-31T11:38:29Z,3.015759883
2021-10-31T11:49:24Z,3.012275345
2021-10-31T11:50:15Z,3.012696632
2021-10-31T11:53:39Z,3.015916973
2021-10-31T11:55:21Z,3.015045838
2021-10-31T12:01:45Z,3.015250819
2021-10-31T12:14:13Z,3.03185126
2021-10-31T12:40:51Z,3.015595763
2021-10-31T12:57:03Z,3.027252003
2021-10-31T13:12:36Z,3.021869436
2021-10-31T14:05:29Z,3.021869436
2021-10-31T14:07:44Z,3.037550025
2021-10-31T14:37:20Z,3.02531928
2021-10-31T14:42:10Z,3.021674076
2021-10-31T14:45:37Z,3.007872333
2021-10-31T14:54:17Z,3.011660486
2021-10-31T15:07:14Z,3.023096006
2021-10-31T15:13:02Z,3.02308884
2021-10-31T15:49:43Z,3.041728339
2021-10-31T16:57:46Z,3.018268745
2021-10-31T18:17:53Z,3.015246584
2021-10-31T18:37:25Z,3.01633
2021-10-31T18:39:40Z,3.018739176
2021-10-31T18:43:49Z,3.025936084
2021-10-31T18:49:53Z,3.026309516
2021-10-31T18:55:21Z,3.03429766
2021-10-31T19:29:57Z,3.035430673
2021-10-31T19:48:47Z,3.03433008
2021-10-31T20:02:14Z,3.03433008
2021-10-31T20:03:40Z,3.031771094
2021-10-31T20:19:43Z,3.043439785
2021-10-31T20:26:53Z,3.045107759
2021-10-31T20:51:02Z,3.055172628
2021-10-31T21:32:55Z,3.055636726
2021-10-31T21:59:16Z,3.040731136
2021-10-31T22:05:56Z,3.038096364
2021-10-31T22:27:47Z,3.029255083
2021-10-31T22:48:46Z,3.034348506
2021-10-31T23:34:38Z,3.043937723
2021-11-01T00:39:03Z,3.049257543
2021-11-01T01:26:27Z,3.032530056
2021-11-01T01:46:53Z,3.026623447
2021-11-01T02:07:44Z,3.027883983
2021-11-01T02:10:11Z,3.030686738
2021-11-01T02:13:25Z,3.030419138
2021-11-01T02:21:16Z,3.030048254
2021-11-01T02:23:48Z,3.02632703
2021-11-01T02:28:29Z,3.006693857
2021-11-01T02:37:53Z,3.014336946
2021-11-01T02:43:46Z,3.019050482
2021-11-01T02:57:43Z,3.012971717
2021-11-01T04:00:42Z,3.049170739
2021-11-01T04:33:27Z,3.043179435
2021-11-01T04:54:09Z,3.046027699
2021-11-01T04:57:06Z,3.046379248
2021-11-01T05:01:14Z,3.044765916
2021-11-01T05:06:10Z,3.049565817
2021-11-01T05:30:12Z,3.037383109
2021-11-01T06:05:32Z,3.024267684
2021-11-01T06:24:12Z,3.033315031
2021-11-01T06:34:11Z,3.0396862
2021-11-01T06:40:13Z,3.051542314
2021-11-01T06:47:44Z,3.053192731
2021-11-01T06:49:29Z,3.055081563
2021-11-01T07:04:06Z,3.045238514
2021-11-01T07:08:44Z,3.029004548
2021-11-01T07:11:26Z,3.030153379
2021-11-01T07:13:31Z,3.033850761
2021-11-01T07:18:02Z,3.024961904
2021-11-01T07:18:40Z,3.056441854
2021-11-01T07:21:50Z,3.034769905
2021-11-01T07:43:57Z,3.035058582
2021-11-01T07:59:39Z,3.051344228
2021-11-01T09:54:40Z,3.049492467
2021-11-01T10:47:50Z,3.050802078
2021-11-01T11:04:16Z,3.037475355
2021-11-01T11:31:24Z,3.037678165
2021-11-01T11:43:57Z,3.020047659
2021-11-01T12:06:19Z,3.046475934
