block,price,ts
13527494,3028500490000000000,1635719672
13527495,3028500490000000000,1635719675
13527496,3028500490000000000,1635719677
13527497,3028500490000000000,1635719682
13527498,3028500490000000000,1635719683
13527499,3028500490000000000,1635719688
13527500,3028500490000000000,1635719692
13527501,3028500490000000000,1635719697
13527502,3028500490000000000,1635719705
13527503,3028500490000000000,1635719717
13527504,3028500490000000000,1635719728
13527505,3028500490000000000,1635719756
13527506,3028500490000000000,1635719767
13527507,3028500490000000000,1635719772
13527508,3028500490000000000,1635719775
13527509,3028500490000000000,1635719796
13527510,3028500490000000000,1635719818
13527511,3028500490000000000,1635719823
13527512,3028500490000000000,1635719850
13527513,3028500490000000000,1635719887
13527514,3028500490000000000,1635719889
13527515,3028500490000000000,1635719890
13527516,3028500490000000000,1635719908
13527517,3028500490000000000,1635719920
13527518,3028500490000000000,1635719926
13527519,3028500490000000000,1635719969
13527520,3028500490000000000,1635719972
13527521,3028500490000000000,1635719978
13527522,3028500490000000000,1635719981
13527523,3028500490000000000,1635719990
13527524,3028500490000000000,1635719995
13527525,3028500490000000000,1635719999
13527526,3028500490000000000,1635720009
13527527,3028500490000000000,1635720035
13527528,3028500490000000000,1635720048
13527529,3028500490000000000,1635720054
13527530,3028500490000000000,1635720062
13527531,3028500490000000000,1635720090
13527532,3028500490000000000,1635720109
13527533,3028500490000000000,1635720133
13527534,3028500490000000000,1635720143
13527535,3028500490000000000,1635720151
13527536,3028500490000000000,1635720164
13527537,3028500490000000000,1635720187
13527538,3028500490000000000,1635720190
13527539,3028500490000000000,1635720193
13527540,3028500490000000000,1635720248
13527541,3028500490000000000,1635720263
13527542,3028500490000000000,1635720292
13527543,3028500490000000000,1635720315
13527544,3028500490000000000,1635720325
13527545,3028500490000000000,1635720339
13527546,3028500490000000000,1635720356
13527547,3028500490000000000,1635720357
13527548,3028500490000000000,1635720358
13527549,3028500490000000000,1635720374
13527550,3028500490000000000,1635720389
13527551,3028500490000000000,1635720390
13527552,3028500490000000000,1635720393
13527553,3028500490000000000,1635720407
13527554,3028500490000000000,1635720428
13527555,3028500490000000000,1635720463
13527556,3028500490000000000,1635720485
13527557,3028500490000000000,1635720488
13527558,3028500490000000000,1635720496
13527559,3028500490000000000,1635720520
13527560,3028500490000000000,1635720525
13527561,3028500490000000000,1635720547
13527562,3028500490000000000,1635720556
13527563,3028500490000000000,1635720558
13527564,3028500490000000000,1635720566
13527565,3028500490000000000,1635720597
13527566,3028500490000000000,1635720614
13527567,3028500490000000000,1635720624
13527568,3028500490000000000,1635720654
13527569,3028500490000000000,1635720656
13527570,3028500490000000000,1635720676
13527571,3028500490000000000,1635720686
13527572,3028500490000000000,1635720692
13527573,3028500490000000000,1635720698
13527574,3028500490000000000,1635720714
13527575,3028500490000000000,1635720729
13527576,3028500490000000000,1635720768
13527577,3028500490000000000,1635720771
13527578,3028500490000000000,1635720787
13527579,3028500490000000000,1635720801
13527580,3028500490000000000,1635720803
13527581,3028500490000000000,1635720810
13527582,3028500490000000000,1635720846
13527583,3028500490000000000,1635720849
13527584,3028500490000000000,1635720855
13527585,3028500490000000000,1635720874
13527586,3028500490000000000,1635720878
13527587,3028500490000000000,1635720881
13527588,3028500490000000000,1635720887
13527589,3028500490000000000,1635720891
13527590,3028500490000000000,1635720899
13527591,3028500490000000000,1635720907
13527592,3028500490000000000,1635720912
13527593,3028500490000000000,1635720943
13527594,3028500490000000000,1635720994
13527595,3028500490000000000,1635721003
13527596,3028500490000000000,1635721012
13527597,3028500490000000000,1635721022
13527598,3028500490000000000,1635721029
13527599,3028500490000000000,1635721032
13527600,3028500490000000000,1635721049
13527601,3028500490000000000,1635721053
13527602,3028500490000000000,1635721055
13527603,3028500490000000000,1635721058
13527604,3028500490000000000,1635721068
13527605,3028500490000000000,1635721072
13527606,3028500490000000000,1635721088
13527607,3028500490000000000,1635721110
13527608,3028500490000000000,1635721115
13527609,3028500490000000000,1635721117
13527610,3028500490000000000,1635721123
13527611,3028500490000000000,1635721147
13527612,3028500490000000000,1635721152
13527613,3028500490000000000,1635721165
13527614,3028500490000000000,1635721166
13527615,3028500490000000000,1635721167
13527616,3028500490000000000,1635721170
13527617,3028500490000000000,1635721178
13527618,3028500490000000000,1635721183
13527619,3028500490000000000,1635721186
13527620,3028500490000000000,1635721192
13527621,3028500490000000000,1635721196
13527622,3028500490000000000,1635721253
13527623,3028500490000000000,1635721272
13527624,3028500490000000000,1635721283
13527625,3028500490000000000,1635721288
13527626,3028500490000000000,1635721296
13527627,3028500490000000000,1635721317
13527628,3028500490000000000,1635721330
13527629,3028500490000000000,1635721334
13527630,3028500490000000000,1635721338
13527631,3028500490000000000,1635721366
13527632,3028500490000000000,1635721445
13527633,3028500490000000000,1635721457
13527634,3028500490000000000,1635721471
13527635,3028500490000000000,1635721484
13527636,3028500490000000000,1635721501
13527637,3028500490000000000,1635721506
13527638,3028500490000000000,1635721515
13527639,3028500490000000000,1635721521
13527640,3028500490000000000,1635721532
13527641,3028500490000000000,1635721555
13527642,3028500490000000000,1635721620
13527643,3028500490000000000,1635721661
13527644,3028500490000000000,1635721665
13527645,3028500490000000000,1635721682
13527646,3028500490000000000,1635721686
13527647,3028500490000000000,1635721699
13527648,3028500490000000000,1635721712
13527649,3028500490000000000,1635721716
13527650,3028500490000000000,1635721744
13527651,3028500490000000000,1635721778
13527652,3028500490000000000,1635721781
13527653,3028500490000000000,1635721800
13527654,3028500490000000000,1635721808
13527655,3028500490000000000,1635721834
13527656,3028500490000000000,1635721840
13527657,3028500490000000000,1635721906
13527658,3028500490000000000,1635721909
13527659,3028500490000000000,1635721921
13527660,3028500490000000000,1635721940
13527661,3028500490000000000,1635721956
13527662,3028500490000000000,1635721963
13527663,3028500490000000000,1635721967
13527664,3028500490000000000,1635721968
13527665,3028500490000000000,1635721976
13527666,3028500490000000000,1635722008
13527667,3028500490000000000,1635722015
13527668,3028500490000000000,1635722019
13527669,3028500490000000000,1635722020
13527670,3028500490000000000,1635722028
13527671,3028500490000000000,1635722125
13527672,3028500490000000000,1635722128
13527673,3028500490000000000,1635722129
13527674,3028500490000000000,1635722151
13527675,3028500490000000000,1635722160
13527676,3028500490000000000,1635722176
13527677,3028500490000000000,1635722177
13527678,3028500490000000000,1635722185
13527679,3028500490000000000,1635722204
13527680,3028500490000000000,1635722208
13527681,3028500490000000000,1635722219
13527682,3028500490000000000,1635722225
13527683,3028500490000000000,1635722228
13527684,3028500490000000000,1635722230
13527685,3028500490000000000,1635722232
13527686,3028500490000000000,1635722244
13527687,3028500490000000000,1635722272
13527688,3028500490000000000,1635722280
13527689,3028500490000000000,1635722287
13527690,3028500490000000000,1635722303
13527691,3028500490000000000,1635722307
13527692,3028500490000000000,1635722309
13527693,3028500490000000000,1635722314
13527694,3028500490000000000,1635722334
13527695,3028500490000000000,1635722337
13527696,3028500490000000000,1635722371
13527697,3028500490000000000,1635722384
13527698,3028500490000000000,1635722388
13527699,3028500490000000000,1635722389
13527700,3028500490000000000,1635722403
13527701,3028500490000000000,1635722431
13527702,3028500490000000000,1635722440
13527703,3028500490000000000,1635722450
13527704,3028500490000000000,1635722470
13527705,3028500490000000000,1635722472
13527706,3028500490000000000,1635722489
13527707,3028500490000000000,1635722506
13527708,3028500490000000000,1635722527
13527709,3028500490000000000,1635722531
13527710,3028500490000000000,1635722555
13527711,3028500490000000000,1635722557
13527712,3028500490000000000,1635722568
13527713,3028500490000000000,1635722582
13527714,3028500490000000000,1635722587
13527715,3028500490000000000,1635722616
13527716,3028500490000000000,1635722619
13527717,3028500490000000000,1635722629
13527718,3028500490000000000,1635722638
13527719,3028500490000000000,1635722654
13527720,3028500490000000000,1635722670
13527721,3028500490000000000,1635722685
13527722,3028500490000000000,1635722711
13527723,3028500490000000000,1635722720
13527724,3028500490000000000,1635722729
13527725,3028500490000000000,1635722762
13527726,3028500490000000000,1635722769
13527727,3028500490000000000,1635722786
13527728,3028500490000000000,1635722808
13527729,3028500490000000000,1635722810
13527730,3028500490000000000,1635722814
13527731,3028500490000000000,1635722819
13527732,3028500490000000000,1635722824
13527733,3028500490000000000,1635722840
13527734,3028500490000000000,1635722849
13527735,3028500490000000000,1635722858
13527736,3028500490000000000,1635722861
13527737,3028500490000000000,1635722867
13527738,3028500490000000000,1635722886
13527739,3028500490000000000,1635722912
13527740,3028500490000000000,1635722943
13527741,3028500490000000000,1635722951
13527742,3028500490000000000,1635722977
13527743,3028500490000000000,1635723019
13527744,3028500490000000000,1635723067
13527745,3028500490000000000,1635723078
13527746,3028500490000000000,1635723098
13527747,3028500490000000000,1635723104
13527748,3028500490000000000,1635723107
13527749,3028500490000000000,1635723128
13527750,3028500490000000000,1635723134
13527751,3028500490000000000,1635723140
13527752,3028500490000000000,1635723159
13527753,3028500490000000000,1635723164
13527754,3028500490000000000,1635723171
13527755,3028500490000000000,1635723197
13527756,3028500490000000000,1635723202
13527757,3028500490000000000,1635723203
13527758,3028500490000000000,1635723217
13527759,3028500490000000000,1635723225
13527760,3028500490000000000,1635723227
13527761,3028500490000000000,1635723255
13527762,3028500490000000000,1635723262
13527763,3028500490000000000,1635723277
13527764,3028500490000000000,1635723279
13527765,3028500490000000000,1635723311
13527766,3028500490000000000,1635723314
13527767,3028500490000000000,1635723331
13527768,3028500490000000000,1635723363
13527769,3028500490000000000,1635723366
13527770,3028500490000000000,1635723376
13527771,3028500490000000000,1635723378
13527772,3028500490000000000,1635723408
13527773,3028500490000000000,1635723418
13527774,3028500490000000000,1635723450
13527775,3028500490000000000,1635723471
13527776,3028500490000000000,1635723476
13527777,3028500490000000000,1635723478
13527778,3028500490000000000,1635723483
13527779,3028500490000000000,1635723550
13527780,3028500490000000000,1635723559
13527781,3028500490000000000,1635723583
13527782,3028500490000000000,1635723592
13527783,3028500490000000000,1635723612
13527784,3028500490000000000,1635723614
13527785,3028500490000000000,1635723636
13527786,3028500490000000000,1635723646
13527787,3028500490000000000,1635723656
13527788,3028500490000000000,1635723671
13527789,3028500490000000000,1635723685
13527790,3028500490000000000,1635723719
13527791,3028500490000000000,1635723738
13527792,3028500490000000000,1635723746
13527793,3028500490000000000,1635723775
13527794,3028500490000000000,1635723782
13527795,3028500490000000000,1635723786
13527796,3028500490000000000,1635723791
13527797,3028500490000000000,1635723794
13527798,3028500490000000000,1635723795
13527799,3028500490000000000,1635723819
13527800,3028500490000000000,1635723859
13527801,3028500490000000000,1635723873
13527802,3028500490000000000,1635723897
13527803,3028500490000000000,1635723899
13527804,3028500490000000000,1635723904
13527805,3028500490000000000,1635723909
13527806,3028500490000000000,1635723911
13527807,3028500490000000000,1635723921
13527808,3028500490000000000,1635723925
13527809,3028500490000000000,1635723928
13527810,3028500490000000000,1635723931
13527811,3028500490000000000,1635723939
13527812,3028500490000000000,1635723955
13527813,3028500490000000000,1635723963
13527814,3028500490000000000,1635723981
13527815,3028500490000000000,1635724012
13527816,3028500490000000000,1635724023
13527817,3028500490000000000,1635724051
13527818,3028500490000000000,1635724054
13527819,3028500490000000000,1635724055
13527820,3028500490000000000,1635724060
13527821,3028500490000000000,1635724062
13527822,3028500490000000000,1635724077
13527823,3028500490000000000,1635724081
13527824,3028500490000000000,1635724097
13527825,3028500490000000000,1635724107
13527826,3028500490000000000,1635724115
13527827,3028500490000000000,1635724127
13527828,3028500490000000000,1635724130
13527829,3028500490000000000,1635724155
13527830,3028500490000000000,1635724238
13527831,3028500490000000000,1635724287
13527832,3028500490000000000,1635724335
13527833,3028500490000000000,1635724360
13527834,3028500490000000000,1635724368
13527835,3028500490000000000,1635724371
13527836,3028500490000000000,1635724376
13527837,3028500490000000000,1635724409
13527838,3028500490000000000,1635724415
13527839,3028500490000000000,1635724443
13527840,3028500490000000000,1635724474
13527841,3028500490000000000,1635724475
13527842,3028500490000000000,1635724489
13527843,3028500490000000000,1635724491
13527844,3028500490000000000,1635724544
13527845,3028500490000000000,1635724566
13527846,3028500490000000000,1635724589
13527847,3028500490000000000,1635724597
13527848,3028500490000000000,1635724609
13527849,3028500490000000000,1635724644
13527850,3028500490000000000,1635724652
13527851,3028500490000000000,1635724673
13527852,3028500490000000000,1635724675
13527853,3028500490000000000,1635724689
13527854,3028500490000000000,1635724692
13527855,3028500490000000000,1635724708
13527856,3028500490000000000,1635724748
13527857,3028500490000000000,1635724758
13527858,3028500490000000000,1635724760
13527859,3028500490000000000,1635724807
13527860,3028500490000000000,1635724846
13527861,3028500490000000000,1635724849
13527862,3028500490000000000,1635724874
13527863,3028500490000000000,1635724892
13527864,3028500490000000000,1635724896
13527865,3028500490000000000,1635724906
13527866,3028500490000000000,1635724911
13527867,3028500490000000000,1635724912
13527868,3028500490000000000,1635724918
13527869,3028500490000000000,1635724919
13527870,3028500490000000000,1635724929
13527871,3028500490000000000,1635724941
13527872,3028500490000000000,1635724954
13527873,3028500490000000000,1635724959
13527874,3028500490000000000,1635724983
13527875,3028500490000000000,1635724987
13527876,3028500490000000000,1635725005
13527877,3028500490000000000,1635725010
13527878,3028500490000000000,1635725018
13527879,3028500490000000000,1635725059
13527880,3028500490000000000,1635725063
13527881,3028500490000000000,1635725070
13527882,3028500490000000000,1635725094
13527883,3028500490000000000,1635725100
13527884,3028500490000000000,1635725122
13527885,3028500490000000000,1635725139
13527886,3028500490000000000,1635725147
13527887,3028500490000000000,1635725153
13527888,3028500490000000000,1635725184
13527889,3028500490000000000,1635725194
13527890,3028500490000000000,1635725196
13527891,3028500490000000000,1635725212
13527892,3028500490000000000,1635725219
13527893,3028500490000000000,1635725258
13527894,3028500490000000000,1635725263
13527895,3028500490000000000,1635725266
13527896,3028500490000000000,1635725274
13527897,3028500490000000000,1635725284
13527898,3028500490000000000,1635725313
13527899,3028500490000000000,1635725321
13527900,3028500490000000000,1635725330
13527901,3028500490000000000,1635725332
13527902,3028500490000000000,1635725342
13527903,3028500490000000000,1635725377
13527904,3028500490000000000,1635725381
13527905,3028500490000000000,1635725392
13527906,3028500490000000000,1635725411
13527907,3028500490000000000,1635725439
13527908,3028500490000000000,1635725455
13527909,3028500490000000000,1635725467
13527910,3028500490000000000,1635725477
13527911,3028500490000000000,1635725478
13527912,3028500490000000000,1635725511
13527913,3028500490000000000,1635725525
13527914,3028500490000000000,1635725533
13527915,3028500490000000000,1635725574
13527916,3028500490000000000,1635725584
13527917,3028500490000000000,1635725593
13527918,3028500490000000000,1635725595
13527919,3028500490000000000,1635725599
13527920,3028500490000000000,1635725625
13527921,3028500490000000000,1635725636
13527922,3028500490000000000,1635725652
13527923,3028500490000000000,1635725666
13527924,3028500490000000000,1635725670
13527925,3028500490000000000,1635725678
13527926,3028500490000000000,1635725679
13527927,3028500490000000000,1635725681
13527928,3028500490000000000,1635725712
13527929,3028500490000000000,1635725737
13527930,3028500490000000000,1635725744
13527931,3028500490000000000,1635725771
13527932,3028500490000000000,1635725775
13527933,3028500490000000000,1635725778
13527934,3028500490000000000,1635725794
13527935,3028500490000000000,1635725798
13527936,3028500490000000000,1635725811
13527937,3028500490000000000,1635725812
13527938,3028500490000000000,1635725835
13527939,3028500490000000000,1635725852
13527940,3028500490000000000,1635725860
13527941,3028500490000000000,1635725864
13527942,3028500490000000000,1635725865
13527943,3028500490000000000,1635725891
13527944,3028500490000000000,1635725897
13527945,3028500490000000000,1635725943
13527946,3028500490000000000,1635725975
13527947,3028500490000000000,1635725992
13527948,3028500490000000000,1635726016
13527949,3028500490000000000,1635726032
13527950,3028500490000000000,1635726045
13527951,3028500490000000000,1635726065
13527952,3028500490000000000,1635726075
13527953,3028500490000000000,1635726077
13527954,3028500490000000000,1635726080
13527955,3028500490000000000,1635726108
13527956,3028500490000000000,1635726113
13527957,3028500490000000000,1635726121
13527958,3028500490000000000,1635726124
13527959,3028500490000000000,1635726131
13527960,3028500490000000000,1635726142
13527961,3028500490000000000,1635726151
13527962,3028500490000000000,1635726186
13527963,3028500490000000000,1635726189
13527964,3028500490000000000,1635726194
13527965,3028500490000000000,1635726203
13527966,3028500490000000000,1635726214
13527967,3028500490000000000,1635726216
13527968,3028500490000000000,1635726221
13527969,3028500490000000000,1635726236
13527970,3028500490000000000,1635726268
13527971,3028500490000000000,1635726289
13527972,3028500490000000000,1635726304
13527973,3028500490000000000,1635726309
13527974,3028500490000000000,1635726360
13527975,3028500490000000000,1635726420
13527976,3028500490000000000,1635726473
13527977,3028500490000000000,1635726477
13527978,3028500490000000000,1635726479
13527979,3028500490000000000,1635726492
13527980,3028500490000000000,1635726509
13527981,3028500490000000000,1635726514
13527982,3028500490000000000,1635726525
13527983,3028500490000000000,1635726532
13527984,3028500490000000000,1635726533
13527985,3028500490000000000,1635726539
13527986,3028500490000000000,1635726555
13527987,3028500490000000000,1635726595
13527988,3028500490000000000,1635726647
13527989,3028500490000000000,1635726665
13527990,3028500490000000000,1635726681
13527991,3028500490000000000,1635726688
13527992,3028500490000000000,1635726716
13527993,3028500490000000000,1635726757
13527994,3028500490000000000,1635726763
13527995,3028500490000000000,1635726765
13527996,3028500490000000000,1635726767
13527997,3028500490000000000,1635726794
13527998,3028500490000000000,1635726805
13527999,3028500490000000000,1635726808
13528000,3028500490000000000,1635726833
13528001,3028500490000000000,1635726905
13528002,3028500490000000000,1635726931
13528003,3028500490000000000,1635726939
13528004,3028500490000000000,1635726963
13528005,3028500490000000000,1635726970
13528006,3028500490000000000,1635726990
13528007,3028500490000000000,1635726993
13528008,3028500490000000000,1635727001
13528009,3028500490000000000,1635727010
13528010,3028500490000000000,1635727043
13528011,3028500490000000000,1635727044
13528012,3028500490000000000,1635727066
13528013,3028500490000000000,1635727078
13528014,3028500490000000000,1635727105
13528015,3028500490000000000,1635727112
13528016,3028500490000000000,1635727118
13528017,3028500490000000000,1635727127
13528018,3028500490000000000,1635727135
13528019,3028500490000000000,1635727141
13528020,3028500490000000000,1635727142
13528021,3028500490000000000,1635727148
13528022,3028500490000000000,1635727160
13528023,3028500490000000000,1635727162
13528024,3028500490000000000,1635727181
13528025,3028500490000000000,1635727215
13528026,3028500490000000000,1635727216
13528027,3028500490000000000,1635727217
13528028,3028500490000000000,1635727223
13528029,3028500490000000000,1635727233
13528030,3028500490000000000,1635727234
13528031,3028500490000000000,1635727238
13528032,3028500490000000000,1635727240
13528033,3028500490000000000,1635727242
13528034,3028500490000000000,1635727249
13528035,3028500490000000000,1635727256
13528036,3028500490000000000,1635727269
13528037,3028500490000000000,1635727303
13528038,3028500490000000000,1635727320
13528039,3028500490000000000,1635727325
13528040,3028500490000000000,1635727341
13528041,3028500490000000000,1635727361
13528042,3028500490000000000,1635727363
13528043,3028500490000000000,1635727372
13528044,3028500490000000000,1635727374
13528045,3028500490000000000,1635727376
13528046,3028500490000000000,1635727397
13528047,3028500490000000000,1635727405
13528048,3028500490000000000,1635727453
13528049,3028500490000000000,1635727474
13528050,3028500490000000000,1635727485
13528051,3028500490000000000,1635727492
13528052,3028500490000000000,1635727493
13528053,3028500490000000000,1635727514
13528054,3028500490000000000,1635727515
13528055,3028500490000000000,1635727519
13528056,3028500490000000000,1635727521
13528057,3028500490000000000,1635727537
13528058,3028500490000000000,1635727548
13528059,3028500490000000000,1635727552
13528060,3028500490000000000,1635727569
13528061,3028500490000000000,1635727589
13528062,3028500490000000000,1635727595
13528063,3028500490000000000,1635727596
13528064,3028500490000000000,1635727600
13528065,3028500490000000000,1635727612
13528066,3028500490000000000,1635727619
13528067,3028500490000000000,1635727638
13528068,3028500490000000000,1635727640
13528069,3028500490000000000,1635727645
13528070,3028500490000000000,1635727688
13528071,3028500490000000000,1635727694
13528072,3028500490000000000,1635727699
13528073,3028500490000000000,1635727705
13528074,3028500490000000000,1635727759
13528075,3028500490000000000,1635727815
13528076,3028500490000000000,1635727820
13528077,3028500490000000000,1635727839
13528078,3028500490000000000,1635727842
13528079,3028500490000000000,1635727849
13528080,3028500490000000000,1635727856
13528081,3028500490000000000,1635727870
13528082,3028500490000000000,1635727878
13528083,3028500490000000000,1635727884
13528084,3028500490000000000,1635727891
13528085,3028500490000000000,1635727898
13528086,3028500490000000000,1635727899
13528087,3028500490000000000,1635727914
13528088,3028500490000000000,1635727939
13528089,3028500490000000000,1635727946
13528090,3028500490000000000,1635727959
13528091,3028500490000000000,1635727975
13528092,3028500490000000000,1635727992
13528093,3028500490000000000,1635728043
13528094,3028500490000000000,1635728062
13528095,3028500490000000000,1635728068
13528096,3028500490000000000,1635728091
13528097,3028500490000000000,1635728097
13528098,3028500490000000000,1635728099
13528099,3028500490000000000,1635728101
13528100,3028500490000000000,1635728104
13528101,3028500490000000000,1635728130
13528102,3028500490000000000,1635728134
13528103,3028500490000000000,1635728136
13528104,3028500490000000000,1635728139
13528105,3028500490000000000,1635728151
13528106,3028500490000000000,1635728152
13528107,3028500490000000000,1635728165
13528108,3028500490000000000,1635728173
13528109,3028500490000000000,1635728195
13528110,3028500490000000000,1635728203
13528111,3028500490000000000,1635728204
13528112,3028500490000000000,1635728224
13528113,3028500490000000000,1635728240
13528114,3028500490000000000,1635728250
13528115,3028500490000000000,1635728284
13528116,3028500490000000000,1635728330
13528117,3028500490000000000,1635728354
13528118,3028500490000000000,1635728396
13528119,3028500490000000000,1635728401
13528120,3028500490000000000,1635728415
13528121,3028500490000000000,1635728421
13528122,3028500490000000000,1635728427
13528123,3028500490000000000,1635728437
13528124,3028500490000000000,1635728445
13528125,3028500490000000000,1635728465
13528126,3028500490000000000,1635728473
13528127,3028500490000000000,1635728488
13528128,3028500490000000000,1635728492
13528129,3028500490000000000,1635728520
13528130,3028500490000000000,1635728552
13528131,3028500490000000000,1635728566
13528132,3028500490000000000,1635728594
13528133,3028500490000000000,1635728596
13528134,3028500490000000000,1635728602
13528135,3028500490000000000,1635728622
13528136,3028500490000000000,1635728636
13528137,3028500490000000000,1635728654
13528138,3028500490000000000,1635728656
13528139,3028500490000000000,1635728664
13528140,3028500490000000000,1635728684
13528141,3028500490000000000,1635728686
13528142,3028500490000000000,1635728710
13528143,3028500490000000000,1635728751
13528144,3028500490000000000,1635728752
13528145,3028500490000000000,1635728777
13528146,3028500490000000000,1635728809
13528147,3028500490000000000,1635728820
13528148,3028500490000000000,1635728832
13528149,3028500490000000000,1635728849
13528150,3028500490000000000,1635728852
13528151,3028500490000000000,1635728860
13528152,3028500490000000000,1635728874
13528153,3028500490000000000,1635728884
13528154,3028500490000000000,1635728891
13528155,3028500490000000000,1635728896
13528156,3028500490000000000,1635728907
13528157,3028500490000000000,1635728947
13528158,3028500490000000000,1635728948
13528159,3028500490000000000,1635728960
13528160,3028500490000000000,1635728969
13528161,3028500490000000000,1635728972
13528162,3028500490000000000,1635728974
13528163,3028500490000000000,1635728981
13528164,3028500490000000000,1635728983
13528165,3028500490000000000,1635728985
13528166,3028500490000000000,1635728996
13528167,3028500490000000000,1635728997
13528168,3028500490000000000,1635729004
13528169,3028500490000000000,1635729015
13528170,3028500490000000000,1635729053
13528171,3028500490000000000,1635729057
13528172,3028500490000000000,1635729084
13528173,3028500490000000000,1635729097
13528174,3028500490000000000,1635729101
13528175,3028500490000000000,1635729129
13528176,3028500490000000000,1635729137
13528177,3028500490000000000,1635729163
13528178,3028500490000000000,1635729166
13528179,3028500490000000000,1635729175
13528180,3028500490000000000,1635729176
13528181,3028500490000000000,1635729220
13528182,3028500490000000000,1635729227
13528183,3028500490000000000,1635729236
13528184,3028500490000000000,1635729238
13528185,3028500490000000000,1635729263
13528186,3028500490000000000,1635729267
13528187,3028500490000000000,1635729306
13528188,3028500490000000000,1635729318
13528189,3028500490000000000,1635729321
13528190,3028500490000000000,1635729328
13528191,3028500490000000000,1635729338
13528192,3028500490000000000,1635729345
13528193,3028500490000000000,1635729348
13528194,3028500490000000000,1635729350
13528195,3028500490000000000,1635729355
13528196,3028500490000000000,1635729358
13528197,3028500490000000000,1635729379
13528198,3028500490000000000,1635729402
13528199,3028500490000000000,1635729409
13528200,3028500490000000000,1635729413
13528201,3028500490000000000,1635729417
13528202,3028500490000000000,1635729435
13528203,3028500490000000000,1635729452
13528204,3028500490000000000,1635729460
13528205,3028500490000000000,1635729464
13528206,3028500490000000000,1635729466
13528207,3028500490000000000,1635729494
13528208,3028500490000000000,1635729502
13528209,3028500490000000000,1635729519
13528210,3028500490000000000,1635729544
13528211,3028500490000000000,1635729570
13528212,3028500490000000000,1635729571
13528213,3028500490000000000,1635729584
13528214,3028500490000000000,1635729602
13528215,3028500490000000000,1635729607
13528216,3028500490000000000,1635729624
13528217,3028500490000000000,1635729628
13528218,3028500490000000000,1635729634
13528219,3028500490000000000,1635729639
13528220,3028500490000000000,1635729651
13528221,3028500490000000000,1635729658
13528222,3028500490000000000,1635729660
13528223,3028500490000000000,1635729684
13528224,3028500490000000000,1635729691
13528225,3028500490000000000,1635729714
13528226,3028500490000000000,1635729729
13528227,3028500490000000000,1635729758
13528228,3028500490000000000,1635729781
13528229,3028500490000000000,1635729789
13528230,3028500490000000000,1635729794
13528231,3028500490000000000,1635729823
13528232,3028500490000000000,1635729829
13528233,3028500490000000000,1635729845
13528234,3028500490000000000,1635729855
13528235,3028500490000000000,1635729871
13528236,3028500490000000000,1635729872
13528237,3028500490000000000,1635729924
13528238,3028500490000000000,1635729933
13528239,3028500490000000000,1635729959
13528240,3028500490000000000,1635729965
13528241,3028500490000000000,1635729966
13528242,3028500490000000000,1635729978
13528243,3028500490000000000,1635729986
13528244,3028500490000000000,1635730003
13528245,3028500490000000000,1635730011
13528246,3028500490000000000,1635730034
13528247,3028500490000000000,1635730084
13528248,3028500490000000000,1635730088
13528249,3028500490000000000,1635730093
13528250,3028500490000000000,1635730103
13528251,3028500490000000000,1635730119
13528252,3028500490000000000,1635730151
13528253,3028500490000000000,1635730162
13528254,3028500490000000000,1635730169
13528255,3028500490000000000,1635730215
13528256,3028500490000000000,1635730220
13528257,3028500490000000000,1635730222
13528258,3028500490000000000,1635730237
13528259,3028500490000000000,1635730253
13528260,3028500490000000000,1635730254
13528261,3028500490000000000,1635730268
13528262,3028500490000000000,1635730274
13528263,3028500490000000000,1635730287
13528264,3028500490000000000,1635730301
13528265,3028500490000000000,1635730305
13528266,3028500490000000000,1635730308
13528267,3028500490000000000,1635730345
13528268,3028500490000000000,1635730365
13528269,3028500490000000000,1635730377
13528270,3028500490000000000,1635730383
13528271,3028500490000000000,1635730400
13528272,3028500490000000000,1635730401
13528273,3028500490000000000,1635730427
13528274,3028500490000000000,1635730454
13528275,3028500490000000000,1635730458
13528276,3028500490000000000,1635730464
13528277,3028500490000000000,1635730502
13528278,3028500490000000000,1635730537
13528279,3028500490000000000,1635730547
13528280,3028500490000000000,1635730551
13528281,3028500490000000000,1635730575
13528282,3028500490000000000,1635730592
13528283,3028500490000000000,1635730594
13528284,3028500490000000000,1635730605
13528285,3028500490000000000,1635730647
13528286,3028500490000000000,1635730652
13528287,3028500490000000000,1635730653
13528288,3028500490000000000,1635730661
13528289,3028500490000000000,1635730674
13528290,3028500490000000000,1635730676
13528291,3028500490000000000,1635730688
13528292,3028500490000000000,1635730694
13528293,3028500490000000000,1635730721
13528294,3028500490000000000,1635730742
13528295,3028500490000000000,1635730748
13528296,3028500490000000000,1635730757
13528297,3028500490000000000,1635730759
13528298,3028500490000000000,1635730767
13528299,3028500490000000000,1635730791
13528300,3028500490000000000,1635730846
13528301,3028500490000000000,1635730855
13528302,3028500490000000000,1635730871
13528303,3028500490000000000,1635730901
13528304,3028500490000000000,1635730909
13528305,3028500490000000000,1635730918
13528306,3028500490000000000,1635730923
13528307,3028500490000000000,1635730925
13528308,3028500490000000000,1635730936
13528309,3028500490000000000,1635730943
13528310,3028500490000000000,1635730957
13528311,3028500490000000000,1635730978
13528312,3028500490000000000,1635730991
13528313,3028500490000000000,1635731010
13528314,3028500490000000000,1635731014
13528315,3028500490000000000,1635731021
13528316,3028500490000000000,1635731022
