,block,price
11396,13139600,3027594938057702682798566291
11397,13139700,3027593620689385253386861460
11398,13139800,3027592312489125099064244643
11399,13139900,3027591088630248431168833789
11400,13140000,3027589858300637417750978171
11401,13140100,3027588377588220084898606058
11402,13140200,3027587061610400723380369860
11403,13140300,3027585742792915322746296352
11404,13140400,3027584679597327749596932059
11405,13140500,3027583115573865056916305977
11406,13140600,3027581826107186888986787162
11407,13140700,3027580659717830656526070497
11408,13140800,3027579286938725686461551159
11409,13140900,3027577895225371899046904124
11410,13141000,3027576707062436632321447969
11411,13141100,3027575356060207443464481764
11412,13141200,3027574055235925763484150515
11413,13141300,3027572748731751281854809444
11414,13141400,3027571562464318899326647593
11415,13141500,3027570397972399212405652194
11416,13141600,3027568986381575159844023931
11417,13141700,3027567754672077910574902370
11418,13141800,3027566611956643471902645688
11419,13141900,3027565341431786935742259243
11420,13142000,3027563913748754226696436597
11421,13142100,3027562425206904520799568438
11422,13142200,3027556626914177675287550606
11423,13142300,3027551759656701767345204511
11424,13142400,3027546660633452986015151747
11425,13142500,3027541498765043920089046340
11426,13142600,3027536882946484829705202630
11427,13142700,3027531673954588430284027387
11428,13142800,3027526853877310384027398430
11429,13142900,3027521625261002172208477695
11430,13143000,3027517013401069856869540223
11431,13143100,3027512087282462331611228704
11432,13143200,3027507251523108711984218163
11433,13143300,3027501791170491515826144463
11434,13143400,3027496448676743033904404485
11435,13143500,3027491059052896628827876279
11436,13143600,3027486502235555652685507466
11437,13143700,3027481587951437717328853367
11438,13143800,3027476426193975453959220628
11439,13143900,3027471720124445763392442566
11440,13144000,3027466884429569462543994134
11441,13144100,3027461333799886666319326190
11442,13144200,3027455889243078266125101030
11443,13144300,3027450778596570558099192536
11444,13144400,3027445690412023641210607980
11445,13144500,3027440166581682639401956647
11446,13144600,3027434244757292874742277437
11447,13144700,3027429231517864734147112938
11448,13144800,3027422352900531222998726499
11449,13144900,3027417359781900303743077709
11450,13145000,3027412439035364489604721332
11451,13145100,3027407297185397302810144313
11452,13145200,3027401459849498677776635971
11453,13145300,3027395783332546041822325359
11454,13145400,3027390086725313027825395001
11455,13145500,3027384776065839223806528970
11456,13145600,3027379059378467535501824203
11457,13145700,3027373141693768820453511697
11458,13145800,3027367485330687937410412481
11459,13145900,3027362709390558612037973070
11460,13146000,3027357776672425493727846932
11461,13146100,3027352924365037750719208353
11462,13146200,3027347469046135114766775484
11463,13146300,3027342335346757730944309328
11464,13146400,3027335887078903617919286673
11465,13146500,3027331898373942791777249876
11466,13146600,3027332787985015858042838179
11467,13146700,3027333924710656319143511039
11468,13146800,3027334893555828282197162477
11469,13146900,3027335812193925483359572014
11470,13147000,3027336750444566992221060367
11471,13147100,3027337794601768272736470774
11472,13147200,3027338895242694147256997847
11473,13147300,3027339937831652287680380105
11474,13147400,3027341156931611775966267381
11475,13147500,3027342106166797912096864596
11476,13147600,3027343137773969931099647235
11477,13147700,3027344057983553857957703480
11478,13147800,3027345149212843267388721115
11479,13147900,3027346263977318621139516230
11480,13148000,3027347457191543350050353818
11481,13148100,3027348501352437489299108215
11482,13148200,3027349486676646829433802182
11483,13148300,3027350417086584748264665882
11484,13148400,3027351363971191208742832058
11485,13148500,3027352426961305259108786737
11486,13148600,3027353427976691168333573922
11487,13148700,3027354490967529950380136897
11488,13148800,3027355441420482559711510156
11489,13148900,3027356430452038484350729473
11490,13149000,3027357662155363855167106238
11491,13149100,3027358702056936630018784203
11492,13149200,3027359867881257680876374817
11493,13149300,3027360968659998649951389164
11494,13149400,3027362020237639409757353636
11495,13149500,3027363127688555269724473196
11496,13149600,3027364603734456976639656979
11497,13149700,3027365605277876948424873346
11498,13149800,3027366684376653633544072716
11499,13149900,3027367866882555407895396029
11500,13150000,3027369112767270367031400994
11501,13150100,3027370181026259558260593065
11502,13150200,3027371131702023613580580024
11503,13150300,3027372228315227510045689385
11504,13150400,3027373321593121262013273837
11505,13150500,3027374616681785440609043766
11506,13150600,3027375918442424108117798000
11507,13150700,3027377130139408841633829073
11508,13150800,3027378196733370727524514412
11509,13150900,3027378671872079557863235536
11510,13151000,3027378630107128449444133614
11511,13151100,3027378598576950346029995787
11512,13151200,3027378565041111133372990278
11513,13151300,3027378524013537016980261912
11514,13151400,3027378483900309087043119018
11515,13151500,3027378445763248025940739408
11516,13151600,3027378401727183531374708127
11517,13151700,3027378362852748026299903317
11518,13151800,3027378324096293095545268060
11519,13151900,3027378284248522980095881459
11520,13152000,3027378242660547327174061744
11521,13152100,3027378201220047333490892226
11522,13152200,3027378160752883474280540996
11523,13152300,3027378127069574027299699819
11524,13152400,3027378088696557329395813275
11525,13152500,3027378048465355103076960033
11526,13152600,3027378007673748113014198035
11527,13152700,3027377960127783175476650851
11528,13152800,3027377922462648950444919923
11529,13152900,3027377883824179715535455162
11530,13153000,3027377849698448137258545604
11531,13153100,3027377900127755698638444970
11532,13153200,3027378086395280967214512865
11533,13153300,3027378249460389044708163665
11534,13153400,3027378412136638366722739210
11535,13153500,3027378560424796759010956320
11536,13153600,3027378734767090172718455884
11537,13153700,3027378933478430150712216531
11538,13153800,3027379101469240462908857790
11539,13153900,3027379293310609319260756972
11540,13154000,3027379461690307272227807375
11541,13154100,3027379611274742716318473725
11542,13154200,3027379789116906085141451703
11543,13154300,3027379972662473403501823837
11544,13154400,3027380147134470733093664763
11545,13154500,3027380296718940045346389162
11546,13154600,3027380490763968874775615056
11547,13154700,3027380647996189065739389395
11548,13154800,3027380807302379269411505782
11549,13154900,3027381012235741241314839581
11550,13155000,3027381184374591113205020610
11551,13155100,3027381355865337578235239801
11552,13155200,3027381525800622002593088123
11553,13155300,3027382259018984818247766105
11554,13155400,3027383224749529397783138855
11555,13155500,3027384310326906462069510203
11556,13155600,3027385303120233112238580113
11557,13155700,3027386299006700961397247291
11558,13155800,3027387272470575833153347635
11559,13155900,3027388296966254806546716028
11560,13156000,3027389385638269474978225936
11561,13156100,3027390423279147853749621736
11562,13156200,3027391373548192728606205441
11563,13156300,3027392341601261178414359534
11564,13156400,3027393505275686864912746082
11565,13156500,3027394609413695023126896129
11566,13156600,3027395733655470032309603182
11567,13156700,3027396814598093058486416511
11568,13156800,3027397851468310863811816337
11569,13156900,3027399571622873899398601825
11570,13157000,3027402923918339405619032706
11571,13157100,3027407537420653007538227352
11572,13157200,3027411303185973427671043106
11573,13157300,3027415241479518597566848727
11574,13157400,3027419405843824966879662204
11575,13157500,3027423695145049174220288941
11576,13157600,3027427261635229749352763501
11577,13157700,3027431723472063988860449384
11578,13157800,3027435507114851964800396925
11579,13157900,3027439504931237455292695697
11580,13158000,3027443220168608140076963641
11581,13158100,3027447185274850759438069997
11582,13158200,3027451471640853868548165141
11583,13158300,3027455421884986748672371205
11584,13158400,3027459981924721039056062978
11585,13158500,3027464113630059033936733679
11586,13158600,3027468304832955639892433393
11587,13158700,3027472475219453599516080546
11588,13158800,3027476499856093108539373151
11589,13158900,3027480473929746764972037865
11590,13159000,3027484016689924434584585479
11591,13159100,3027488621978174577638543631
11592,13159200,3027494090422800344584444254
11593,13159300,3027499547405011054012494656
11594,13159400,3027504564625084903645548812
11595,13159500,3027509490074830630670191563
11596,13159600,3027513570403010183562471799
11597,13159700,3027518855334843325686362510
11598,13159800,3027524289416919584271409594
11599,13159900,3027529364040023134129312198
11600,13160000,3027534813437529559521276619
11601,13160100,3027539861309234030322881338
11602,13160200,3027544591784523594103482602
11603,13160300,3027549249608158298764005796
11604,13160400,3027554064229775629200769652
11605,13160500,3027558542331893478706018681
11606,13160600,3027563376089179294728117202
11607,13160700,3027568186909077348443165990
11608,13160800,3027573035978522811021212122
11609,13160900,3027577758857254599334182342
11610,13161000,3027582443501331574567292413
11611,13161100,3027587709432347622666419028
11612,13161200,3027592462927688076226125988
11613,13161300,3027598084528752645229970640
11614,13161400,3027601495182152660306782645
11615,13161500,3027605494661740587885030810
11616,13161600,3027608987580264992316241051
11617,13161700,3027612751025462997694398534
11618,13161800,3027616594040926113871323649
11619,13161900,3027620694323672714826801439
11620,13162000,3027624203172890377787066965
11621,13162100,3027627086107981610307052356
11622,13162200,3027631157230748136295543305
11623,13162300,3027635079835647449595008922
11624,13162400,3027638320828789946777138797
11625,13162500,3027641590999691506596055358
11626,13162600,3027644638388406890720165810
11627,13162700,3027647680475762535803028744
11628,13162800,3027651587188767825385248274
11629,13162900,3027654804329603198162417881
11630,13163000,3027658591701760773741125781
11631,13163100,3027661957374691741312449692
11632,13163200,3027665240832267663475354114
11633,13163300,3027668736471952577481943654
11634,13163400,3027671794496928959039306467
11635,13163500,3027676168034981697604571624
11636,13163600,3027679603280802797064855079
11637,13163700,3027683628196975796658884277
11638,13163800,3027687161921759775425103407
11639,13163900,3027691045267570893032580598
11640,13164000,3027694919950163555354310064
11641,13164100,3027698811974135604464172035
11642,13164200,3027702501744614633898621847
11643,13164300,3027706307096012971902905765
11644,13164400,3027710008433282689959891954
11645,13164500,3027713935149665222016431213
11646,13164600,3027718165260428802111803812
11647,13164700,3027722048646005152688266519
11648,13164800,3027726333667268796627291095
11649,13164900,3027729988798088863804694577
11650,13165000,3027733750842481655903976111
11651,13165100,3027737914523791530284306032
11652,13165200,3027742286250857058554085821
11653,13165300,3027746291024217592140700943
11654,13165400,3027750304471233029155281011
11655,13165500,3027754164782381054056189800
11656,13165600,3027757432759213317486755724
11657,13165700,3027760392229315157036512608
11658,13165800,3027762779547324840413219460
11659,13165900,3027765118936451484300690024
11660,13166000,3027767471231832378088440283
11661,13166100,3027770048435295933053358635
11662,13166200,3027772649606395190308905425
11663,13166300,3027775177039844799551894171
11664,13166400,3027777848268300314245070637
11665,13166500,3027779995945061622667272533
11666,13166600,3027782327973484681744139583
11667,13166700,3027785078478881923445781896
11668,13166800,3027787443694301401614138729
11669,13166900,3027790068845924896430482027
11670,13167000,3027792727182964151493725633
11671,13167100,3027795628865586614010401822
11672,13167200,3027797997776269698190209097
11673,13167300,3027800899463943229383901750
11674,13167400,3027803192794669141998821764
11675,13167500,3027805515623380859293748118
11676,13167600,3027807880854765225340894209
11677,13167700,3027810316141698690615783478
11678,13167800,3027812640819395095432270396
11679,13167900,3027814588779034774829518668
11680,13168000,3027816632582306828115352012
11681,13168100,3027818428612402311501781798
11682,13168200,3027819980886847972017728491
11683,13168300,3027821772900959539740565595
11684,13168400,3027823614471125383029744876
11685,13168500,3027825261840295590227842690
11686,13168600,3027826689560968106720685617
11687,13168700,3027828365057662847474623657
11688,13168800,3027830177166642525050255996
11689,13168900,3027831911595691329478462770
11690,13169000,3027833603167218716627139048
11691,13169100,3027835229112554637596768617
11692,13169200,3027837090780856580312895695
11693,13169300,3027839003344879656581013640
11694,13169400,3027840860997506808870469539
11695,13169500,3027842436052105141675227553
11696,13169600,3027844094146181504978754015
11697,13169700,3027846075020666629543267374
11698,13169800,3027847984911694802329447730
11699,13169900,3027849701939580201055201105
11700,13170000,3027851489953272675882581802
11701,13170100,3027853344429507965295867603
11702,13170200,3027855067805676389553733439
11703,13170300,3027856510660516850735916799
11704,13170400,3027857830417597277406584545
11705,13170500,3027859571550912594763078417
11706,13170600,3027861313868869386559053086
11707,13170700,3027863147328182352318217339
11708,13170800,3027864597288722158536996972
11709,13170900,3027866396424398069895129598
11710,13171000,3027867833366422891409404831
11711,13171100,3027869708257207164101759040
11712,13171200,3027871024469107889458164607
11713,13171300,3027872617654422212593416231
11714,13171400,3027874359979886109614660230
11715,13171500,3027875979207167152861769966
11716,13171600,3027877882510516902317978648
11717,13171700,3027879569207582360299664601
11718,13171800,3027881085460272637828163819
11719,13171900,3027882588693587863161472346
11720,13172000,3027884115600632705200167145
11721,13172100,3027885593978807468348799177
11722,13172200,3027887256414332018082023845
11723,13172300,3027888876414461428245717893
11724,13172400,3027890291440445399135520797
11725,13172500,3027891911442198628906772819
11726,13172600,3027893439438895331690892600
11727,13172700,3027895000046073583610891363
11728,13172800,3027896559489423065649329664
11729,13172900,3027898072348227165693185390
11730,13173000,3027899627134621748536939798
11731,13173100,3027901094574198418693254703
11732,13173200,3027902700606105764501369716
11733,13173300,3027904191339893030467579862
11734,13173400,3027905740306246361676560433
11735,13173500,3027907483767819012357074048
11736,13173600,3027908969845409595044742688
11737,13173700,3027910672546492251854292656
11738,13173800,3027911866301242233333449596
11739,13173900,3027913220776713869271591654
11740,13174000,3027914841955375057514868805
11741,13174100,3027916403738225139920182374
11742,13174200,3027918206602651075192692208
11743,13174300,3027919828948623803034010333
11744,13174400,3027922403809963151602480147
11745,13174500,3027925714807565050610522731
11746,13174600,3027928332243188287175294799
11747,13174700,3027931219155820362758539973
11748,13174800,3027934318117125896014704593
11749,13174900,3027936964274763872493688314
11750,13175000,3027939248188975177048113350
11751,13175100,3027941768448339215478847782
11752,13175200,3027944874046899866385130703
11753,13175300,3027948136474991955761044010
11754,13175400,3027951118385936877942273383
11755,13175500,3027954661341721347178234718
11756,13175600,3027957117557890416850150997
11757,13175700,3027960097268849312262143178
11758,13175800,3027963163127218266019730312
11759,13175900,3027966052281893995881864623
11760,13176000,3027969129190478217479004557
11761,13176100,3027972100077900082556509469
11762,13176200,3027974987032261651391819544
11763,13176300,3027978134632923176637701287
11764,13176400,3027981271192626606128453485
11765,13176500,3027984096307985683102658355
11766,13176600,3027986230468058236782778836
11767,13176700,3027987886364077050398296106
11768,13176800,3027989937971797542161655011
11769,13176900,3027992074810990240786810342
11770,13177000,3027994464298198210667225514
11771,13177100,3027996805084310560729583435
11772,13177200,3027998783643554023079699692
11773,13177300,3028000710457105982758503559
11774,13177400,3028002571827128173680658403
11775,13177500,3028004576263664620683896561
11776,13177600,3028006792255791378463887189
11777,13177700,3028009046298897242219281057
11778,13177800,3028011111618732661062827908
11779,13177900,3028013012566532133950901794
11780,13178000,3028014709570579903964336499
11781,13178100,3028016952965731434831664941
11782,13178200,3028019126351493178613647080
11783,13178300,3028021155150674320884344268
11784,13178400,3028023428990231771335037514
11785,13178500,3028025759144856276243110942
11786,13178600,3028027969064550086224927861
11787,13178700,3028030585344718161735917850
11788,13178800,3028034543482309621765301651
11789,13178900,3028039225036196482019077615
11790,13179000,3028044251436377367224685221
11791,13179100,3028049513985104828039655216
11792,13179200,3028054319254823004249786568
11793,13179300,3028059180756205769984360435
11794,13179400,3028063719913733227317754221
11795,13179500,3028068585178489568659766591
11796,13179600,3028073349247316656306822281
11797,13179700,3028078345717797744357688810
11798,13179800,3028083443400603632664866207
11799,13179900,3028088960902252779358866539
11800,13180000,3028093548832475218570871731
11801,13180100,3028098762738740147971207799
11802,13180200,3028103208247505770247744699
11803,13180300,3028108560858625348401820971
11804,13180400,3028113746080061923059594542
11805,13180500,3028123500515933149739416337
11806,13180600,3028131790467537088843718849
11807,13180700,3028140228237369810275448913
11808,13180800,3028148128590946449968165912
11809,13180900,3028157842829465184978042185
11810,13181000,3028167248069341114010316731
11811,13181100,3028176518977236392717357591
11812,13181200,3028185406982976390884482975
11813,13181300,3028194523430175474889222004
11814,13181400,3028203861602776525406485815
11815,13181500,3028214563587075840299290354
11816,13181600,3028224842364666050814531903
11817,13181700,3028232736220814942858601162
11818,13181800,3028242155129714510869907157
11819,13181900,3028250089340329564643788593
11820,13182000,3028260059199228689052478670
11821,13182100,3028269323673005191244207904
11822,13182200,3028278964399160057408073782
11823,13182300,3028286233594159171586764273
11824,13182400,3028296122952156446020154590
11825,13182500,3028305071774047776759557757
11826,13182600,3028313413757371278378976842
11827,13182700,3028321880684215644840584452
11828,13182800,3028331038549368650608242876
11829,13182900,3028340626635727977059476073
11830,13183000,3028350749237070372252314094
11831,13183100,3028358551419727420716622266
11832,13183200,3028367663768779816941081607
11833,13183300,3028375531176605521397479539
11834,13183400,3028383014032507877010406563
11835,13183500,3028392002609469213308980041
11836,13183600,3028400326355363945063940957
11837,13183700,3028410175390433223539189262
11838,13183800,3028417945134942458564590288
11839,13183900,3028426210287727753612073278
11840,13184000,3028434951297984126566157254
11841,13184100,3028442460373921048727576015
11842,13184200,3028449454521293805617450613
11843,13184300,3028460033770241701710227312
11844,13184400,3028467692830589411415768302
11845,13184500,3028477333496639153893687454
11846,13184600,3028486550497474746810966292
11847,13184700,3028495721897436797650529818
11848,13184800,3028502933502521398659070441
11849,13184900,3028508776876507434320486892
11850,13185000,3028514700860264239454087625
11851,13185100,3028519689015815411860240763
11852,13185200,3028526020492593473842699399
11853,13185300,3028531787789891497829396537
11854,13185400,3028536905827669740285698886
11855,13185500,3028543331372909224467337027
11856,13185600,3028548453907939627284949885
11857,13185700,3028554364536048755120440977
11858,13185800,3028559867699408186667746439
11859,13185900,3028566051493763772092454340
11860,13186000,3028573081601162712587661915
11861,13186100,3028578687787675712876355779
11862,13186200,3028584267117783306549055971
11863,13186300,3028589573312052368568619019
11864,13186400,3028595887023674408324392802
11865,13186500,3028601708187895747092294492
11866,13186600,3028607390550531138717152421
11867,13186700,3028613126657905299922966057
11868,13186800,3028618853820446922866334447
11869,13186900,3028624504870254872794492533
11870,13187000,3028627860789774737019369039
11871,13187100,3028629039176839046129090870
11872,13187200,3028630113701282435114502161
11873,13187300,3028631172952119668770733771
11874,13187400,3028632281080104368109822072
11875,13187500,3028633283054206636944487632
11876,13187600,3028634270518337538406225332
11877,13187700,3028635284712304422318132888
11878,13187800,3028636219481743342027488383
11879,13187900,3028637278734716047108877475
11880,13188000,3028638370827209883770617937
11881,13188100,3028639449173471309030610028
11882,13188200,3028640543557852971219877951
11883,13188300,3028641506585887871725350523
11884,13188400,3028642538347429199105529883
11885,13188500,3028643571636727001877687018
11886,13188600,3028644630128568331937733794
11887,13188700,3028645623706022949078516972
11888,13188800,3028646676852658522256463147
11889,13188900,3028647814007051127108185365
11890,13189000,3028648792311474004970448711
11891,13189100,3028649125862667210825266563
11892,13189200,3028645966037438610740001302
11893,13189300,3028642661601309524659043735
11894,13189400,3028639513833995424942468825
11895,13189500,3028636599862422457197856271
11896,13189600,3028633543690120755411537714
11897,13189700,3028630706851556454345967313
11898,13189800,3028627894117897344458276877
11899,13189900,3028623876275804545500734186
11900,13190000,3028620641760128029171688553
11901,13190100,3028617045715457870775664748
11902,13190200,3028613529212097918840658303
11903,13190300,3028610174196934082228303720
11904,13190400,3028606855338607625909639013
11905,13190500,3028603432845086563879199957
11906,13190600,3028600395987876776244086661
11907,13190700,3028596542075849583067267024
11908,13190800,3028593606453843624825715059
11909,13190900,3028590726269172975476356877
11910,13191000,3028587108568291847188312454
11911,13191100,3028583688507275358876246501
11912,13191200,3028580543211441049703471395
11913,13191300,3028578465309576244855145518
11914,13191400,3028577496103140417979225230
11915,13191500,3028576614883591576220488346
11916,13191600,3028575673427352262118755920
11917,13191700,3028574863274374134873780970
11918,13191800,3028574122157177933059742606
11919,13191900,3028573096099331676750895567
11920,13192000,3028572177656026672774166168
11921,13192100,3028571106251992628185782335
11922,13192200,3028570219619755806108338303
11923,13192300,3028569285610504629087040582
11924,13192400,3028568309638826729423766493
11925,13192500,3028567555663695896164830000
11926,13192600,3028566663617957664071953461
11927,13192700,3028565707951646468472822414
11928,13192800,3028564891709979224572923101
11929,13192900,3028564039597229632281374495
11930,13193000,3028563170564299066672597878
11931,13193100,3028562302208434499061343021
11932,13193200,3028561379030687853911265976
11933,13193300,3028560613551406058765624287
11934,13193400,3028559745873090704746390014
11935,13193500,3028561660707256297572550668
11936,13193600,3028564907841949214891413753
11937,13193700,3028568454676037512960473619
11938,13193800,3028571860787334140818170813
11939,13193900,3028574899448388123398820524
11940,13194000,3028577896415535744156650349
11941,13194100,3028581310355638962313460528
11942,13194200,3028584919754513373143628998
11943,13194300,3028588636006513222882045152
11944,13194400,3028592128140879297055013828
11945,13194500,3028595323186744567258844960
11946,13194600,3028599221876966576851459314
11947,13194700,3028602479476254785632810872
11948,13194800,3028606313023585065903542292
11949,13194900,3028609812996595160301460864
11950,13195000,3028613792494276299185004059
11951,13195100,3028617203868749580286056625
11952,13195200,3028621094768847882162738171
11953,13195300,3028624305481869447067478324
11954,13195400,3028628094753077490679263567
11955,13195500,3028631628630636084037075524
11956,13195600,3028636464264548853989755701
11957,13195700,3028644607354798050416186150
11958,13195800,3028652437520674019965786616
11959,13195900,3028661421699299139398936428
11960,13196000,3028670190752758257170518863
11961,13196100,3028679207582902283222826880
11962,13196200,3028687852811848983216185622
11963,13196300,3028695761327211424546120878
11964,13196400,3028704771713656858790655926
11965,13196500,3028713417015575223344375913
11966,13196600,3028723242437685584970285424
11967,13196700,3028731894312212410904778808
11968,13196800,3028739757303264964597870599
11969,13196900,3028748448344489536193215896
11970,13197000,3028757054651447968077083704
11971,13197100,3028766143459740477019020256
11972,13197200,3028776934010019036012013363
11973,13197300,3028786035917968574348402072
11974,13197400,3028796226696932976245677022
11975,13197500,3028803802973253275711816374
11976,13197600,3028810981545152138039720743
11977,13197700,3028818799101023476928092953
11978,13197800,3028828597702110533127723794
11979,13197900,3028837952767167745226522352
11980,13198000,3028848273128470659159426308
11981,13198100,3028859137850623331412113803
11982,13198200,3028868659937087544326853995
11983,13198300,3028878486877829811376290751
11984,13198400,3028887493725227628061631159
11985,13198500,3028894468425617945886581484
11986,13198600,3028903751116294032195587466
11987,13198700,3028914267662620452486572456
11988,13198800,3028924929402139383855679864
11989,13198900,3028935228286227186659805495
11990,13199000,3028943676445618825541107183
11991,13199100,3028952560102560452880807762
11992,13199200,3028961117179103285388552938
11993,13199300,3028970995225427149474468739
11994,13199400,3028981337813962189018391849
11995,13199500,3028989327185992505826442889
11996,13199600,3028995792300712165843796769
11997,13199700,3029002225763261820625250559
11998,13199800,3029009239783530773431610124
11999,13199900,3029016929363918865983075023
12000,13200000,3029024217858614480191998290
12001,13200100,3029032466914680388885183836
12002,13200200,3029041059045588091811634752
12003,13200300,3029047635103276140044422302
12004,13200400,3029053841732617122866648370
12005,13200500,3029061515592939258697556854
12006,13200600,3029068334472756877701905618
12007,13200700,3029075179756867842342361774
12008,13200800,3029081645054832360539009870
12009,13200900,3029088237034066846255220842
12010,13201000,3029094681248610502549743484
12011,13201100,3029102297156201054988360422
12012,13201200,3029108709733574386773816736
12013,13201300,3029116330954296407186627004
12014,13201400,3029123704134144136468014208
12015,13201500,3029130591766464123698959754
12016,13201600,3029136608561536754464596501
12017,13201700,3029146902272958649626303214
12018,13201800,3029158528531190684758717307
12019,13201900,3029169232373790617636067199
12020,13202000,3029180933512079821851123718
12021,13202100,3029192717800726445447069869
12022,13202200,3029203779117605868255223203
12023,13202300,3029216311447293392619434972
12024,13202400,3029228079252343329634455819
12025,13202500,3029240453780269829842046166
12026,13202600,3029251623310266497546897659
12027,13202700,3029264147527181666890597474
12028,13202800,3029274810189291207704180585
12029,13202900,3029285007485826170663987780
12030,13203000,3029297149543830225836425919
12031,13203100,3029307380158886816614686519
12032,13203200,3029319015343916166159184316
12033,13203300,3029329786240747673224823576
12034,13203400,3029342302469895391834378071
12035,13203500,3029354494623308742927213348
12036,13203600,3029363611759870080612464554
12037,13203700,3029375047696484102879980545
12038,13203800,3029381152099824399741993144
12039,13203900,3029385994645018592286376577
12040,13204000,3029390847378521653856919453
12041,13204100,3029395245387068814849661776
12042,13204200,3029400118496588664158804159
12043,13204300,3029404394351231264596193682
12044,13204400,3029409067256421047148274148
12045,13204500,3029414330646279689614380083
12046,13204600,3029418352004461806441318702
12047,13204700,3029422519290978061461753269
12048,13204800,3029427507825535120803190333
12049,13204900,3029431871951618930065755786
12050,13205000,3029436517750602751906736711
12051,13205100,3029441275544820704738140295
12052,13205200,3029445761859765476506146291
12053,13205300,3029450265149300057276226565
12054,13205400,3029454303523151602294988976
12055,13205500,3029459132610883659168953057
12056,13205600,3029463466240089298227208383
12057,13205700,3029467480876278847110594580
12058,13205800,3029472126729870896828130025
12059,13205900,3029476290409656440826861090
12060,13206000,3029472993255816770023662995
12061,13206100,3029469710112143596297563880
12062,13206200,3029465667816416189512858537
12063,13206300,3029461219336430373666040695
12064,13206400,3029457101416824816904893614
12065,13206500,3029453423306970998635750536
12066,13206600,3029449969305362959795408394
12067,13206700,3029446338826165941096200503
12068,13206800,3029442828806819635359153791
12069,13206900,3029439077880824148232364753
12070,13207000,3029435049632387842499258472
12071,13207100,3029431035395707107093880481
12072,13207200,3029426721427813891405776265
12073,13207300,3029423281463013092339259423
12074,13207400,3029419592189143509154467999
12075,13207500,3029416037380530772725607226
12076,13207600,3029411471320426433422132413
12077,13207700,3029408123814476796058963895
12078,13207800,3029404336515134252296841434
12079,13207900,3029400714494378781865555904
12080,13208000,3029397313776590351605130111
12081,13208100,3029394301534728623146476889
12082,13208200,3029395193508178004871735417
12083,13208300,3029396339493248909690243362
12084,13208400,3029397512305046845983449714
12085,13208500,3029398649069453012548698452
12086,13208600,3029399799247442658381584013
12087,13208700,3029400762479928870798495089
12088,13208800,3029402031700574188416830950
12089,13208900,3029403162598413548720094087
12090,13209000,3029404081400823667993056109
12091,13209100,3029405270143771430124132068
12092,13209200,3029406458048861505036250027
12093,13209300,3029407580565108618325495945
12094,13209400,3029408626794218288223051955
12095,13209500,3029409819730575076944110448
12096,13209600,3029411021050655759057076736
12097,13209700,3029412002729875110561289080
12098,13209800,3029413030517340601669424651
12099,13209900,3029414187407400799054994597
12100,13210000,3029415214357280909928881166
12101,13210100,3029416499512192732513328151
12102,13210200,3029417594367361779241225175
12103,13210300,3029419408666595563104410672
12104,13210400,3029422512778800057728688557
12105,13210500,3029425466805016476860329061
12106,13210600,3029428375352504241408517066
12107,13210700,3029431393058752432527572662
12108,13210800,3029434424412516513105231018
12109,13210900,3029437373902173713969973211
12110,13211000,3029439954992240560438316828
12111,13211100,3029443156911432477719358655
12112,13211200,3029446402041793791350950728
12113,13211300,3029449085473870341120109328
12114,13211400,3029452023607310722041998482
12115,13211500,3029455330147887614967910933
12116,13211600,3029458559372567127827345283
12117,13211700,3029461449758984819476219264
12118,13211800,3029464437934781640285280066
12119,13211900,3029467855920300088442529097
12120,13212000,3029470873665876080505483045
12121,13212100,3029474052876599626937321876
12122,13212200,3029477086547167601614011816
12123,13212300,3029479979225381125526841616
12124,13212400,3029483147075052496731252740
12125,13212500,3029484165730595965455459016
12126,13212600,3029484773708468697306022273
12127,13212700,3029485297716055843586668907
12128,13212800,3029485763590365828343413311
12129,13212900,3029486333620381569458823863
12130,13213000,3029486852783789516790899486
12131,13213100,3029487383251002752301397050
12132,13213200,3029488042096255364559672908
12133,13213300,3029488626660055341196434070
12134,13213400,3029489114334913999716692641
12135,13213500,3029489578191288666024855674
12136,13213600,3029490089281162312930480190
12137,13213700,3029490677882403247909562031
12138,13213800,3029491149813110442679121475
12139,13213900,3029491617706843958778218380
12140,13214000,3029492192986123556980368391
12141,13214100,3029492742428400660226211717
12142,13214200,3029493892960046922500837117
12143,13214300,3029495099143073904673645909
12144,13214400,3029496469246293563755038325
12145,13214500,3029497752178915773408507762
12146,13214600,3029499145023662823284864783
12147,13214700,3029500565346958890934363843
12148,13214800,3029501757319925405511516319
12149,13214900,3029503083840471320018647013
12150,13215000,3029504343088012665049689909
12151,13215100,3029505697087645991141372744
12152,13215200,3029506952546209187493826785
12153,13215300,3029508255381117316454420456
12154,13215400,3029509474835098967716910660
12155,13215500,3029510651651294929059408113
12156,13215600,3029511959225382143811350802
12157,13215700,3029513683708012305401708568
12158,13215800,3029515167521874276718823221
12159,13215900,3029516371818333576946933879
12160,13216000,3029517596960698828436681747
12161,13216100,3029518972759212339948117167
12162,13216200,3029520321080262566417992785
12163,13216300,3029525115644136503541719208
12164,13216400,3029530306889497003953770460
12165,13216500,3029536175083963559846313444
12166,13216600,3029540872139529411114717018
12167,13216700,3029546403959667200261203687
12168,13216800,3029551952402023902018864385
12169,13216900,3029556936041545891631890543
12170,13217000,3029563053470267030340049875
12171,13217100,3029569337033470250013654905
12172,13217200,3029574432834217112248023551
